지역(1),2018
지역(1),대지면적 (㎡)
지역(1),대지면적
서울특별시,4.61724E-06
부산광역시,3.057218
대구광역시,3.6101707
인천광역시,2.8822618
광주광역시,2.0968323
대전광역시,1.7583286
울산광역시,1.5532013
세종특별자치시,5.122337
경기도,26.3942617
강원도,2.338912
충청북도,3.4029278
충청남도,4.4024262
전라북도,2.3664239
전라남도,3.09881
경상북도,4.1298977
경상남도,6.1687227
제주도,1.0049038
