주소,강원도 인제군,강원도 횡성군,경기도 광주시,경기도 김포시,경기도 남양주시,경기도 수원시,경기도 안성시,경기도 양주시,경기도 여주시,경기도 연천군,경기도 용인시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 화성시,경상남도 거창군,경상남도 고성군,경상남도 밀양시,경상남도 양산시,경상남도 진주시,경상남도 하동군,경상북도 문경시,경상북도 성주군,경상북도 포항시,부산광역시 강서구,세종특별자치시 세종특별자치시,전라남도 강진군,전라남도 고흥군,전라남도 구례군,전라남도 나주시,전라남도 무안군,전라남도 보성군,전라남도 신안군,전라남도 여수시,전라남도 영암군,전라남도 장흥군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 부안군,전라북도 임실군,전라북도 정읍시,충청남도 당진시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 천안시,충청남도 홍성군,충청북도 음성군,충청북도 진천군,강원도 원주시,경기도 동두천시,경상남도 통영시,경상북도 영주시,울산광역시 남구,인천광역시 옹진군,전라남도 담양군,전라남도 순천시,전라남도 영광군,전라북도 익산시,제주특별자치도 제주시,충청남도 논산시,충청남도 청양군,충청북도 괴산군,충청북도 충주시,경기도 고양시,경기도 과천시,경상북도 경주시,경상북도 영천시,전라남도 곡성군,전라북도 순창군,전라북도 전주시,전라북도 진안군,충청남도 공주시,충청북도 증평군,충청북도 청주시,경기도 의정부시,울산광역시 울주군,강원도 춘천시,경상북도 경산시,대구광역시 수성구,부산광역시 기장군,부산광역시 해운대구,서울특별시 광진구,서울특별시 송파구,대구광역시 달성군,대구광역시 동구,전라북도 완주군,광주광역시 광산구,광주광역시 북구,강원도 철원군,충청북도 청원군,경기도 성남시,경기도 양평군,경상북도 구미시,경상북도 상주시,인천광역시 서구,전라남도 장성군,전라남도 진도군,전라북도 남원시,충청남도 예산군,충청북도 옥천군
경상북도 포항시,193.33707961781695,182.39988942924683,251.68979700656783,311.9382937245199,261.38150457077205,271.19295575210697,239.34702282836736,282.8334961043973,209.34785894945313,289.8096001734068,255.0807690786744,229.13024528300537,308.981786817937,256.8932262680726,271.02713927829416,290.7784647938771,161.07575914450618,134.91358648605672,75.51378724628054,58.87880430074223,149.2514759476451,188.88725023313978,134.51805418103083,118.0977540774566,0.0,69.53568032040121,230.5912698603223,301.5662535442551,248.57925542669565,216.56647761569678,300.65137693374476,325.84059699409005,265.8713047226267,342.34398850534205,206.20223442837536,305.8677134502974,286.0055475271849,320.96952976736753,320.71607615337734,270.1246093827538,296.3734146589822,289.83190213373445,274.21737126690135,290.9014785263535,230.07037209285892,278.269629934269,305.78150083887425,271.15427623813855,325.8887960133317,294.8427947617607,265.6032203138378,253.85742236399437,300.91220090345354,194.52533534586607,219.83633415103466,182.95467244341697,284.97403770529166,129.80614015396466,97.07511140370038,33.52438274259345,535.4550466625889,266.20891189608125,219.15279380192487,318.861716782144,265.2914344144589,356.9253879857157,249.837440821741,284.1490673017993,181.6638668826146,171.42388368674378,301.00611275801,279.25023525220223,17.453304544719344,45.10562568085236,233.67438493003928,249.2506278454877,244.4437548054739,213.8812699764189,249.05263747127717,202.92613035463785,210.62201689377451,282.64837137223356,36.35070295446504,220.915760327859,68.28678504641931,80.0244835959273,56.16069696616897,63.445515700167014,272.23449169132704,269.19635824380606,102.83018094981593,79.22920614559672,242.64880913156637,289.8306950338192,276.4787389740119,269.17840768774636,210.5709008391407,264.65074174409943,230.04794812849903,111.2960095124007,134.45312414832227,314.4321611058603,288.6775200341274,357.99559713044596,221.08361427286542,281.08677771308,198.01742536578104
부산광역시 강서구,217.6276693945681,192.68553310338143,244.86399210356026,300.47274026280814,257.132715135788,258.49249564633624,225.74618287221597,278.0496405821377,207.34118103921804,289.64154054295545,244.0209172981814,222.7062381886686,300.19342446689564,240.85557021327813,270.24660513193584,274.81627765197413,123.53202123510809,75.05020999973748,33.02714801574102,10.659161577456652,97.08349535670462,137.05318090414212,129.89685278177294,91.7913480423069,69.53568032040121,0.0,207.23636694775965,249.1706128216295,193.00535427630612,168.78066209282238,252.7388450401577,278.2710018641651,213.4813361836444,293.4780828583111,149.85437296360627,255.49831225306798,233.3990618891639,274.15939862833176,268.3380451258688,221.96065059806153,253.81041983642967,254.75592355481024,236.9710492435329,252.41605006267878,190.13506043393403,237.50131232679735,283.65676029685335,241.4656392359098,300.98223569291264,261.28643144098277,245.01675419565126,234.82299264871494,274.7704828557012,186.49503543122597,205.62556977607693,188.64771268251585,282.0325277465606,65.76714777666936,117.8939548514693,45.305350413667036,512.8430349390089,221.66611834140912,167.00780202238312,274.52698701535934,230.4925333141485,296.2507285101983,219.65071283621612,256.7481763647487,172.83928350270082,169.93852904060512,291.52271580338453,268.5303185377091,52.700856917653056,53.4124116007212,187.8297560698044,205.25679188733852,208.02791914089593,177.51720406884544,223.60249388280516,189.58291181166777,192.85190667169198,277.0285977406258,33.18878050947139,230.7295031474857,50.35968339562474,59.50031641691884,26.987458919789614,20.64078561560655,264.4491643841324,261.3972179255405,72.52488851041534,60.67054648795491,207.70235647974602,243.22721999127623,230.02821302278488,273.8063277655512,192.62884807793841,255.70762412541856,228.3838415460963,94.75881712714578,123.48392679175245,301.59816905434496,244.2223511634682,306.1120785753591,177.37544956546205,257.45789587457176,173.8779740046776
세종특별자치시 세종특별자치시,145.93931567224413,103.4721216787942,64.03938646887995,99.18837850188798,78.22605665198162,60.06877738696385,35.58121351143573,91.76495118338023,67.52515993223746,111.19684070466118,52.68282745142577,55.86392655762058,102.73911268394906,39.635297897602406,95.73100778336882,70.10597795520347,87.4907587991027,154.10126834561905,175.3030348229296,209.68919343135943,126.86390041335876,108.59832187919727,100.06872244294361,116.92097195503563,230.5912698603223,207.23636694775965,0.0,136.07138970294636,125.89760884661003,88.36658663883999,117.19763211675506,133.96339870981203,117.15602883425971,151.35876402282176,123.51532755970787,130.2819063418849,127.88490078143752,127.64779467455365,148.72406998425836,100.81178760789402,95.62651513130876,70.35353089532109,64.19480601734845,79.58677531503594,58.083461686572726,77.73286102110642,76.59679648385142,44.359430879197596,95.46808371544745,71.60363844202291,38.06846392996136,29.785000204851727,70.34016637148744,54.41695455052852,30.103619187022716,91.33457852391753,98.96916613987031,168.77060714029807,150.0770854921211,235.93032001282396,306.7075852545434,84.69023469328995,105.59054908346268,117.97057528719975,51.303403852199764,216.12856327829303,28.9154564486252,54.16946897564065,59.79728790154365,78.83886531177642,93.91520441364412,72.00004935150088,219.46942445868797,186.6687306779809,80.70956728023874,76.24361241904654,46.824896103543125,48.8283808532381,19.052447103106587,38.505269944896696,24.7785885105664,89.13766059248269,215.5770372274761,106.79065036995175,167.5811122420483,155.10622712464982,231.17816895998908,227.260232910374,74.76137331266683,72.46929025002602,135.8088540312663,155.10923955611256,41.195055637310496,105.34942571940118,97.11366070220113,112.3419456181309,24.494445685935755,65.73408813296078,71.783546141407,119.86292334294224,96.84838135689958,98.6250690922244,96.80336600317445,174.9645761357179,72.61720031506988,50.833814801382246,33.49633063807327
전라남도 강진군,279.4174029559517,235.21646918269926,194.28725827223442,197.83889249938045,206.43302897255148,177.40304219059155,168.3481834968588,212.1426005546739,203.08340396377406,233.2528498186809,179.68442143773933,191.40124589697348,207.544025277871,161.6754488816175,222.84517665776622,170.48765470650076,145.24338717976448,174.3726952601047,227.78062748482174,256.81559718846097,153.42966311416484,113.10859789615974,205.4655563781599,189.43126080190066,301.5662535442551,249.1706128216295,136.07138970294636,0.0,57.60918795985459,85.99196424561191,25.643436024410796,39.26363649139798,35.83586058829949,47.94511824140212,99.85032283645744,13.106141719072992,15.772019318601672,39.59261611105991,19.22154995974134,37.27190917471153,53.27599853151417,88.2477525795845,78.43061796387244,72.59103090198913,87.38835652996191,62.60021191752555,149.98513031944725,110.06111514494783,146.38935953469968,96.00709255929894,145.71444249842494,150.2382418835245,130.77568821638891,185.57729977498119,166.01191359871936,222.68592038514993,220.22923623255252,185.79326047049562,253.4795320842922,291.59673426015434,317.0862207816153,51.55248285306255,82.71336396926701,50.80891983823369,89.66817561273484,80.24655874939072,109.61864010957414,121.05387960947239,185.1147975078334,204.20735401452748,201.02696509120676,187.58114788708045,285.6175547592612,257.94982235035803,72.3926631659537,63.95851942909164,89.65627607317498,106.26769367554517,126.77873458968581,170.09967293250153,156.41553076377338,208.8022008488181,272.98656099786626,242.8562344650563,233.8118427968548,223.08617823458013,276.1003215826269,268.83673243991814,196.6261783700972,195.58970163000734,200.33886460290256,224.31509077679405,95.16704415497611,33.25158646062291,38.95855014144094,242.4519132677832,155.93263600313196,189.8994578756688,207.3398294321055,201.92722081578162,195.61100541490038,193.28809564116742,43.967416379774384,56.95025676738123,86.58073482065879,136.24034917189755,143.1632361622253
전라남도 고흥군,255.059258843092,210.50079071311748,189.79266614742727,210.75066839519474,203.72681279949467,180.40011195316137,161.4444650945349,214.86284643159757,185.9051858996931,235.3469043404977,177.3274720794078,180.3287498656477,218.2133586964792,161.2131756130068,221.16969832474211,180.61959833184412,100.73136257172396,117.96143209544742,173.64191546956135,201.09227811203263,99.33146083167459,60.36037564425668,167.70555863428172,142.31506392311672,248.57925542669565,193.00535427630612,125.89760884661003,57.60918795985459,0.0,44.54284055177891,69.35041338829986,92.83564927370969,25.213624594504683,104.86127448032916,43.15962146172893,66.6163930026977,42.287159675588114,90.67174327894804,76.28762597098904,45.03241026733812,85.11348210601851,109.34852878195635,91.7252110193072,96.91183789425091,67.82010977707078,80.03201459747912,168.10593914259582,119.18628153086775,172.16408820352393,118.36496690732385,149.6211281097617,149.37842113863576,150.1024743470758,163.9393163441367,152.35286036482165,198.28024652312058,222.59617135115303,128.73747460044007,211.3859604251554,236.3153512096476,363.52316043673386,57.9772765417431,32.12583529605079,96.77085895029681,96.82836761591945,111.95668835084899,107.94163622283101,134.93208472106278,159.40294395016312,176.50753921543716,210.30352324933733,192.03478044499255,232.09898074221303,206.2605998839152,45.2046578043369,53.892609373807495,82.98407273770553,81.16211286157828,124.76958205447539,150.60713577118622,139.01387304685755,211.85541773266934,218.31664990711883,226.84575666482698,182.02441869004153,172.2278513042416,219.8009952337949,212.3164006035643,198.0071124082205,196.17706018623883,150.15664961525718,173.6715834982617,88.08707876081229,65.09791096024998,56.09074695824351,238.23899482585404,138.48119449132568,189.66684622817388,195.7809048040426,156.35753097569403,156.3326757911165,207.60764857815965,72.33184841016192,113.888981773568,55.55953851267755,147.06610774420562,118.91267072394665
전라남도 구례군,210.70374990374904,166.2222261698259,152.01325167307192,181.85861215766505,166.38660635623424,146.85764859015742,123.54556207315518,179.918789103912,143.34867258852933,199.55751852518495,141.0324326506252,139.97142361191314,187.65911051973063,126.68777127433049,183.87692590082094,151.34593613371837,59.59511360427295,96.8652798683042,144.252904137133,175.32168069388916,71.73717775503184,33.3767753696402,124.05005429838624,103.49467294820442,216.56647761569678,168.78066209282238,88.36658663883999,85.99196424561191,44.54284055177891,0.0,84.53571458387644,110.00093489879512,51.512863288850156,126.00084799613616,37.29395163151274,89.3398363101319,71.01230506540334,105.59538049755524,104.84167318092871,53.75853514477628,86.00612338001923,95.63930867834607,76.28607876877254,88.55940964288743,34.04031508892133,71.83270849306207,145.0061687643067,94.77739066029098,154.46739591271069,103.969868518514,118.42585714054549,115.34339482912969,129.3716302706744,120.52834470769096,111.7950566362289,154.08677641143814,187.25565817864424,110.49263290541798,169.52213206954238,208.97739172709834,358.90166548819803,53.362165330675694,17.26038100573509,105.83004732437752,75.2825084631084,153.98667499542915,77.69406182349867,111.84534004258357,115.25637910787923,132.05961994398112,179.1906655212392,158.81759793480845,201.05465638265855,172.4500850408303,19.733488598297942,37.98618877565297,54.57164948065028,40.059266139126954,92.10920624113982,108.01191050372002,97.46360634236282,177.1761772857528,189.65570072631303,184.13243557259474,148.45290433569144,137.42040480578842,195.69339774351988,189.15040088765087,162.8884018299183,160.7052643722861,114.57508210372703,138.58231083855662,57.94775367184322,74.51717667951851,61.26376443960436,199.47331485112304,96.93123203694705,153.9972690386404,154.89565652961718,116.3295912405781,113.06028868303008,179.74494530038746,75.66071930075357,141.63741520023694,16.53858662603165,120.59306519025426,75.7249912269916
전라남도 나주시,262.55354623982925,218.999049632097,172.40634880331612,172.78081142359582,183.97740238198813,154.06106762926285,147.54400509697854,188.50640469809863,184.71902731590325,209.5797400866142,157.49552331420537,171.34219432424038,182.70023403049476,139.33897131967956,200.00004227029362,145.96299721541146,140.74374841536604,179.21789666291562,228.78856967962315,259.6038422996431,155.72187166649306,115.74778586514132,195.4673754112497,185.18793501204752,300.65137693374476,252.7388450401577,117.19763211675506,25.643436024410796,69.35041338829986,84.53571458387644,0.0,25.533785889043926,44.171867138352276,41.74679228147273,107.18651013453015,14.429412471696027,31.17833953236304,21.847823048375666,31.87902143615027,30.82443403774101,27.917983844858743,63.33547443766814,55.756270528865144,47.6527729130863,75.87478857877852,40.263162987917724,124.66067397061263,86.80271061591517,120.74703252275162,70.76676775393516,122.68559365301202,128.23703993618972,105.46801105848809,169.1194579435945,147.29517812519535,206.5397969918586,196.59640348019295,191.8163116242983,245.0164064517873,293.4825189705488,296.2714262351394,36.95726015960365,86.45989448883617,28.088735478702386,67.94654272279271,102.54297518977852,89.31239113087729,96.5738172907117,170.21965171994947,189.68284708489801,176.40147700371705,163.84315014967143,285.38318337350404,256.162599188585,67.02481072012779,53.13312690139098,72.66236410459227,94.91004849180827,105.7809575877398,153.2585408893468,139.24457685673084,185.13123235609947,274.1913785446231,223.56117420849145,232.39172430708632,221.00857786266832,279.7135201352866,272.9209348558802,173.39261407308584,172.531208067556,198.08915913187607,222.04155464774175,77.75657741820257,12.347410503346978,24.73143264963518,220.00252133174254,138.79509556312922,167.08264337824747,187.1680019361985,196.4045133955185,186.61077110759854,168.10507095714314,20.731380483588158,60.815210812722775,80.18599966904937,112.01599067278133,129.07989113351232
전라남도 무안군,279.8889363178801,237.18377286165972,184.03620804449403,175.9434244453856,194.41106887459978,163.02128759290585,161.25501929166984,196.28611093577393,201.04500135705928,217.05310332545886,168.78267447642847,185.75979373614683,186.7109545551652,150.66175243656403,209.47800861932916,151.72084513987116,165.51872682414793,204.67527250644395,254.24368660343106,285.1329828761339,181.25522726630064,141.2680320206651,218.00674745802488,209.86780044860848,325.84059699409005,278.2710018641651,133.96339870981203,39.26363649139798,92.83564927370969,110.00093489879512,25.533785889043926,0.0,68.10226047654177,17.801863081782386,132.18134306646783,27.035334214103322,51.553927111920885,6.329262892314907,30.535390387381494,56.34733509586839,38.36848558857413,70.73271157230303,69.8987827643797,56.543750342874425,99.0642612947803,56.68532928613404,127.12723277208609,97.77734436916141,118.64603676360663,75.9242896993186,132.97558689669611,140.39630467102754,108.57399468935147,187.50123674894868,163.6852169311816,224.87389651288157,204.29807865526814,217.1757370406158,268.07808651722195,318.9727076950695,278.0236842565551,60.46704245676387,111.8580314581138,19.268224409894618,82.81093591496641,98.77040250110521,105.16296067686787,103.78614080062636,189.8901524394671,209.47084377693528,181.3418700427173,171.67413118335236,310.6796508114749,281.2419992695221,92.172201763493,77.26660262748436,92.61420364535896,117.76392766993007,120.12526731408053,171.4748779548873,157.34854927493788,192.860486955395,299.6419841539271,238.4694121906845,257.5594477853404,246.07847555756803,305.2464147801254,298.44534821732174,182.32297263188514,181.86460982866967,223.16399576914583,247.0738218373456,97.14908257680287,36.07030914288639,49.38265053075955,230.0976882830136,156.93737721233026,177.00526255995769,201.25480206236023,220.70164852889354,209.66216249316153,170.6753011580388,39.546923875334556,41.12676116964263,104.9749256138515,119.54038087297101,149.8159967105152
전라남도 보성군,254.583085258128,209.95047213449527,179.60403131760626,194.11345851954837,192.93599408198142,167.0688046512387,151.92118367847513,201.9981803365157,181.39408633231074,222.8898420792941,166.09905208876577,172.90672551930237,202.4212814346698,148.98325859162364,210.11103824692538,164.64418088815285,111.1072768910459,138.82540002503748,191.9550285155541,221.04124620777196,117.59384888244507,77.27811701226287,174.15470668210517,154.84130452857346,265.8713047226267,213.4813361836444,117.15602883425971,35.83586058829949,25.213624594504683,51.512863288850156,44.171867138352276,68.10226047654177,0.0,81.1186721173478,64.75923501330185,42.654286999665736,20.145579029250168,65.64018687649167,55.05719726779291,22.208163122163324,61.08277925848986,88.51008759124167,72.50680222556373,74.82758504955025,61.45000682328365,58.91203698603995,149.30819790184216,102.41610899012908,151.1817226481826,97.43284486290847,135.47524469775865,137.11004806083164,130.67570155899446,161.39106974035016,145.74396183598017,197.48042550202092,209.93439481474746,150.5622452124404,220.74866906888906,255.77338013352906,338.74737107180437,38.20543044518687,46.88111698421228,71.57498808224081,79.94749737327477,104.41735123514125,94.95589871796703,116.93808332793678,158.92022742632878,177.26219876007065,194.94152346457466,178.27939905843033,249.85326688897192,222.435895899899,41.62753315726531,40.95261880374998,71.0305074325162,78.65764551799288,112.43506148916082,146.80053975915393,133.98180080102998,198.83479595175768,237.15120543423538,222.12406815097557,198.25698585579187,187.68940768721933,240.43277612944476,233.24144551314197,185.50774184591208,183.9735501809813,165.03815756989587,188.96361610535598,76.60089420327769,40.23347637096572,32.78624848177926,228.35875389348985,133.46415558323926,177.72102683367532,188.7447524781507,167.83489825891468,163.64612686827726,190.46433035130846,48.293478026774245,92.74070918754553,55.445052390937434,130.34613015637038,117.025816554281
전라남도 신안군,297.2179915662379,254.69578704405308,199.9743614963172,188.5147985389365,209.90712900508348,178.12995501254278,177.88972753395694,210.770870671221,218.23197915772565,231.32587509172052,184.66833375535214,202.51434800786313,199.60833849176817,166.6434378494495,224.5722881667154,165.6476701511034,182.46502511134454,219.36178542399156,270.1753892273439,300.5917537017904,196.67797168125836,156.44698647318035,235.73984157703413,226.89073206483582,342.34398850534205,293.4780828583111,151.35876402282176,47.94511824140212,104.86127448032916,126.00084799613616,41.74679228147273,17.801863081782386,81.1186721173478,0.0,145.85060109120295,38.465993376897295,62.60339103639104,23.932749352440585,32.48506532908934,72.26418915539334,55.753549783530715,86.44174297629985,87.18497711336003,73.04378431002647,116.62733806669185,74.37030417284068,139.86578821601452,114.05364854512845,129.22021322955786,90.7677557765534,148.7355123412331,156.68427971826625,121.88889816323557,205.07863604067217,180.94631361788606,242.41749560217,218.7162122755107,231.47384083217386,285.73999363740336,334.7342148457703,274.82575080113526,77.86003637517014,126.55614941761986,34.30450866499614,100.09948608696646,90.35475704695558,122.49246926820815,118.80083122206898,207.6186233918202,227.20283430782143,194.6985205056737,186.30448191576306,327.0038077234456,297.89574367842533,108.76589434523261,94.50867474855593,110.40925900713714,135.41213061073793,137.08250143576828,189.04291342820838,174.91602278053492,207.3406730839379,315.57716001192335,255.2602917521658,274.09928401187796,262.74519129123473,320.4655267232676,313.5038941397339,197.32071447019132,197.01467350905523,239.82605080115022,263.7837975487308,114.91861354337942,53.186190880662416,66.30420991325198,245.3585792404194,174.5107905003181,192.3906913677099,217.88566993955885,237.95706889939382,227.3153818449931,183.00240002500726,57.32140959721236,24.841031056956602,121.89553353908023,134.46925210027888,167.61495293468803
전라남도 여수시,233.05261425354914,189.66295436300624,186.07802916863963,218.8346625267732,200.59345368608476,182.94477630416935,157.87780732144225,215.26733569345544,172.40041055577586,234.39630394009697,176.0573787033113,172.0758700980118,224.33066950801137,162.60420851959572,217.9729438907281,188.35357108092546,68.83278433684178,74.82152427081546,130.95618823823605,157.94118913749205,57.22166740150759,23.09849946259948,137.74981812410934,105.09975121273936,206.20223442837536,149.85437296360627,123.51532755970787,99.85032283645744,43.15962146172893,37.29395163151274,107.18651013453015,132.18134306646783,64.75923501330185,145.85060109120295,0.0,107.3995511893595,84.15013847371027,129.0333101243017,118.87076526907464,77.89548134114567,116.01325204483163,131.0514673420577,111.75374801517455,122.23172650244958,71.32700488709615,104.91933432667051,182.25673331918333,131.9881405995277,191.20272372843482,139.6763082017983,155.2777651024961,151.5329325615875,166.3995552174013,148.18045873786753,144.18689547925206,178.21996180537562,222.38286236390448,85.94318675330437,176.51656589859843,193.2083521718909,393.10664654990677,83.95468632217047,23.34044607454491,132.5195505973401,112.01406156923859,151.55866977624117,114.90794091961817,149.02447635043004,140.48874042401107,154.7978454780477,215.77067767483194,194.93153053267716,189.5303745384516,164.68969928872121,54.238220420585314,71.60460904800934,91.8179739957623,74.70528992559804,128.88311982830822,137.74349797682936,129.06297360154934,212.65286136355138,175.36041031524718,212.3133854991378,140.5490879650315,131.44151999084022,176.67101629787658,169.23468672242754,198.27407373540836,195.95094679071696,110.17554283386099,133.01608387199022,95.239217925001,99.90519645320497,87.96419168052854,232.40464050666057,128.5458201215482,189.2053449972511,186.21134306996072,120.03181993546256,125.56837799045236,216.85218159268123,104.13956703551362,156.62058030113405,53.74263493898134,157.87992195501252,105.41550934409103
전라남도 영암군,275.06626580066876,231.23263499966072,186.47966974290748,187.10595175101236,198.18542079878654,168.4169058694929,161.3085808697635,202.90356523881266,197.7202116499836,223.98241972094334,171.63418614277256,184.90046986546352,197.0787244860198,153.50097390529453,214.28749329516046,160.3851018674485,147.49118975473016,181.13754238579668,232.90368989724055,262.7998113208773,158.97656599557877,118.62995447141203,205.01117826988707,191.9397390702597,305.8677134502974,255.49831225306798,130.2819063418849,13.106141719072992,66.6163930026977,89.3398363101319,14.429412471696027,27.035334214103322,42.654286999665736,38.465993376897295,107.3995511893595,0.0,24.679046704480363,26.682656619270308,18.536560176310864,36.72677433536053,42.243620094053234,77.73519064208193,69.88347628510945,62.05998064941462,85.6257155031809,54.220679701181446,138.8782174470301,101.11314430548792,134.32584142108954,85.06612433626096,136.9794446198738,142.31151897156278,119.70571620572831,181.38905367314774,160.37679508444418,218.73351286286027,210.99408840391393,193.10300464609003,253.91823139797256,297.2051147256084,304.2734389098881,47.514422273106135,88.49086468861216,37.72044689335789,81.84503877557016,88.1917395247566,102.82515730993559,111.00185067407462,181.8624916042275,201.20224210241543,190.81272815470248,178.247062762584,290.2284021653797,261.7844051781884,73.61823540410691,62.22532966061244,84.84028167730722,104.7423041615289,119.55040479626516,165.65228653010297,151.7400813699132,199.53140381248693,278.26067370681756,236.91006415712906,237.79103418960636,226.72962414580547,282.4791022470925,275.41864591789124,187.73733781860136,186.84847530966195,203.8563465609033,227.86503427188995,90.13834608089235,25.021101559056753,34.55366578081414,234.2192815733939,151.27681990592265,181.35612239240044,200.77348325748056,203.81652294600678,195.67529603979958,182.38352470033269,34.7874605163125,52.443929211240956,87.48174389823139,126.44387806937841,140.28756207092016
전라남도 장흥군,269.07497450223923,224.62046610215063,188.23292338470696,196.59928836828408,200.94090381588842,173.17379648761727,161.4234846112183,208.13866493966106,193.99706004623593,229.21819501235572,174.04812697208183,183.67399653711573,205.72793486401665,156.33526501561337,217.73958774275007,168.18744995570174,130.5123919242953,158.61251982965305,212.09030166368328,241.04761190821245,137.70687600549826,97.41171195822605,192.10961547263477,174.50247617083684,286.0055475271849,233.3990618891639,127.88490078143752,15.772019318601672,42.287159675588114,71.01230506540334,31.17833953236304,51.553927111920885,20.145579029250168,62.60339103639104,84.15013847371027,24.679046704480363,0.0,50.37186930396505,34.97208138665837,27.073330418712576,55.1606964295864,87.75674813619388,74.95322206891635,72.60082561540163,75.81248547855618,59.54933664106138,149.82968139703306,106.45063434432583,148.63630150695153,96.1867447020654,141.33531314258258,144.63796333487826,130.7184116018294,175.34981231825662,157.41433508236182,212.09524877855287,216.18582873208538,170.08966572537076,239.49296722155051,275.8468454231542,327.24640438925894,43.691140984047045,67.01495167403763,59.132443793795076,84.81641563201696,89.00969156924897,102.985372075728,119.12310540538431,174.00747058349515,192.81099607353983,198.7630329874519,183.8508219548662,269.99826480489884,242.51505496934863,58.764176753999145,52.98660103812017,81.06095549063836,94.21466105780927,120.46915538870546,160.20763919438906,146.8408288604808,204.86428530468206,257.2697188623502,234.28289210168035,218.34914635416345,207.7224635914383,260.32998591623453,253.0731217079321,192.13875705577257,190.88047931960105,185.02953583003466,208.9787140045679,86.69010533777897,33.040055876431616,32.89708752809002,236.80201814936046,146.34076775112774,184.92139883048682,199.62011072385516,187.25401938467684,181.94406759905334,192.4261034283598,43.53062701712707,72.72138451191707,72.95629393343995,133.6797617671447,131.94097711494663
전라남도 함평군,273.5690361536605,230.89005860524952,177.82588968741416,170.51239453628034,188.27674415312876,156.9734471682848,154.95322697422628,190.3626598580643,194.71668787156455,211.17102859527083,162.5838838348198,179.4459540759195,181.18460893499287,144.45081476135852,203.41915950638978,145.95435773920184,160.4069410708542,200.88694909919036,249.73778535349533,280.8817429284014,177.08805935861335,137.2907293879211,212.1501504681779,204.67893359172498,320.96952976736753,274.15939862833176,127.64779467455365,39.59261611105991,90.67174327894804,105.59538049755524,21.847823048375666,6.329262892314907,65.64018687649167,23.932749352440585,129.0333101243017,26.682656619270308,50.37186930396505,0.0,33.88212311138264,52.2481603623498,32.04259872690405,64.62626580983496,63.571189588422605,50.29255743593055,93.46518623829454,50.447589730471215,121.70557461845095,91.5350505049359,113.88639884786483,70.0236276904182,126.8092839282737,134.13980643653957,103.02237387830812,181.22358443734683,157.35929520631223,218.58749801596613,198.3869561228086,213.5778491188323,262.31555742492424,314.5418632799386,277.5911536393171,55.12049213319195,108.21892293869713,13.988386509576761,76.4841336498973,103.67123340570146,98.83975885599858,97.79790833361477,183.6874149137694,203.27114560517552,175.6994370299422,165.72754825346306,305.922416452197,276.28524430411426,87.40929216578887,72.02122224914116,86.51600867888861,112.05021391398975,113.80112334063251,165.1940547860124,151.06715910064972,186.9393327750682,295.1178135683883,232.15141642941956,252.68279514900377,241.12340477670432,301.11770055349206,294.4047102386931,176.29168497264513,175.80165868718956,218.22035098029374,242.0898654245963,90.99238366202567,31.18744785133567,44.55024120161338,224.00152482891747,150.65772581803944,170.89638348791848,194.95096714097298,215.33144948234016,203.9169978324889,165.3157347451746,33.69390395564963,47.454280434885526,99.94311942081784,113.55724900501701,143.73094111080434
전라남도 해남군,293.6017664557217,249.7646492018704,204.23536917775323,202.33093749322012,215.69053370584533,185.47899141187833,179.41386800881014,219.70754752419776,216.19330835895633,240.73080030223068,189.2840999409496,203.1539827823574,212.63473517684622,171.11260912944024,231.58109189359146,176.45841750328262,163.82580823043511,193.49446425924657,246.9953236705247,276.01609724333065,172.65104539038498,132.32680865093,222.77581741921907,208.13382980183272,320.71607615337734,268.3380451258688,148.72406998425836,19.22154995974134,76.28762597098904,104.84167318092871,31.87902143615027,30.535390387381494,55.05719726779291,32.48506532908934,118.87076526907464,18.536560176310864,34.97208138665837,33.88212311138264,0.0,54.06677145213381,58.35951528396284,93.81673843873149,87.5953432059448,78.32513393093582,103.70394409135953,72.14187606300648,153.71710904557415,118.40583332966362,147.27586406041073,100.5301607951938,154.28905188061648,160.07265614629722,134.70473735552972,199.92402113674757,178.82547532340098,237.263803864312,227.78944582954682,204.79334888982328,271.31884200188085,310.81506143909724,306.4687600538827,65.9539401628772,101.93278292377956,47.60205597292889,99.82508095542785,71.54504247081063,121.08974402531608,127.3238194998452,200.33249824252258,219.6448979018726,206.6848536953997,195.01427750618387,304.80111739869824,277.01956181944354,90.41147976740451,80.2186833792688,103.37684074298619,122.78712570390623,137.64841242349038,184.18869621710974,170.273424827654,216.31421112234904,292.2070660714752,255.27493391062055,252.90309803206475,242.11032284556092,295.257555029208,287.9648085165094,204.8368580201965,204.0541401874827,219.32856078864305,243.3193431720988,108.6710060004593,43.378362104578095,52.97816661425312,251.6967910419218,169.81070963578276,198.70215494804822,218.99876840049404,220.41236363118585,213.22099550964936,197.37457623170022,52.610306628688775,37.77817131759806,104.49264215318941,142.9444740786815,158.68773686428983
