주소,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
서울특별시 종로구,11.73279241 서울특별시 광진구,12.59251267 경기도 의정부시,14.65553868 서울특별시 송파구,16.00577792 경기도 양주시,17.30478487 경기도 고양시,19.36438839 경기도 성남시,21.46565387 경기도 수원시,23.88346776 경기도 동두천시,25.39977424 경기도 파주시,26.73862632 경기도 남양주시,29.41337197 경기도 김포시,29.87590132 경기도 화성시,31.36789917 경기도 용인시,32.19294373 경기도 광주시,32.71877901 경기도 포천시,33.73974169 인천광역시 서구,36.62391225 경기도 연천군,41.67886811 경기도 평택시,50.58679027 경기도 안성시,52.48664571 충청남도 아산시,52.97670132 충청남도 천안시,53.51875836 강원도 철원군,54.61100112 경기도 이천시,56.81914014 경기도 양평군,58.71758064 충청남도 당진시,61.23723651 충청남도 예산군,70.06175544 충청북도 진천군,73.81268767 충청남도 홍성군,75.48584635 경기도 여주시,76.93099148 충청남도 청양군,77.08855503 충청남도 공주시,78.76386543 충청남도 서산시,81.09859774 세종특별자치시 세종특별자치시,84.49776348 충청북도 청주시,84.84888204 충청북도 청원군,85.47771459 충청북도 증평군,86.07305052 강원도 춘천시,87.07103569 충청남도 부여군,89.90081704 충청북도 음성군,93.80276585 충청남도 논산시,103.36780290000002 충청북도 괴산군,104.5340971 충청남도 서천군,105.8100281 강원도 원주시,107.79199320000001 충청북도 옥천군,108.70296019999999 전라북도 익산시,110.4497679 전라북도 군산시,112.0088087 강원도 횡성군,112.4219392 충청북도 충주시,113.68496670000002 전라북도 완주군,118.7382902 전라북도 전주시,118.74976140000001 전라북도 김제시,125.84664850000001 전라북도 부안군,129.6385994 전라북도 진안군,134.51646780000002 전라북도 정읍시,135.72387709999998 전라북도 임실군,136.6785509 강원도 인제군,145.8116947 전라북도 고창군,148.399327 전라북도 순창군,150.0520884 경상북도 문경시,150.66097539999998 전라남도 담양군,152.0097355 전라북도 남원시,153.07388930000002 경상북도 상주시,153.1215284 전라남도 장성군,157.7030475 전라남도 곡성군,160.5230878 광주광역시 북구,161.3346591 전라남도 영광군,163.7425332 광주광역시 광산구,164.2375064 경상남도 거창군,167.8253438 전라남도 화순군,168.2920573 전라남도 구례군,173.1140232 전라남도 나주시,174.555248 전라남도 함평군,180.44911489999998 전라남도 무안군,181.1093301 경상북도 구미시,183.39913430000001 경상북도 성주군,185.2885539 전라남도 순천시,187.5299005 전라남도 영암군,187.9612647 전라남도 보성군,189.6665773 경상남도 하동군,190.2468232 경상북도 영주시,193.4189466 전라남도 장흥군,194.8327611 전라남도 신안군,196.99000669999998 전라남도 강진군,201.7218236 전라남도 고흥군,202.58088080000002 대구광역시 달성군,204.1705802 전라남도 해남군,204.2830594 전라남도 여수시,205.0408696 경상남도 진주시,217.1270589 대구광역시 동구,217.69751949999997 대구광역시 수성구,219.6340088 전라남도 진도군,229.414556 경상북도 경산시,231.29941110000001 경상남도 고성군,242.020002 경상남도 밀양시,243.82361040000004 경상북도 영천시,245.6065691 경상남도 통영시,257.9258628 인천광역시 옹진군,275.0003381 부산광역시 강서구,275.4228457 경상남도 양산시,275.57169839999995 제주특별자치도 제주시,276.10404680000005 경상북도 경주시,276.674791 울산광역시 울주군,283.7340921 경상북도 포항시,293.7747639 부산광역시 해운대구,296.2189069 부산광역시 기장군,296.2589577 울산광역시 남구
서울특별시 중구,9.583093412 서울특별시 광진구,12.34499523 경기도 의정부시,12.49291418 서울특별시 송파구,15.77027792 경기도 양주시,17.28018572 경기도 성남시,19.46787664 경기도 고양시,20.39319522 경기도 수원시,23.80388647 경기도 동두천시,24.82081563 경기도 남양주시,27.52132396 경기도 파주시,29.47416216 경기도 용인시,30.02906341 경기도 광주시,30.54329512 경기도 화성시,31.53294217 경기도 김포시,31.6517456 경기도 포천시,35.77316482 인천광역시 서구,36.71212425 경기도 연천군,40.37917527 경기도 평택시,48.7525699 경기도 안성시,51.78678797 충청남도 아산시,51.81069766 충청남도 천안시,52.45388627 경기도 이천시,52.5947515 강원도 철원군,54.70328516 경기도 양평군,59.55970118 충청남도 당진시,61.14700262 충청남도 예산군,68.13039443 충청북도 진천군,73.32526941 경기도 여주시,74.27725505 충청남도 홍성군,76.07462253 충청남도 공주시,76.87838905 충청남도 청양군,79.66168904 세종특별자치시 세종특별자치시,79.90433521 충청남도 서산시,82.64582345 충청북도 청주시,83.00230546 충청북도 청원군,83.46468835 충청북도 증평군,84.23621772 강원도 춘천시,86.65222808 충청남도 부여군,87.77885267 충청북도 음성군,92.90705852 충청남도 논산시,101.2565688 충청북도 괴산군,103.6724487 강원도 원주시,104.5916696 충청남도 서천군,106.0353831 충청북도 옥천군,108.14280990000002 전라북도 익산시,109.916021 강원도 횡성군,110.2616928 충청북도 충주시,110.36910060000001 전라북도 군산시,112.7156712 전라북도 완주군,117.81041129999998 전라북도 전주시,118.3388912 전라북도 김제시,125.7081746 전라북도 부안군,128.2812867 전라북도 진안군,134.1273354 전라북도 정읍시,134.60964140000002 전라북도 임실군,134.8462482 강원도 인제군,145.66143830000001 전라북도 고창군,147.5538194 전라북도 순창군,147.91790590000002 경상북도 문경시,150.0448039 전라남도 담양군,150.8071983 전라북도 남원시,150.9752249 경상북도 상주시,152.8189285 전라남도 장성군,156.6561032 전라남도 곡성군,160.01958369999997 광주광역시 북구,161.4338205 전라남도 영광군,162.4535643 경상남도 거창군,163.4088301 광주광역시 광산구,167.05595469999997 전라남도 구례군,167.2152265 전라남도 화순군,172.8820951 전라남도 나주시,174.5944122 전라남도 함평군,179.032175 경상북도 구미시,180.51595880000002 전라남도 무안군,181.3802677 경상북도 성주군,184.0820987 전라남도 순천시,187.24097700000002 전라남도 보성군,187.2894785 전라남도 영암군,188.0834022 경상북도 영주시,188.18722659999997 경상남도 하동군,192.90969040000002 전라남도 장흥군,195.0194655 전라남도 신안군,196.6477138 전라남도 강진군,200.5543371 대구광역시 달성군,200.7835124 전라남도 고흥군,202.95320980000002 전라남도 여수시,203.289016 경상남도 진주시,204.01914530000002 전라남도 해남군,215.03957000000003 대구광역시 동구,215.61529769999999 대구광역시 수성구,219.83400509999998 전라남도 진도군,227.3210247 경상북도 경산시,229.49525970000002 경상남도 고성군,239.97598680000002 경상남도 밀양시,241.6919494 경상북도 영천시,243.7836926 경상남도 통영시,260.0420626 인천광역시 옹진군,272.9611007 부산광역시 강서구,273.3570265 경상남도 양산시,273.9640651 경상북도 경주시,274.5632194 울산광역시 울주군,275.37603889999997 제주특별자치도 제주시,281.579446 경상북도 포항시,291.7144833 부산광역시 해운대구,294.138273 울산광역시 남구,294.14068510000004 부산광역시 기장군
서울특별시 용산구,10.21627633 서울특별시 광진구,12.88079769 서울특별시 송파구,14.58255699 경기도 의정부시,16.89097993 경기도 성남시,18.00821433 경기도 양주시,18.48773623 경기도 수원시,19.54243811 경기도 고양시,26.03842905 경기도 동두천시,26.06226642 경기도 남양주시,27.92309648 경기도 파주시,28.41140174 경기도 화성시,28.52443929 경기도 용인시,30.21910659 경기도 광주시,31.06540881 경기도 김포시,33.69313959 경기도 포천시,34.9875725 인천광역시 서구,38.65380109 경기도 평택시,38.934998900000004 경기도 연천군,47.67750435 경기도 안성시,49.69787712 충청남도 아산시,49.98110725 충청남도 천안시,52.43197291 경기도 이천시,54.68490008 강원도 철원군,55.33115638 경기도 양평군,57.47627412 충청남도 당진시,58.91529001 충청남도 예산군,67.2378093 충청북도 진천군,72.0769429 충청남도 홍성군,73.59503231 경기도 여주시,74.14621785 충청남도 공주시,74.64450744 충청남도 청양군,77.96674959 충청남도 서산시,78.06372758 세종특별자치시 세종특별자치시,81.59500273 충청북도 청주시,81.94185479 충청북도 청원군,82.76498907 충청북도 증평군,84.47582009999999 충청남도 부여군,85.54396913 강원도 춘천시,87.47250463 충청북도 음성군,90.91303646 충청남도 논산시,100.89369609999999 충청북도 괴산군,102.3538445 충청남도 서천군,104.15608470000001 강원도 원주시,104.8257572 충청북도 옥천군,106.0080366 전라북도 익산시,108.1378774 전라북도 군산시,110.2643727 충청북도 충주시,110.61745320000001 강원도 횡성군,110.76286670000002 전라북도 완주군,115.83465670000001 전라북도 전주시,116.16180870000001 전라북도 김제시,123.48272720000001 전라북도 부안군,126.60894979999999 전라북도 진안군,131.9454139 전라북도 정읍시,132.7478414 전라북도 임실군,136.14934509999998 강원도 인제군,143.4375911 전라북도 고창군,145.5362668 전라북도 순창군,147.6723189 경상북도 문경시,147.9303955 전라남도 담양군,149.00852369999998 전라북도 남원시,150.5503631 경상북도 상주시,150.6187976 전라남도 장성군,154.7508977 전라남도 곡성군,157.86861399999998 광주광역시 북구,159.19582230000003 전라남도 영광군,161.2151028 광주광역시 광산구,161.2839745 경상남도 거창군,165.09900369999997 전라남도 화순군,165.2830341 전라남도 구례군,170.6698063 전라남도 나주시,172.35713 전라남도 함평군,178.27813390000003 전라남도 무안군,178.5217871 경상북도 구미시,180.68721019999998 경상북도 성주군,182.2867197 전라남도 순천시,185.0786927 전라남도 영암군,185.1674304 전라남도 보성군,186.63194030000002 경상남도 하동군,188.2540291 경상북도 영주시,190.76092590000002 전라남도 장흥군,192.7834842 전라남도 신안군,194.4561945 전라남도 강진군,198.8151138 전라남도 고흥군,199.88194380000002 대구광역시 달성군,201.25721969999998 전라남도 여수시,201.7959156 전라남도 해남군,202.06957769999997 경상남도 진주시,214.5661535 대구광역시 동구,215.1218755 대구광역시 수성구,217.59858569999997 전라남도 진도군,226.8709813 경상북도 경산시,228.3567056 경상남도 고성군,239.3536241 경상남도 밀양시,241.42545389999998 경상북도 영천시,242.67584669999997 경상남도 통영시,259.4777813 인천광역시 옹진군,272.3235754 부산광역시 강서구,272.80373019999996 경상남도 양산시,273.15893619999997 제주특별자치도 제주시,273.75024069999995 경상북도 경주시,274.18994280000004 울산광역시 울주군,281.491702 경상북도 포항시,291.1423443 부산광역시 해운대구,293.63039530000003 부산광역시 기장군,293.8093205 울산광역시 남구
서울특별시 성동구,8.340790749 서울특별시 송파구,10.51878522 경기도 과천시,11.70043952 경기도 의정부시,13.84916255 경기도 성남시,14.89519372 경기도 양주시,20.10112151 경기도 수원시,20.55107932 경기도 남양주시,22.93898208 경기도 동두천시,23.65944593 경기도 고양시,25.87897306 경기도 광주시,26.68378539 경기도 용인시,28.7253392 경기도 포천시,31.45420803 경기도 파주시,33.36275729 경기도 화성시,35.89097684 경기도 김포시,35.97473862 경기도 연천군,39.2036453 경기도 평택시,40.14842277 인천광역시 서구,46.04925009 경기도 안성시,48.41387392 경기도 이천시,49.81226554 강원도 철원군,50.34145194 경기도 양평군,50.89161277 충청남도 천안시,51.92324009 충청남도 아산시,62.476294200000005 충청남도 예산군,62.51803758 충청남도 당진시,65.06983836 충청북도 진천군,69.08299013 경기도 여주시,75.42878702 충청남도 공주시,76.58097158 충청남도 홍성군,77.98902516 세종특별자치시 세종특별자치시,78.23608426 충청남도 청양군,79.82034304 충청북도 청주시,80.01907975 강원도 춘천시,80.10439676 충청북도 증평군,80.19287827 충청북도 청원군,83.28580441 충청남도 서산시,83.95862244 충청북도 음성군,87.26757689 충청남도 부여군,92.49551432 충청남도 논산시,97.48563255 충청북도 괴산군,99.33936201 강원도 원주시,103.47056620000001 충청북도 옥천군,105.54112620000001 강원도 횡성군,106.1138892 충청남도 서천군,106.1706119 충청북도 충주시,108.4340547 전라북도 익산시,111.6212595 전라북도 군산시,112.11311609999998 전라북도 완주군,117.2956733 전라북도 전주시,118.92738670000001 전라북도 김제시,126.75176869999999 전라북도 진안군,126.8334229 전라북도 부안군,130.6276429 강원도 인제군,133.6560045 전라북도 임실군,134.7462398 전라북도 정읍시,144.01912959999999 경상북도 문경시,146.7489916 전라북도 고창군,147.19816459999998 전라북도 순창군,147.2520511 경상북도 상주시,149.6364002 전라북도 남원시,150.18187580000003 전라남도 담양군,153.6000229 전라남도 장성군,155.8435616 전라남도 곡성군,159.7825718 경상남도 거창군,160.3866385 광주광역시 북구,162.99158640000002 전라남도 영광군,164.1214409 광주광역시 광산구,165.7973936 전라남도 구례군,167.3554344 전라남도 화순군,173.79384950000002 전라남도 나주시,175.39692209999998 경상북도 구미시,176.0326004 전라남도 함평군,177.9661285 경상북도 성주군,182.0043 전라남도 무안군,182.886776 전라남도 순천시,183.87680569999998 경상북도 영주시,186.3245102 경상남도 하동군,187.1375004 전라남도 보성군,188.1782347 전라남도 영암군,193.2498008 전라남도 장흥군,196.7277293 전라남도 신안군,197.1100765 대구광역시 달성군,197.3285769 전라남도 강진군,200.1973769 전라남도 고흥군,200.69875259999998 경상남도 진주시,201.4563684 전라남도 여수시,205.07783669999998 전라남도 해남군,211.358013 대구광역시 동구,211.9556872 대구광역시 수성구,221.5598321 전라남도 진도군,223.6128529 경상북도 경산시,226.7515509 경상남도 고성군,236.4639222 경상남도 밀양시,237.80090930000003 경상북도 영천시,240.9837 경상남도 통영시,264.40334 인천광역시 옹진군,269.4644827 부산광역시 강서구,269.75964669999996 경상남도 양산시,270.0242976 경상북도 경주시,270.771811 울산광역시 울주군,276.33021030000003 제주특별자치도 제주시,277.5371481 경상북도 포항시,288.13769410000003 부산광역시 해운대구,290.3023261 울산광역시 남구,290.492907 부산광역시 기장군
서울특별시 광진구,3.0713765630000003 서울특별시 송파구,9.349334167 경기도 성남시,12.82322669 경기도 과천시,14.4144114 경기도 의정부시,16.28395373 경기도 남양주시,17.0304735 경기도 양주시,19.36696067 경기도 수원시,20.56164018 경기도 광주시,22.59693072 경기도 용인시,24.58981491 경기도 동두천시,27.28848443 경기도 포천시,28.97652721 경기도 고양시,35.94519569 경기도 화성시,36.74843695 경기도 파주시,36.79467642 경기도 평택시,37.41432708 경기도 연천군,41.09860302 경기도 김포시,41.86425016 경기도 안성시,43.12167616 경기도 이천시,45.16550768 경기도 양평군,45.18719496 인천광역시 서구,48.28662744 강원도 철원군,48.6514066 충청남도 천안시,50.92391627 충청남도 아산시,60.47450912 충청북도 진천군,62.857176100000004 충청남도 예산군,63.76972457 경기도 여주시,65.0335375 충청남도 당진시,73.3586724 충청남도 공주시,74.76137331 세종특별자치시 세종특별자치시,75.23190828 충청북도 증평군,75.41665807 충청북도 청주시,75.66206145 강원도 춘천시,75.80365664 충청북도 청원군,78.14749487 충청남도 홍성군,78.57156225 충청남도 청양군,78.76156704 충청북도 음성군,86.34511475 충청남도 서산시,86.64836905 충청남도 부여군,90.63893144 충청남도 논산시,92.31365066 충청북도 괴산군,94.09438898 강원도 원주시,99.2831304 충청북도 옥천군,100.4252175 강원도 횡성군,100.8582309 충청북도 충주시,106.57423329999999 충청남도 서천군,107.36619840000002 전라북도 익산시,109.9930869 전라북도 완주군,111.7269783 전라북도 군산시,115.26685959999999 전라북도 전주시,118.19754809999999 전라북도 김제시,123.58806470000002 전라북도 진안군,126.2347817 강원도 인제군,126.752365 전라북도 부안군,131.1096675 전라북도 임실군,134.0282414 전라북도 정읍시,138.7734629 경상북도 문경시,142.1002908 경상북도 상주시,145.3114147 전라북도 순창군,146.59349 전라북도 고창군,146.83521580000001 전라북도 남원시,148.86642690000002 전라남도 담양군,153.0570513 전라남도 장성군,153.43115680000002 전라남도 곡성군,155.4585792 경상남도 거창군,159.33443019999999 광주광역시 북구,162.88840180000003 전라남도 구례군,163.4155725 전라남도 영광군,163.4839109 광주광역시 광산구,166.0267909 전라남도 화순군,170.2965588 경상북도 구미시,173.0175493 경상북도 성주군,173.39261409999997 전라남도 나주시,176.291685 전라남도 함평군,178.5570051 경상북도 영주시,180.034854 전라남도 순천시,182.3229726 전라남도 무안군,182.7714263 경상남도 하동군,185.50774180000002 전라남도 보성군,187.7373378 전라남도 영암군,192.13720680000003 대구광역시 달성군,192.1387571 전라남도 장흥군,196.4351976 경상남도 진주시,196.6261784 전라남도 강진군,197.3207145 전라남도 신안군,198.0071124 전라남도 고흥군,198.2740737 전라남도 여수시,204.836858 전라남도 해남군,206.2260087 대구광역시 동구,206.8371044 대구광역시 수성구,218.46423399999998 경상북도 경산시,222.1617171 전라남도 진도군,222.3435403 경상남도 고성군,231.44005180000002 경상남도 밀양시,232.5551986 경상북도 영천시,236.5235974 경상남도 통영시,264.4491644 부산광역시 강서구,264.677272 경상남도 양산시,264.7569842 경상북도 경주시,265.5746802 울산광역시 울주군,269.5936143 인천광역시 옹진군,272.2344917 경상북도 포항시,275.9270757 제주특별자치도 제주시,283.0678553999999 부산광역시 해운대구,285.08180130000005 울산광역시 남구,285.3779764 부산광역시 기장군
서울특별시 동대문구,8.392367457 서울특별시 송파구,10.97150208 경기도 의정부시,11.3118106 경기도 과천시,14.13626342 경기도 양주시,14.1677509 경기도 성남시,20.09054023 경기도 남양주시,20.85960302 경기도 수원시,22.16766633 경기도 동두천시,23.76602221 경기도 고양시,25.86638093 경기도 광주시,27.11866344 경기도 용인시,27.95838058 경기도 포천시,31.43081028 경기도 파주시,34.11247022 경기도 화성시,35.20225329 경기도 연천군,36.12955557 경기도 김포시,39.86872477 경기도 평택시,40.48022334 인천광역시 서구,46.48105895 경기도 안성시,48.44563917 경기도 이천시,49.03996943 강원도 철원군,50.11717152 경기도 양평군,51.57714358 충청남도 천안시,52.68864817 충청남도 아산시,63.26220129 충청남도 당진시,63.27832939 충청남도 예산군,65.41507414 충청북도 진천군,68.9884798 경기도 여주시,76.13381215 충청남도 공주시,77.36824561 충청남도 홍성군,78.57947996 세종특별자치시 세종특별자치시,79.0381168 충청남도 청양군,79.52886455 강원도 춘천시,80.21427633 충청북도 청주시,80.36940091 충청북도 증평군,80.59012663 충청북도 청원군,83.98415646 충청남도 서산시,84.07561876 충청북도 음성군,88.05181294 충청남도 부여군,93.21818806 충청남도 논산시,97.61898156 충청북도 괴산군,99.15599605 강원도 원주시,103.9129328 충청북도 옥천군,105.2755383 강원도 횡성군,106.16566019999999 충청북도 충주시,106.9165215 충청남도 서천군,109.2023367 전라북도 익산시,112.42181140000001 전라북도 군산시,112.8180743 전라북도 완주군,118.00790220000002 전라북도 전주시,119.709329 전라북도 김제시,127.3551348 전라북도 진안군,127.6316936 전라북도 부안군,130.1390328 강원도 인제군,134.32587030000002 전라북도 임실군,135.5290334 전라북도 정읍시,144.09972630000001 경상북도 문경시,147.3981911 경상북도 상주시,147.5462786 전라북도 고창군,147.92201509999998 전라북도 순창군,150.28186200000002 전라북도 남원시,150.9399786 전라남도 담양군,154.3885905 전라남도 장성군,156.5265707 전라남도 곡성군,160.1994647 경상남도 거창군,161.157305 광주광역시 북구,163.79422749999998 전라남도 영광군,164.90739340000002 광주광역시 광산구,166.4319958 전라남도 구례군,168.11330800000002 전라남도 화순군,174.5863743 전라남도 나주시,175.57118569999997 경상북도 구미시,176.8347618 전라남도 함평군,178.20701430000003 경상북도 성주군,182.8067345 전라남도 무안군,183.52807909999999 전라남도 순천시,183.8006686 경상북도 영주시,186.878648 경상남도 하동군,187.8790784 전라남도 보성군,188.96994119999997 전라남도 영암군,194.01851259999998 전라남도 장흥군,197.3416772 대구광역시 달성군,197.5300314 전라남도 신안군,198.11292680000003 전라남도 강진군,200.900235 전라남도 고흥군,201.1296596 경상남도 진주시,202.0603878 전라남도 여수시,205.87405890000002 전라남도 해남군,211.5158149 대구광역시 동구,212.1207619 대구광역시 수성구,222.36205460000002 전라남도 진도군,223.76133670000002 경상북도 경산시,227.1511293 경상남도 고성군,236.67458939999997 경상남도 밀양시,237.88159130000003 경상북도 영천시,241.37123160000002 경상남도 통영시,264.6369252 인천광역시 옹진군,269.6790567 부산광역시 강서구,269.9434937 경상남도 양산시,270.0843897 경상북도 경주시,270.8899852 울산광역시 울주군,277.12338189999997 제주특별자치도 제주시,277.5510565 경상북도 포항시,288.32767989999996 부산광역시 해운대구,290.4036343 울산광역시 남구,290.6602675 부산광역시 기장군
서울특별시 중랑구,6.33723057 서울특별시 송파구,10.98205542 경기도 의정부시,13.06861354 경기도 성남시,13.07395333 경기도 양주시,13.89222148 경기도 남양주시,16.662964300000002 경기도 과천시,20.23672637 경기도 동두천시,21.62016283 경기도 광주시,22.76059083 경기도 포천시,24.06267511 경기도 수원시,26.28018368 경기도 용인시,29.21354734 경기도 고양시,32.90973462 경기도 연천군,36.27788602 경기도 파주시,39.812012200000005 경기도 화성시,41.26391684 경기도 평택시,41.94264972 경기도 김포시,43.82696551 강원도 철원군,44.21496405 경기도 이천시,44.57072514 경기도 양평군,45.27691219 경기도 안성시,46.52430051 인천광역시 서구,53.14285856 충청남도 천안시,55.61794428 충청남도 아산시,63.32378473 충청북도 진천군,63.98896816 경기도 여주시,67.48772802 충청남도 예산군,68.97143719 충청남도 당진시,73.26333578 강원도 춘천시,77.58711214 충청북도 증평군,77.86923803 충청남도 공주시,78.47856146 충청북도 청주시,78.80055594 세종특별자치시 세종특별자치시,78.882132 충청북도 청원군,80.25045529 충청북도 음성군,82.49875684 충청남도 홍성군,83.21423723 충청남도 청양군,89.97238292 충청남도 서산시,91.35180656 충청남도 부여군,93.7155868 강원도 원주시,93.87445573 충청북도 괴산군,95.19323445 충청남도 논산시,99.51904086 강원도 횡성군,101.58140300000001 충청북도 충주시,102.5510032 충청북도 옥천군,111.20461809999999 충청남도 서천군,112.0438702 전라북도 익산시,114.47062269999999 전라북도 완주군,116.40211950000001 전라북도 군산시,119.7684699 전라북도 전주시,122.89686680000001 전라북도 김제시,123.87328559999999 강원도 인제군,127.6224659 전라북도 진안군,131.4435626 전라북도 부안군,135.4339106 전라북도 임실군,138.72746030000002 전라북도 정읍시,139.97691469999998 경상북도 문경시,143.68402269999999 경상북도 상주시,149.8431883 전라북도 순창군,151.04545819999998 전라북도 남원시,151.2897554 전라북도 고창군,153.5100778 전라남도 담양군,157.76056499999999 전라남도 장성군,157.79989030000002 전라남도 곡성군,158.53645930000002 경상남도 거창군,164.009274 광주광역시 북구,167.04249330000002 전라남도 구례군,168.05710569999997 전라남도 영광군,168.1852607 광주광역시 광산구,170.6669769 전라남도 화순군,172.0257363 경상북도 구미시,175.1233081 경상북도 성주군,178.0964658 전라남도 나주시,178.80771409999997 경상북도 영주시,180.9550686 전라남도 함평군,184.21254209999998 전라남도 순천시,186.536095 경상남도 하동군,186.9795329 전라남도 무안군,190.09297 전라남도 보성군,192.4413897 전라남도 영암군,194.1819821 대구광역시 달성군,196.8056879 전라남도 장흥군,199.56570630000002 경상남도 진주시,201.3246231 전라남도 강진군,201.9380174 전라남도 신안군,202.2733781 전라남도 여수시,202.4442777 전라남도 고흥군,207.84634219999998 대구광역시 동구,208.4988742 대구광역시 수성구,209.5377254 전라남도 해남군,220.0273185 경상북도 경산시,225.298587 경상남도 고성군,226.7786356 전라남도 진도군,233.35345690000003 경상남도 밀양시,233.72267730000002 경상북도 영천시,239.4099144 경상남도 통영시,265.79799810000003 경상북도 경주시,266.37650640000004 부산광역시 강서구,266.4307715 경상남도 양산시,266.9523408 울산광역시 울주군,270.34230099999996 인천광역시 옹진군,273.0036331 경상북도 포항시,280.631103 제주특별자치도 제주시,284.85256749999996 부산광역시 해운대구,286.35872739999996 울산광역시 남구,287.0337685 부산광역시 기장군
서울특별시 성북구,10.13846669 경기도 의정부시,11.11423224 서울특별시 송파구,11.1906054 경기도 과천시,13.51516888 경기도 양주시,16.67589143 경기도 성남시,21.05466353 경기도 고양시,21.60192769 경기도 동두천시,21.85274746 경기도 수원시,22.43388689 경기도 남양주시,28.60495915 경기도 광주시,28.69351848 경기도 파주시,28.93680565 경기도 포천시,29.417777500000003 경기도 용인시,33.20099466 경기도 화성시,33.51931796 경기도 김포시,34.59487902 경기도 연천군,37.99437918 인천광역시 서구,41.4157288 경기도 평택시,48.77823396 경기도 안성시,49.9038553 강원도 철원군,51.1791935 경기도 이천시,52.76930035 경기도 양평군,53.00653937 충청남도 천안시,53.52881199 충청남도 아산시,62.25159728 충청남도 당진시,63.399278 충청남도 예산군,67.87243246 충청북도 진천군,71.7152879 경기도 여주시,76.84012549 충청남도 홍성군,77.43536779 충청남도 공주시,79.14765148 충청남도 청양군,80.42056963 세종특별자치시 세종특별자치시,81.74745174 강원도 춘천시,82.58397387 충청북도 청주시,82.63453156 충청남도 서산시,82.94060195 충청북도 증평군,82.95336316 충청북도 청원군,86.77743888 충청북도 음성군,88.62930798 충청남도 부여군,94.39756383 충청남도 논산시,100.3112545 충청북도 괴산군,101.83623929999999 강원도 원주시,106.1796545 충청북도 옥천군,106.92574109999998 충청남도 서천군,107.8811341 강원도 횡성군,108.9043023 충청북도 충주시,109.98093119999999 전라북도 익산시,112.6075146 전라북도 군산시,114.1097612 전라북도 완주군,119.25220719999999 전라북도 전주시,120.31145890000002 전라북도 김제시,127.90099920000002 전라북도 부안군,129.14002140000002 전라북도 진안군,132.3529821 강원도 인제군,135.81297759999998 전라북도 임실군,136.11530369999997 전라북도 정읍시,146.8193832 경상북도 문경시,147.8420591 전라북도 고창군,149.0827514 전라북도 순창군,150.0823267 경상북도 상주시,151.8172706 전라남도 담양군,151.88643340000002 전라북도 남원시,154.87747030000003 전라남도 장성군,157.94122180000002 전라남도 곡성군,161.8993112 광주광역시 북구,162.5198031 경상남도 거창군,163.78629850000002 전라남도 영광군,165.4397078 광주광역시 광산구,168.0843853 전라남도 구례군,168.99080569999998 전라남도 화순군,174.9957185 전라남도 나주시,176.90659540000001 전라남도 함평군,178.2343895 경상북도 구미시,180.8060759 경상북도 성주군,182.84594760000002 전라남도 무안군,185.1494155 전라남도 순천시,186.5316914 경상북도 영주시,188.8356693 경상남도 하동군,188.9005043 전라남도 보성군,189.3948021 전라남도 영암군,194.7797206 전라남도 장흥군,197.4234688 전라남도 신안군,198.6675351 전라남도 강진군,199.9509135 대구광역시 달성군,202.195556 전라남도 고흥군,203.4190751 경상남도 진주시,203.83810259999998 전라남도 여수시,206.1927647 전라남도 해남군,214.1917986 대구광역시 동구,214.7912701 대구광역시 수성구,222.2446349 전라남도 진도군,226.44401000000002 경상북도 경산시,229.5060143 경상남도 고성군,239.3053147 경상남도 밀양시,240.60142369999997 경상북도 영천시,243.74959750000002 경상남도 통영시,262.0060502 인천광역시 옹진군,272.3059251 부산광역시 강서구,272.59880699999997 경상남도 양산시,272.8116252 경상북도 경주시,273.59178399999996 울산광역시 울주군,277.5113387 제주특별자치도 제주시,280.2882838 경상북도 포항시,290.9776661 부산광역시 해운대구,293.1143322 울산광역시 남구,293.329073 부산광역시 기장군
