년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
,,,,,,시설 없음,시설 있음,자영,임차,,
2016,전라남도나주시,전라남도,나주시,칠면조,1,0,1,1,0,50,마리
2016,전라남도나주시,전라남도,나주시,오리,107,0,179,91,88,2352594,마리
2016,전라남도나주시,전라남도,나주시,꿩,1,0,1,1,0,6000,마리
2016,전라남도광양시,전라남도,광양시,육계,35,19,18,36,1,103383,마리
2016,전라남도광양시,전라남도,광양시,오리,1,1,0,1,0,2,마리
2016,전라남도광양시,전라남도,광양시,꿩,1,0,2,2,0,8000,마리
2016,전라남도담양군,전라남도,담양군,육계,38,1,49,33,17,1209680,마리
2016,전라남도담양군,전라남도,담양군,오리,15,0,28,14,14,191250,마리
2016,전라남도담양군,전라남도,담양군,꿩,1,0,2,2,0,8000,마리
2016,전라남도곡성군,전라남도,곡성군,육계,49,0,83,43,40,2422264,마리
2016,전라남도곡성군,전라남도,곡성군,오리,22,0,76,33,43,689130,마리
2016,전라남도곡성군,전라남도,곡성군,메추리,2,0,2,2,0,500000,마리
2016,전라남도구례군,전라남도,구례군,육계,22,1,32,28,5,400925,마리
2016,전라남도구례군,전라남도,구례군,오리,20,0,92,61,31,490091,마리
2016,전라남도고흥군,전라남도,고흥군,육계,23,1,26,22,5,551680,마리
2016,전라남도고흥군,전라남도,고흥군,오리,13,0,26,18,8,172200,마리
2016,전라남도보성군,전라남도,보성군,육계,34,6,37,40,3,980479,마리
2016,전라남도보성군,전라남도,보성군,칠면조,1,0,1,0,1,5,마리
2016,전라남도보성군,전라남도,보성군,오리,21,1,32,28,5,415610,마리
2016,전라남도화순군,전라남도,화순군,육계,36,2,44,33,13,491283,마리
2016,전라남도화순군,전라남도,화순군,오리,6,0,6,4,2,36700,마리
2016,전라남도화순군,전라남도,화순군,메추리,2,0,2,2,0,103284,마리
2016,전라남도장흥군,전라남도,장흥군,육계,20,0,28,20,8,890560,마리
2016,전라남도장흥군,전라남도,장흥군,칠면조,1,0,1,1,0,20,마리
2016,전라남도장흥군,전라남도,장흥군,오리,42,1,90,63,28,800000,마리
2016,전라남도강진군,전라남도,강진군,육계,62,25,42,62,5,1649517,마리
2016,전라남도강진군,전라남도,강진군,오리,25,1,30,26,5,500615,마리
2016,전라남도강진군,전라남도,강진군,꿩,1,0,1,1,0,2,마리
2016,전라남도해남군,전라남도,해남군,육계,30,0,32,23,9,1342042,마리
2016,전라남도해남군,전라남도,해남군,오리,20,0,25,17,8,472530,마리
2016,전라남도영암군,전라남도,영암군,육계,53,0,82,54,28,3463476,마리
2016,전라남도영암군,전라남도,영암군,오리,72,0,217,79,138,1749430,마리
2016,전라남도영암군,전라남도,영암군,메추리,1,0,1,1,0,150000,마리
2016,전라남도영암군,전라남도,영암군,타조,1,0,1,1,0,5,마리
2016,전라남도무안군,전라남도,무안군,육계,66,0,132,99,33,4013731,마리
2016,전라남도무안군,전라남도,무안군,오리,32,0,93,71,22,604830,마리
2016,전라남도함평군,전라남도,함평군,육계,66,1,79,54,26,4517500,마리
2016,전라남도함평군,전라남도,함평군,오리,30,0,44,34,10,517512,마리
2016,전라남도영광군,전라남도,영광군,육계,52,0,74,56,18,3387340,마리
2016,전라남도영광군,전라남도,영광군,오리,5,0,9,9,0,51500,마리
2016,전라남도장성군,전라남도,장성군,육계,26,4,30,33,1,487830,마리
2016,전라남도장성군,전라남도,장성군,오리,4,0,4,4,0,35500,마리
2016,전라남도장성군,전라남도,장성군,꿩,2,0,3,2,1,11714,마리
2016,전라남도완도군,전라남도,완도군,육계,8,4,6,9,1,286,마리
2016,전라남도진도군,전라남도,진도군,육계,8,1,7,7,1,167813,마리
2016,전라남도진도군,전라남도,진도군,오리,10,0,12,6,6,99000,마리
2016,전라남도신안군,전라남도,신안군,육계,12,1,13,13,1,3480,마리
2016,경상북도포항시,경상북도,포항시,육계,26,0,27,23,4,136685,마리
2016,경상북도포항시,경상북도,포항시,오리,5,1,4,4,1,329,마리
2016,경상북도포항시,경상북도,포항시,꿩,1,0,1,0,1,200,마리
2016,경상북도포항시,경상북도,포항시,타조,1,0,1,1,0,1,마리
2016,경상북도경주시,경상북도,경주시,육계,71,3,72,69,6,324334,마리
2016,경상북도경주시,경상북도,경주시,칠면조,2,0,2,1,1,1155,마리
2016,경상북도경주시,경상북도,경주시,오리,9,0,9,9,0,3916,마리
2016,경상북도경주시,경상북도,경주시,메추리,4,0,7,7,0,284850,마리
2016,경상북도경주시,경상북도,경주시,꿩,3,1,2,3,0,258,마리
2016,경상북도경주시,경상북도,경주시,타조,1,0,1,1,0,100,마리
2016,경상북도김천시,경상북도,김천시,육계,62,3,81,59,25,2608830,마리
2016,경상북도김천시,경상북도,김천시,칠면조,1,0,1,1,0,6,마리
2016,경상북도김천시,경상북도,김천시,오리,3,1,2,3,0,28,마리
2016,경상북도안동시,경상북도,안동시,육계,107,3,136,127,12,2832463,마리
2016,경상북도안동시,경상북도,안동시,칠면조,5,0,5,5,0,31,마리
2016,경상북도안동시,경상북도,안동시,오리,13,0,15,15,0,18134,마리
2016,경상북도안동시,경상북도,안동시,메추리,1,0,1,1,0,50000,마리
2016,경상북도안동시,경상북도,안동시,꿩,3,0,3,2,1,12300,마리
2016,경상북도구미시,경상북도,구미시,육계,38,2,43,35,10,767396,마리
2016,경상북도구미시,경상북도,구미시,꿩,1,0,1,1,0,1000,마리
2016,경상북도영주시,경상북도,영주시,육계,51,0,65,62,3,1448132,마리
2016,경상북도영주시,경상북도,영주시,칠면조,1,0,1,1,0,7,마리
2016,경상북도영주시,경상북도,영주시,오리,3,0,3,3,0,11060,마리
2016,경상북도영천시,경상북도,영천시,육계,46,0,64,51,13,971011,마리
2016,경상북도영천시,경상북도,영천시,오리,2,0,2,2,0,650,마리
2016,경상북도영천시,경상북도,영천시,메추리,3,0,3,3,0,700000,마리
2016,경상북도상주시,경상북도,상주시,육계,97,23,94,72,45,3829454,마리
2016,경상북도상주시,경상북도,상주시,칠면조,1,0,1,1,0,6,마리
2016,경상북도상주시,경상북도,상주시,오리,1,0,2,2,0,500,마리
2016,경상북도상주시,경상북도,상주시,메추리,2,0,4,4,0,290000,마리
2016,경상북도상주시,경상북도,상주시,타조,1,0,2,2,0,2,마리
2016,경상북도문경시,경상북도,문경시,육계,45,2,58,58,2,1200916,마리
2016,경상북도문경시,경상북도,문경시,칠면조,1,0,1,1,0,5,마리
2016,경상북도문경시,경상북도,문경시,메추리,1,0,1,1,0,300,마리
2016,경상북도문경시,경상북도,문경시,꿩,1,0,1,1,0,300,마리
2016,경상북도경산시,경상북도,경산시,육계,26,0,31,27,4,161137,마리
2016,경상북도경산시,경상북도,경산시,칠면조,1,0,1,0,1,2,마리
2016,경상북도경산시,경상북도,경산시,오리,3,1,2,3,0,510,마리
2016,경상북도경산시,경상북도,경산시,꿩,12,0,12,12,0,26080,마리
2016,경상북도군위군,경상북도,군위군,육계,32,9,28,31,6,690505,마리
2016,경상북도군위군,경상북도,군위군,오리,1,0,1,1,0,50,마리
2016,경상북도군위군,경상북도,군위군,꿩,3,0,9,9,0,16600,마리
2016,경상북도군위군,경상북도,군위군,타조,1,0,1,1,0,11,마리
2016,경상북도의성군,경상북도,의성군,육계,43,6,46,49,3,2849625,마리
2016,경상북도의성군,경상북도,의성군,오리,2,2,0,2,0,202,마리
2016,경상북도의성군,경상북도,의성군,꿩,1,0,2,2,0,205,마리
2016,경상북도의성군,경상북도,의성군,타조,1,0,1,1,0,1,마리
2016,경상북도청송군,경상북도,청송군,육계,14,1,15,15,1,781040,마리
2016,경상북도청송군,경상북도,청송군,타조,1,0,2,2,0,9,마리
2016,경상북도영양군,경상북도,영양군,육계,8,0,9,6,3,1759,마리
2016,경상북도영덕군,경상북도,영덕군,육계,5,0,5,4,1,3200,마리
2016,경상북도영덕군,경상북도,영덕군,오리,2,0,2,2,0,200,마리
2016,경상북도청도군,경상북도,청도군,육계,30,2,29,28,3,137427,마리
2016,경상북도청도군,경상북도,청도군,꿩,2,1,1,2,0,5030,마리
2016,경상북도고령군,경상북도,고령군,육계,25,1,24,22,3,252428,마리
2016,경상북도고령군,경상북도,고령군,오리,2,0,2,2,0,380,마리
2016,경상북도고령군,경상북도,고령군,꿩,3,0,5,5,0,7342,마리
2016,경상북도성주군,경상북도,성주군,육계,32,2,40,38,4,766254,마리
2016,경상북도성주군,경상북도,성주군,칠면조,1,1,0,1,0,2,마리
2016,경상북도성주군,경상북도,성주군,오리,6,1,6,5,2,17715,마리
2016,경상북도칠곡군,경상북도,칠곡군,육계,61,0,96,79,17,1241642,마리
2016,경상북도칠곡군,경상북도,칠곡군,오리,6,0,6,5,1,1120,마리
2016,경상북도칠곡군,경상북도,칠곡군,메추리,4,0,5,5,0,280000,마리
2016,경상북도칠곡군,경상북도,칠곡군,꿩,3,0,4,4,0,2310,마리
2016,경상북도예천군,경상북도,예천군,육계,30,0,35,30,5,999970,마리
2016,경상북도예천군,경상북도,예천군,오리,8,0,9,7,2,78140,마리
2016,경상북도예천군,경상북도,예천군,메추리,1,0,2,2,0,1780000,마리
2016,경상북도예천군,경상북도,예천군,타조,1,0,1,1,0,6,마리
2016,경상북도봉화군,경상북도,봉화군,육계,23,0,23,20,3,778580,마리
2016,경상북도봉화군,경상북도,봉화군,오리,5,0,5,4,1,31300,마리
2016,경상북도봉화군,경상북도,봉화군,꿩,1,0,1,1,0,700,마리
2016,경상북도울진군,경상북도,울진군,육계,5,0,6,5,1,3410,마리
2016,경상북도울릉군,경상북도,울릉군,육계,1,1,0,1,0,60,마리
2016,경상남도창원시,경상남도,창원시,육계,108,13,116,112,17,67119,마리
2016,경상남도창원시,경상남도,창원시,오리,18,2,18,18,2,3279,마리
2016,경상남도창원시,경상남도,창원시,메추리,1,0,1,1,0,100000,마리
2016,경상남도창원시,경상남도,창원시,꿩,2,1,1,2,0,160,마리
2016,경상남도창원시,경상남도,창원시,칠면조,1,1,0,1,0,2,마리
2016,경상남도진주시,경상남도,진주시,육계,82,4,86,85,5,460526,마리
2016,경상남도진주시,경상남도,진주시,칠면조,1,0,1,1,0,300,마리
2016,경상남도진주시,경상남도,진주시,오리,16,2,30,15,17,127255,마리
2016,경상남도진주시,경상남도,진주시,타조,1,1,0,1,0,20,마리
2016,경상남도통영시,경상남도,통영시,육계,10,0,11,10,1,32303,마리
2016,경상남도통영시,경상남도,통영시,오리,3,1,2,3,0,6,마리
2016,경상남도사천시,경상남도,사천시,육계,21,0,28,25,3,269955,마리
2016,경상남도사천시,경상남도,사천시,칠면조,2,0,2,2,0,46,마리
2016,경상남도사천시,경상남도,사천시,오리,3,0,5,5,0,16008,마리
2016,경상남도김해시,경상남도,김해시,육계,66,0,76,69,7,913290,마리
2016,경상남도김해시,경상남도,김해시,오리,9,0,10,10,0,2263,마리
2016,경상남도김해시,경상남도,김해시,메추리,1,0,1,1,0,80000,마리
2016,경상남도김해시,경상남도,김해시,꿩,1,0,1,0,1,100,마리
2016,경상남도밀양시,경상남도,밀양시,육계,75,28,56,76,8,1488109,마리
2016,경상남도밀양시,경상남도,밀양시,칠면조,1,1,0,1,0,2,마리
2016,경상남도밀양시,경상남도,밀양시,오리,7,4,3,7,0,2783,마리
2016,경상남도밀양시,경상남도,밀양시,꿩,4,1,3,4,0,2525,마리
2016,경상남도거제시,경상남도,거제시,육계,42,0,54,48,6,331688,마리
2016,경상남도거제시,경상남도,거제시,오리,2,0,2,2,0,55,마리
2016,경상남도거제시,경상남도,거제시,꿩,1,0,1,1,0,200,마리
2016,경상남도양산시,경상남도,양산시,육계,49,0,51,38,13,710184,마리
2016,경상남도양산시,경상남도,양산시,오리,2,0,2,2,0,110,마리
2016,경상남도양산시,경상남도,양산시,메추리,5,0,5,5,0,365500,마리
2016,경상남도양산시,경상남도,양산시,꿩,2,0,2,2,0,33964,마리
2016,경상남도의령군,경상남도,의령군,육계,23,0,27,24,3,228190,마리
2016,경상남도의령군,경상남도,의령군,칠면조,1,0,1,0,1,6,마리
2016,경상남도의령군,경상남도,의령군,오리,4,0,10,8,2,41850,마리
2016,경상남도의령군,경상남도,의령군,메추리,3,0,3,3,0,750000,마리
2016,경상남도의령군,경상남도,의령군,꿩,1,0,1,1,0,500,마리
2016,경상남도함안군,경상남도,함안군,육계,29,0,32,27,5,443345,마리
2016,경상남도함안군,경상남도,함안군,오리,3,0,3,3,0,653,마리
2016,경상남도창녕군,경상남도,창녕군,육계,63,0,96,86,10,3235219,마리
2016,경상남도창녕군,경상남도,창녕군,오리,7,0,11,8,3,37559,마리
2016,경상남도창녕군,경상남도,창녕군,메추리,1,0,1,1,0,338418,마리
2016,경상남도고성군,경상남도,고성군,육계,24,2,30,31,1,691960,마리
2016,경상남도고성군,경상남도,고성군,오리,7,0,13,13,0,77800,마리
2016,경상남도남해군,경상남도,남해군,육계,13,0,13,11,2,80187,마리
2016,경상남도남해군,경상남도,남해군,꿩,1,0,1,1,0,8,마리
2016,경상남도남해군,경상남도,남해군,타조,1,0,1,1,0,1,마리
2016,경상남도하동군,경상남도,하동군,육계,20,1,19,19,1,323380,마리
2016,경상남도하동군,경상남도,하동군,오리,6,1,12,11,2,74130,마리
2016,경상남도산청군,경상남도,산청군,육계,42,4,46,42,8,871040,마리
2016,경상남도산청군,경상남도,산청군,오리,3,0,3,3,0,10607,마리
2016,경상남도산청군,경상남도,산청군,메추리,1,0,1,1,0,200000,마리
2016,경상남도산청군,경상남도,산청군,꿩,2,0,4,4,0,40000,마리
2016,경상남도산청군,경상남도,산청군,타조,1,0,1,1,0,3,마리
2016,경상남도함양군,경상남도,함양군,육계,10,0,10,6,4,286951,마리
2016,경상남도함양군,경상남도,함양군,오리,15,0,19,15,4,122300,마리
2016,경상남도거창군,경상남도,거창군,육계,20,0,26,25,1,714590,마리
2016,경상남도거창군,경상남도,거창군,오리,33,0,70,62,8,401260,마리
2016,경상남도합천군,경상남도,합천군,육계,46,0,63,56,7,1700514,마리
2016,경상남도합천군,경상남도,합천군,오리,3,0,9,8,1,48100,마리
2016,제주특별자치도제주시,제주특별자치도,제주시,육계,73,4,77,70,11,2024646,마리
2016,제주특별자치도제주시,제주특별자치도,제주시,오리,12,2,12,10,4,57470,마리
2016,제주특별자치도제주시,제주특별자치도,제주시,메추리,1,0,1,1,0,100000,마리
2016,제주특별자치도제주시,제주특별자치도,제주시,꿩,2,0,5,5,0,15050,마리
2016,제주특별자치도서귀포시,제주특별자치도,서귀포시,육계,24,0,28,26,2,492018,마리
2016,제주특별자치도서귀포시,제주특별자치도,서귀포시,오리,3,0,3,3,0,1200,마리
2016,제주특별자치도서귀포시,제주특별자치도,서귀포시,꿩,3,1,3,4,0,15629,마리
2016,,총계,,,9360,648,12336,9999,2985,274765434,마리
