년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
2017,대전광역시대덕구,대전광역시,대덕구,소계,6,1,5,6,0,250,마리
2017,울산광역시중구,울산광역시,중구,육계,3,0,3,3,0,1800,마리
2017,울산광역시중구,울산광역시,중구,소계,3,0,3,3,0,1800,마리
2017,울산광역시남구,울산광역시,남구,육계,1,0,1,1,0,100,마리
2017,울산광역시남구,울산광역시,남구,소계,1,0,1,1,0,100,마리
2017,울산광역시북구,울산광역시,북구,육계,8,0,9,9,0,2620,마리
2017,울산광역시북구,울산광역시,북구,소계,8,0,9,9,0,2620,마리
2017,울산광역시울주군,울산광역시,울주군,육계,19,0,23,23,0,151100,마리
2017,울산광역시울주군,울산광역시,울주군,오리,2,0,2,2,0,50,마리
2017,울산광역시울주군,울산광역시,울주군,꿩,7,0,7,5,2,10400,마리
2017,울산광역시울주군,울산광역시,울주군,소계,28,0,32,30,2,161550,마리
2017,세종특별자치시세종시,세종특별자치시,세종시,육계,36,5,35,39,1,733633,마리
2017,세종특별자치시세종시,세종특별자치시,세종시,칠면조,2,0,2,2,0,1005,마리
2017,세종특별자치시세종시,세종특별자치시,세종시,오리,3,1,2,3,0,12047,마리
2017,세종특별자치시세종시,세종특별자치시,세종시,메추리,2,0,3,3,0,122600,마리
2017,세종특별자치시세종시,세종특별자치시,세종시,소계,43,6,42,47,1,869285,마리
2017,경기도수원시,경기도,수원시,육계,3,0,3,2,1,880,마리
2017,경기도수원시,경기도,수원시,오리,2,0,2,1,1,1540,마리
2017,경기도수원시,경기도,수원시,메추리,1,0,1,1,0,60000,마리
2017,경기도수원시,경기도,수원시,소계,6,0,6,4,2,62420,마리
2017,경기도성남시,경기도,성남시,육계,3,0,4,4,0,2680,마리
2017,경기도성남시,경기도,성남시,오리,1,0,1,1,0,3000,마리
2017,경기도성남시,경기도,성남시,소계,4,0,5,5,0,5680,마리
2017,경기도의정부시,경기도,의정부시,육계,2,0,2,2,0,550,마리
2017,경기도의정부시,경기도,의정부시,소계,2,0,2,2,0,550,마리
2017,경기도안양시,경기도,안양시,육계,2,1,1,2,0,30,마리
2017,경기도안양시,경기도,안양시,오리,1,1,0,1,0,10,마리
2017,경기도안양시,경기도,안양시,소계,3,2,1,3,0,40,마리
2017,경기도부천시,경기도,부천시,육계,4,1,3,4,0,124,마리
2017,경기도부천시,경기도,부천시,소계,4,1,3,4,0,124,마리
2017,경기도광명시,경기도,광명시,육계,16,0,16,15,1,5610,마리
2017,경기도광명시,경기도,광명시,오리,2,0,2,2,0,80,마리
2017,경기도광명시,경기도,광명시,소계,18,0,18,17,1,5690,마리
2017,경기도평택시,경기도,평택시,육계,60,0,71,62,9,2099620,마리
2017,경기도평택시,경기도,평택시,칠면조,2,0,2,2,0,31,마리
2017,경기도평택시,경기도,평택시,오리,3,0,4,4,0,30700,마리
2017,경기도평택시,경기도,평택시,꿩,2,0,2,1,1,25000,마리
2017,경기도평택시,경기도,평택시,소계,67,0,79,69,10,2155351,마리
2017,경기도동두천시,경기도,동두천시,육계,1,0,1,1,0,21000,마리
2017,경기도동두천시,경기도,동두천시,소계,1,0,1,1,0,21000,마리
2017,경기도안산시,경기도,안산시,육계,21,0,21,19,2,3705,마리
2017,경기도안산시,경기도,안산시,칠면조,2,0,2,2,0,7,마리
2017,경기도안산시,경기도,안산시,꿩,3,0,3,3,0,6506,마리
2017,경기도안산시,경기도,안산시,오리,1,0,1,1,0,200,마리
2017,경기도안산시,경기도,안산시,소계,27,0,27,25,2,10418,마리
2017,경기도고양시,경기도,고양시,육계,60,0,62,56,6,528848,마리
2017,경기도고양시,경기도,고양시,오리,6,0,6,5,1,6555,마리
2017,경기도고양시,경기도,고양시,메추리,2,0,2,2,0,130000,마리
2017,경기도고양시,경기도,고양시,칠면조,1,0,1,1,0,10,마리
2017,경기도고양시,경기도,고양시,소계,69,0,71,64,7,665413,마리
2017,경기도과천시,경기도,과천시,육계,2,0,2,2,0,500,마리
2017,경기도과천시,경기도,과천시,오리,3,0,3,3,0,77,마리
2017,경기도과천시,경기도,과천시,소계,5,0,5,5,0,577,마리
2017,경기도구리시,경기도,구리시,육계,1,0,1,0,1,600,마리
2017,경기도구리시,경기도,구리시,소계,1,0,1,0,1,600,마리
2017,경기도남양주시,경기도,남양주시,육계,33,1,38,26,13,200522,마리
2017,경기도남양주시,경기도,남양주시,칠면조,1,0,1,1,0,50,마리
2017,경기도남양주시,경기도,남양주시,꿩,1,0,1,1,0,15,마리
2017,경기도남양주시,경기도,남양주시,소계,35,1,40,28,13,200587,마리
2017,경기도오산시,경기도,오산시,육계,2,0,2,2,0,20400,마리
2017,경기도오산시,경기도,오산시,칠면조,1,1,0,1,0,5,마리
2017,경기도오산시,경기도,오산시,소계,3,1,2,3,0,20405,마리
2017,경기도시흥시,경기도,시흥시,육계,45,0,47,46,1,12708,마리
2017,경기도시흥시,경기도,시흥시,오리,10,0,10,10,0,560,마리
2017,경기도시흥시,경기도,시흥시,타조,2,0,2,2,0,19,마리
2017,경기도시흥시,경기도,시흥시,소계,57,0,59,58,1,13287,마리
2017,경기도군포시,경기도,군포시,육계,5,0,5,5,0,430,마리
2017,경기도군포시,경기도,군포시,소계,5,0,5,5,0,430,마리
2017,경기도의왕시,경기도,의왕시,육계,7,0,7,7,0,895,마리
2017,경기도의왕시,경기도,의왕시,칠면조,1,0,1,1,0,2,마리
2017,경기도의왕시,경기도,의왕시,오리,4,1,3,4,0,97,마리
2017,경기도의왕시,경기도,의왕시,꿩,2,0,2,2,0,24,마리
2017,경기도의왕시,경기도,의왕시,소계,14,1,13,14,0,1018,마리
2017,경기도하남시,경기도,하남시,육계,2,0,2,2,0,40,마리
2017,경기도하남시,경기도,하남시,소계,2,0,2,2,0,40,마리
2017,경기도용인시,경기도,용인시,육계,76,1,123,92,32,3118650,마리
2017,경기도용인시,경기도,용인시,오리,8,1,10,8,3,80079,마리
2017,경기도용인시,경기도,용인시,메추리,2,0,2,2,0,220000,마리
2017,경기도용인시,경기도,용인시,꿩,1,0,1,1,0,500,마리
2017,경기도용인시,경기도,용인시,소계,87,2,136,103,35,3419229,마리
2017,경기도파주시,경기도,파주시,육계,105,0,122,109,13,1713134,마리
2017,경기도파주시,경기도,파주시,오리,2,0,2,2,0,3300,마리
2017,경기도파주시,경기도,파주시,메추리,1,0,3,3,0,240000,마리
2017,경기도파주시,경기도,파주시,꿩,1,0,1,1,0,8000,마리
2017,경기도파주시,경기도,파주시,타조,1,0,1,0,1,100,마리
2017,경기도파주시,경기도,파주시,소계,110,0,129,115,14,1964534,마리
2017,경기도이천시,경기도,이천시,육계,65,0,88,57,31,2366600,마리
2017,경기도이천시,경기도,이천시,오리,11,0,17,15,2,123000,마리
2017,경기도이천시,경기도,이천시,메추리,3,0,5,5,0,470000,마리
2017,경기도이천시,경기도,이천시,꿩,2,0,5,5,0,45000,마리
2017,경기도이천시,경기도,이천시,소계,81,0,115,82,33,3004600,마리
2017,경기도안성시,경기도,안성시,육계,72,0,103,90,13,3432925,마리
2017,경기도안성시,경기도,안성시,칠면조,1,0,1,1,0,1500,마리
2017,경기도안성시,경기도,안성시,오리,28,0,36,31,5,420750,마리
2017,경기도안성시,경기도,안성시,꿩,3,0,3,3,0,42000,마리
2017,경기도안성시,경기도,안성시,소계,104,0,143,125,18,3897175,마리
2017,경기도김포시,경기도,김포시,육계,53,1,56,54,3,1363038,마리
2017,경기도김포시,경기도,김포시,칠면조,2,0,2,2,0,5,마리
2017,경기도김포시,경기도,김포시,오리,3,0,3,3,0,90,마리
2017,경기도김포시,경기도,김포시,메추리,7,0,8,7,1,1225120,마리
2017,경기도김포시,경기도,김포시,꿩,1,0,1,1,0,50,마리
2017,경기도김포시,경기도,김포시,소계,66,1,70,67,4,2588303,마리
2017,경기도화성시,경기도,화성시,육계,91,0,115,102,13,2992020,마리
2017,경기도화성시,경기도,화성시,오리,3,0,6,4,2,12200,마리
2017,경기도화성시,경기도,화성시,꿩,7,0,7,5,2,18300,마리
2017,경기도화성시,경기도,화성시,소계,101,0,128,111,17,3022520,마리
2017,경기도광주시,경기도,광주시,육계,28,3,26,27,2,227835,마리
2017,경기도광주시,경기도,광주시,오리,3,0,3,2,1,584,마리
2017,경기도광주시,경기도,광주시,소계,31,3,29,29,3,228419,마리
2017,경기도양주시,경기도,양주시,육계,31,0,40,38,2,941780,마리
2017,경기도양주시,경기도,양주시,오리,3,0,3,2,1,10500,마리
2017,경기도양주시,경기도,양주시,타조,1,0,1,1,0,4,마리
2017,경기도양주시,경기도,양주시,소계,35,0,44,41,3,952284,마리
2017,경기도포천시,경기도,포천시,육계,111,0,170,139,31,3941146,마리
2017,경기도포천시,경기도,포천시,오리,2,0,2,2,0,100100,마리
2017,경기도포천시,경기도,포천시,메추리,2,0,3,3,0,402000,마리
2017,경기도포천시,경기도,포천시,소계,115,0,175,144,31,4443246,마리
2017,경기도여주시,경기도,여주시,육계,68,0,108,91,17,3648150,마리
2017,경기도여주시,경기도,여주시,오리,6,0,7,5,2,82000,마리
2017,경기도여주시,경기도,여주시,메추리,9,0,11,11,0,1062000,마리
2017,경기도여주시,경기도,여주시,소계,83,0,126,107,19,4792150,마리
2017,경기도연천군,경기도,연천군,육계,101,0,137,109,28,4270930,마리
2017,경기도연천군,경기도,연천군,칠면조,1,0,1,1,0,20,마리
2017,경기도연천군,경기도,연천군,오리,2,0,2,2,0,20000,마리
2017,경기도연천군,경기도,연천군,메추리,1,0,1,1,0,58000,마리
2017,경기도연천군,경기도,연천군,타조,1,0,1,1,0,14,마리
2017,경기도연천군,경기도,연천군,소계,106,0,142,114,28,4348964,마리
2017,경기도가평군,경기도,가평군,육계,43,0,61,56,5,1991860,마리
2017,경기도가평군,경기도,가평군,오리,1,0,1,0,1,500,마리
2017,경기도가평군,경기도,가평군,소계,44,0,62,56,6,1992360,마리
2017,경기도양평군,경기도,양평군,육계,85,9,99,75,33,2955989,마리
2017,경기도양평군,경기도,양평군,칠면조,2,0,2,2,0,4,마리
2017,경기도양평군,경기도,양평군,오리,5,2,9,11,0,24031,마리
2017,경기도양평군,경기도,양평군,메추리,10,0,11,10,1,937000,마리
2017,경기도양평군,경기도,양평군,소계,102,11,121,98,34,3917024,마리
2017,강원도춘천시,강원도,춘천시,육계,25,5,28,27,6,967964,마리
2017,강원도춘천시,강원도,춘천시,칠면조,1,0,1,1,0,100,마리
2017,강원도춘천시,강원도,춘천시,오리,3,1,3,4,0,17028,마리
2017,강원도춘천시,강원도,춘천시,꿩,1,0,1,1,0,10000,마리
2017,강원도춘천시,강원도,춘천시,소계,30,6,33,33,6,995092,마리
2017,강원도원주시,강원도,원주시,육계,33,0,43,40,3,511662,마리
2017,강원도원주시,강원도,원주시,칠면조,1,0,1,1,0,1,마리
2017,강원도원주시,강원도,원주시,오리,1,0,1,1,0,2000,마리
2017,강원도원주시,강원도,원주시,메추리,1,0,1,1,0,50000,마리
2017,강원도원주시,강원도,원주시,소계,36,0,46,43,3,563663,마리
2017,강원도강릉시,강원도,강릉시,육계,55,9,48,53,4,237744,마리
2017,강원도강릉시,강원도,강릉시,오리,8,1,7,7,1,724,마리
2017,강원도강릉시,강원도,강릉시,타조,2,0,2,1,1,10,마리
2017,강원도강릉시,강원도,강릉시,소계,65,10,57,61,6,238478,마리
2017,강원도동해시,강원도,동해시,육계,5,0,5,5,0,41230,마리
2017,강원도동해시,강원도,동해시,소계,5,0,5,5,0,41230,마리
2017,강원도태백시,강원도,태백시,육계,5,3,2,5,0,185,마리
2017,강원도태백시,강원도,태백시,오리,1,0,1,1,0,15,마리
2017,강원도태백시,강원도,태백시,소계,6,3,3,6,0,200,마리
2017,강원도속초시,강원도,속초시,육계,5,0,5,3,2,6000,마리
2017,강원도속초시,강원도,속초시,소계,5,0,5,3,2,6000,마리
2017,강원도삼척시,강원도,삼척시,육계,18,9,9,18,0,1685,마리
2017,강원도삼척시,강원도,삼척시,오리,1,0,1,1,0,300,마리
2017,강원도삼척시,강원도,삼척시,소계,19,9,10,19,0,1985,마리
2017,강원도홍천군,강원도,홍천군,육계,39,1,48,46,3,935680,마리
2017,강원도홍천군,강원도,홍천군,칠면조,2,0,2,2,0,12,마리
2017,강원도홍천군,강원도,홍천군,오리,3,0,3,3,0,2059,마리
2017,강원도홍천군,강원도,홍천군,소계,44,1,53,51,3,937751,마리
2017,강원도횡성군,강원도,횡성군,육계,32,13,22,33,2,366909,마리
2017,강원도횡성군,강원도,횡성군,칠면조,1,0,1,1,0,10,마리
2017,강원도횡성군,강원도,횡성군,오리,1,1,0,1,0,8,마리
2017,강원도횡성군,강원도,횡성군,메추리,5,0,5,5,0,800000,마리
2017,강원도횡성군,강원도,횡성군,꿩,1,0,2,2,0,1650,마리
2017,강원도횡성군,강원도,횡성군,소계,40,14,30,42,2,1168577,마리
2017,강원도영월군,강원도,영월군,육계,14,0,18,16,2,600695,마리
2017,강원도영월군,강원도,영월군,오리,1,0,1,0,1,100,마리
2017,강원도영월군,강원도,영월군,소계,15,0,19,16,3,600795,마리
2017,강원도평창군,강원도,평창군,육계,24,8,18,25,1,17574,마리
2017,강원도평창군,강원도,평창군,칠면조,1,0,1,0,1,2,마리
2017,강원도평창군,강원도,평창군,오리,1,0,1,1,0,100,마리
2017,강원도평창군,강원도,평창군,타조,1,0,1,1,0,1,마리
2017,강원도평창군,강원도,평창군,소계,27,8,21,27,2,17677,마리
2017,강원도정선군,강원도,정선군,육계,18,10,8,15,3,3075,마리
2017,강원도정선군,강원도,정선군,오리,1,1,0,1,0,30,마리
2017,강원도정선군,강원도,정선군,소계,19,11,8,16,3,3105,마리
2017,강원도철원군,강원도,철원군,육계,48,0,63,55,8,2432355,마리
2017,강원도철원군,강원도,철원군,소계,48,0,63,55,8,2432355,마리
2017,강원도화천군,강원도,화천군,육계,22,0,33,30,3,1031420,마리
2017,강원도화천군,강원도,화천군,소계,22,0,33,30,3,1031420,마리
2017,강원도양구군,강원도,양구군,육계,3,0,6,6,0,96000,마리
2017,강원도양구군,강원도,양구군,소계,3,0,6,6,0,96000,마리
2017,강원도인제군,강원도,인제군,육계,15,0,18,17,1,273290,마리
2017,강원도인제군,강원도,인제군,소계,15,0,18,17,1,273290,마리
2017,강원도고성군,강원도,고성군,육계,17,1,16,14,3,89694,마리
2017,강원도고성군,강원도,고성군,오리,1,0,1,1,0,10,마리
2017,강원도고성군,강원도,고성군,소계,18,1,17,15,3,89704,마리
2017,강원도양양군,강원도,양양군,육계,16,1,15,14,2,2782,마리
2017,강원도양양군,강원도,양양군,오리,1,0,1,1,0,2,마리
2017,강원도양양군,강원도,양양군,소계,17,1,16,15,2,2784,마리
2017,충청북도청주시,충청북도,청주시,육계,93,1,111,81,31,2798014,마리
2017,충청북도청주시,충청북도,청주시,오리,22,0,30,15,15,249010,마리
2017,충청북도청주시,충청북도,청주시,칠면조,2,0,2,2,0,9,마리
2017,충청북도청주시,충청북도,청주시,메추리,3,0,3,3,0,230000,마리
2017,충청북도청주시,충청북도,청주시,꿩,1,0,1,1,0,50,마리
2017,충청북도청주시,충청북도,청주시,소계,121,1,147,102,46,3277083,마리
2017,충청북도충주시,충청북도,충주시,육계,67,0,79,56,23,3377510,마리
2017,충청북도충주시,충청북도,충주시,오리,6,0,7,6,1,193100,마리
2017,충청북도충주시,충청북도,충주시,꿩,4,0,4,3,1,10500,마리
2017,충청북도충주시,충청북도,충주시,타조,1,0,1,1,0,2,마리
2017,충청북도충주시,충청북도,충주시,소계,78,0,91,66,25,3581112,마리
2017,충청북도제천시,충청북도,제천시,육계,62,6,67,65,8,1285976,마리
2017,충청북도제천시,충청북도,제천시,칠면조,1,0,1,1,0,3,마리
2017,충청북도제천시,충청북도,제천시,오리,5,1,4,5,0,3089,마리
2017,충청북도제천시,충청북도,제천시,소계,68,7,72,71,8,1289068,마리
2017,충청북도보은군,충청북도,보은군,육계,25,0,34,21,13,1087280,마리
2017,충청북도보은군,충청북도,보은군,메추리,2,0,2,2,0,201000,마리
2017,충청북도보은군,충청북도,보은군,꿩,1,0,1,0,1,50,마리
2017,충청북도보은군,충청북도,보은군,소계,28,0,37,23,14,1288330,마리
2017,충청북도옥천군,충청북도,옥천군,육계,12,0,13,11,2,342310,마리
2017,충청북도옥천군,충청북도,옥천군,오리,1,0,1,1,0,50,마리
2017,충청북도옥천군,충청북도,옥천군,메추리,1,0,1,1,0,100000,마리
2017,충청북도옥천군,충청북도,옥천군,소계,14,0,15,13,2,442360,마리
2017,충청북도영동군,충청북도,영동군,육계,27,0,44,41,3,1179877,마리
2017,충청북도영동군,충청북도,영동군,오리,4,0,13,8,5,23800,마리
2017,충청북도영동군,충청북도,영동군,메추리,3,0,3,2,1,1070000,마리
2017,충청북도영동군,충청북도,영동군,소계,34,0,60,51,9,2273677,마리
2017,충청북도증평군,충청북도,증평군,육계,8,0,12,11,1,288050,마리
2017,충청북도증평군,충청북도,증평군,꿩,1,0,1,1,0,10,마리
2017,충청북도증평군,충청북도,증평군,소계,9,0,13,12,1,288060,마리
2017,충청북도진천군,충청북도,진천군,육계,54,1,73,43,31,2760930,마리
2017,충청북도진천군,충청북도,진천군,오리,44,0,85,36,49,507166,마리
2017,충청북도진천군,충청북도,진천군,메추리,1,0,1,1,0,200000,마리
2017,충청북도진천군,충청북도,진천군,소계,99,1,159,80,80,3468096,마리
2017,충청북도괴산군,충청북도,괴산군,육계,44,0,56,50,6,1699515,마리
2017,충청북도괴산군,충청북도,괴산군,오리,7,0,17,14,3,69500,마리
2017,충청북도괴산군,충청북도,괴산군,소계,51,0,73,64,9,1769015,마리
2017,충청북도음성군,충청북도,음성군,육계,62,0,105,79,26,3788506,마리
2017,충청북도음성군,충청북도,음성군,칠면조,1,0,1,1,0,16,마리
2017,충청북도음성군,충청북도,음성군,오리,63,1,114,88,27,1381785,마리
2017,충청북도음성군,충청북도,음성군,메추리,3,0,8,8,0,1110000,마리
2017,충청북도음성군,충청북도,음성군,타조,1,0,2,1,1,30,마리
2017,충청북도음성군,충청북도,음성군,소계,130,1,230,177,54,6280337,마리
2017,충청북도단양군,충청북도,단양군,육계,32,3,31,29,5,298957,마리
2017,충청북도단양군,충청북도,단양군,칠면조,1,0,1,1,0,3,마리
2017,충청북도단양군,충청북도,단양군,오리,1,0,1,1,0,4,마리
2017,충청북도단양군,충청북도,단양군,소계,34,3,33,31,5,298964,마리
2017,충청남도천안시,충청남도,천안시,육계,60,0,107,77,30,2607032,마리
2017,충청남도천안시,충청남도,천안시,오리,20,0,47,30,17,234750,마리
2017,충청남도천안시,충청남도,천안시,메추리,5,0,5,4,1,355000,마리
2017,충청남도천안시,충청남도,천안시,소계,85,0,159,111,48,3196782,마리
2017,충청남도공주시,충청남도,공주시,육계,76,3,98,89,12,3223390,마리
2017,충청남도공주시,충청남도,공주시,칠면조,1,0,1,1,0,20,마리
2017,충청남도공주시,충청남도,공주시,오리,5,0,7,7,0,20249,마리
2017,충청남도공주시,충청남도,공주시,메추리,1,0,1,1,0,400000,마리
2017,충청남도공주시,충청남도,공주시,꿩,1,0,1,1,0,10000,마리
2017,충청남도공주시,충청남도,공주시,타조,1,0,1,1,0,13,마리
2017,충청남도공주시,충청남도,공주시,소계,85,3,109,100,12,3653672,마리
2017,충청남도보령시,충청남도,보령시,육계,67,1,96,84,13,3896420,마리
2017,충청남도보령시,충청남도,보령시,소계,67,1,96,84,13,3896420,마리
2017,충청남도아산시,충청남도,아산시,육계,59,0,86,65,21,2709293,마리
2017,충청남도아산시,충청남도,아산시,오리,5,0,7,3,4,79500,마리
2017,충청남도아산시,충청남도,아산시,메추리,2,0,2,2,0,550000,마리
2017,충청남도아산시,충청남도,아산시,소계,66,0,95,70,25,3338793,마리
2017,충청남도서산시,충청남도,서산시,육계,47,5,49,49,5,1852439,마리
2017,충청남도서산시,충청남도,서산시,오리,1,1,0,1,0,2,마리
2017,충청남도서산시,충청남도,서산시,메추리,1,0,1,1,0,50000,마리
2017,충청남도서산시,충청남도,서산시,소계,49,6,50,51,5,1902441,마리
2017,충청남도논산시,충청남도,논산시,육계,95,0,153,135,18,5374550,마리
2017,충청남도논산시,충청남도,논산시,오리,7,0,25,19,6,369800,마리
2017,충청남도논산시,충청남도,논산시,메추리,1,0,1,1,0,200000,마리
2017,충청남도논산시,충청남도,논산시,소계,103,0,179,155,24,5944350,마리
2017,충청남도계룡시,충청남도,계룡시,육계,5,0,5,4,1,80274,마리
2017,충청남도계룡시,충청남도,계룡시,소계,5,0,5,4,1,80274,마리
2017,충청남도당진시,충청남도,당진시,육계,110,1,133,118,16,4745495,마리
2017,충청남도당진시,충청남도,당진시,오리,1,1,0,1,0,80,마리
2017,충청남도당진시,충청남도,당진시,메추리,1,0,1,1,0,80000,마리
2017,충청남도당진시,충청남도,당진시,소계,112,2,134,120,16,4825575,마리
2017,충청남도금산군,충청남도,금산군,육계,45,0,54,48,6,881825,마리
2017,충청남도금산군,충청남도,금산군,오리,5,0,6,6,0,32038,마리
2017,충청남도금산군,충청남도,금산군,소계,50,0,60,54,6,913863,마리
2017,충청남도부여군,충청남도,부여군,육계,109,4,121,80,45,6223238,마리
2017,충청남도부여군,충청남도,부여군,오리,2,0,2,2,0,15000,마리
