지역,month,year,밀집도,발생건수
대전광역시,3,2019,2.8436105210000004,0.0
대전광역시,3,2020,3.412332625,0.0
대전광역시,4,2012,14.78677471,0.0
대전광역시,4,2013,11.37444208,0.0
대전광역시,4,2014,10.80571998,0.0
대전광역시,4,2015,6.82466525,0.0
대전광역시,4,2016,8.530831563,0.0
대전광역시,4,2017,7.962109459,0.0
대전광역시,4,2018,5.118498938,0.0
대전광역시,4,2019,2.8436105210000004,0.0
대전광역시,4,2020,3.412332625,0.0
대전광역시,5,2012,14.78677471,0.0
대전광역시,5,2013,11.37444208,0.0
대전광역시,5,2014,10.80571998,0.0
대전광역시,5,2015,6.82466525,0.0
대전광역시,5,2016,8.530831563,0.0
대전광역시,5,2017,7.962109459,0.0
대전광역시,5,2018,5.118498938,0.0
대전광역시,5,2019,2.8436105210000004,0.0
대전광역시,5,2020,3.412332625,0.0
대전광역시,6,2012,14.78677471,0.0
대전광역시,6,2013,11.37444208,0.0
대전광역시,6,2014,10.80571998,0.0
대전광역시,6,2015,6.82466525,0.0
대전광역시,6,2016,8.530831563,0.0
대전광역시,6,2017,7.962109459,0.0
대전광역시,6,2018,5.118498938,0.0
대전광역시,6,2019,2.8436105210000004,0.0
대전광역시,6,2020,3.412332625,0.0
대전광역시,7,2012,14.78677471,0.0
대전광역시,7,2013,11.37444208,0.0
대전광역시,7,2014,10.80571998,0.0
대전광역시,7,2015,6.82466525,0.0
대전광역시,7,2016,8.530831563,0.0
대전광역시,7,2017,7.962109459,0.0
대전광역시,7,2018,5.118498938,0.0
대전광역시,7,2019,2.8436105210000004,0.0
대전광역시,7,2020,3.412332625,0.0
대전광역시,8,2012,14.78677471,0.0
대전광역시,8,2013,11.37444208,0.0
대전광역시,8,2014,10.80571998,0.0
대전광역시,8,2015,6.82466525,0.0
대전광역시,8,2016,8.530831563,0.0
대전광역시,8,2017,7.962109459,0.0
대전광역시,8,2018,5.118498938,0.0
대전광역시,8,2019,2.8436105210000004,0.0
대전광역시,8,2020,3.412332625,0.0
대전광역시,9,2012,14.78677471,0.0
대전광역시,9,2013,11.37444208,0.0
대전광역시,9,2014,10.80571998,0.0
대전광역시,9,2015,6.82466525,0.0
대전광역시,9,2016,8.530831563,0.0
대전광역시,9,2017,7.962109459,0.0
대전광역시,9,2018,5.118498938,0.0
대전광역시,9,2019,2.8436105210000004,0.0
대전광역시,9,2020,3.412332625,0.0
대전광역시,10,2012,14.78677471,0.0
대전광역시,10,2013,11.37444208,0.0
대전광역시,10,2014,10.80571998,0.0
대전광역시,10,2015,6.82466525,0.0
대전광역시,10,2016,8.530831563,0.0
대전광역시,10,2017,7.962109459,0.0
대전광역시,10,2018,5.118498938,0.0
대전광역시,10,2019,2.8436105210000004,0.0
대전광역시,10,2020,3.412332625,0.0
대전광역시,11,2012,14.78677471,0.0
대전광역시,11,2013,11.37444208,0.0
대전광역시,11,2014,10.80571998,0.0
대전광역시,11,2015,6.82466525,0.0
대전광역시,11,2016,8.530831563,0.0
대전광역시,11,2017,7.962109459,0.0
대전광역시,11,2018,5.118498938,0.0
대전광역시,11,2019,2.8436105210000004,0.0
대전광역시,11,2020,3.412332625,0.0
대전광역시,12,2012,14.78677471,0.0
대전광역시,12,2013,11.37444208,0.0
대전광역시,12,2014,10.80571998,0.0
대전광역시,12,2015,6.82466525,0.0
대전광역시,12,2016,8.530831563,0.0
대전광역시,12,2017,7.962109459,0.0
대전광역시,12,2018,5.118498938,0.0
대전광역시,12,2019,2.8436105210000004,0.0
대전광역시,12,2020,3.412332625,0.0
부산광역시,1,2012,6.868990042999999,2.0
부산광역시,1,2013,4.252231931,2.0
부산광역시,1,2014,4.579326695,2.0
부산광역시,1,2015,5.5606109870000004,2.0
부산광역시,1,2016,5.2335162230000005,2.0
부산광역시,1,2017,8.177369098,2.0
부산광역시,1,2018,8.177369098,2.0
부산광역시,1,2019,4.906421459,2.0
부산광역시,1,2020,2.6167581109999998,2.0
부산광역시,2,2012,6.868990042999999,0.0
부산광역시,2,2013,4.252231931,0.0
부산광역시,2,2014,4.579326695,0.0
부산광역시,2,2015,5.5606109870000004,0.0
부산광역시,2,2016,5.2335162230000005,0.0
부산광역시,2,2017,8.177369098,0.0
부산광역시,2,2018,8.177369098,0.0
부산광역시,2,2019,4.906421459,0.0
부산광역시,2,2020,2.6167581109999998,0.0
부산광역시,3,2012,6.868990042999999,0.0
부산광역시,3,2013,4.252231931,0.0
부산광역시,3,2014,4.579326695,0.0
부산광역시,3,2015,5.5606109870000004,0.0
부산광역시,3,2016,5.2335162230000005,0.0
부산광역시,3,2017,8.177369098,0.0
부산광역시,3,2018,8.177369098,0.0
부산광역시,3,2019,4.906421459,0.0
부산광역시,3,2020,2.6167581109999998,0.0
부산광역시,4,2012,6.868990042999999,0.0
부산광역시,4,2013,4.252231931,0.0
부산광역시,4,2014,4.579326695,0.0
부산광역시,4,2015,5.5606109870000004,0.0
부산광역시,4,2016,5.2335162230000005,0.0
부산광역시,4,2017,8.177369098,0.0
부산광역시,4,2018,8.177369098,0.0
부산광역시,4,2019,4.906421459,0.0
부산광역시,4,2020,2.6167581109999998,0.0
부산광역시,5,2012,6.868990042999999,0.0
부산광역시,5,2013,4.252231931,0.0
부산광역시,5,2014,4.579326695,0.0
부산광역시,5,2015,5.5606109870000004,0.0
부산광역시,5,2016,5.2335162230000005,0.0
부산광역시,5,2017,8.177369098,0.0
부산광역시,5,2018,8.177369098,0.0
부산광역시,5,2019,4.906421459,0.0
부산광역시,5,2020,2.6167581109999998,0.0
부산광역시,6,2012,6.868990042999999,2.0
부산광역시,6,2013,4.252231931,2.0
부산광역시,6,2014,4.579326695,2.0
부산광역시,6,2015,5.5606109870000004,2.0
부산광역시,6,2016,5.2335162230000005,2.0
부산광역시,6,2017,8.177369098,2.0
부산광역시,6,2018,8.177369098,2.0
부산광역시,6,2019,4.906421459,2.0
부산광역시,6,2020,2.6167581109999998,2.0
부산광역시,7,2012,6.868990042999999,0.0
부산광역시,7,2013,4.252231931,0.0
부산광역시,7,2014,4.579326695,0.0
부산광역시,7,2015,5.5606109870000004,0.0
부산광역시,7,2016,5.2335162230000005,0.0
부산광역시,7,2017,8.177369098,0.0
부산광역시,7,2018,8.177369098,0.0
부산광역시,7,2019,4.906421459,0.0
부산광역시,7,2020,2.6167581109999998,0.0
부산광역시,8,2012,6.868990042999999,0.0
부산광역시,8,2013,4.252231931,0.0
부산광역시,8,2014,4.579326695,0.0
부산광역시,8,2015,5.5606109870000004,0.0
부산광역시,8,2016,5.2335162230000005,0.0
부산광역시,8,2017,8.177369098,0.0
부산광역시,8,2018,8.177369098,0.0
부산광역시,8,2019,4.906421459,0.0
부산광역시,8,2020,2.6167581109999998,0.0
부산광역시,9,2012,6.868990042999999,0.0
부산광역시,9,2013,4.252231931,0.0
부산광역시,9,2014,4.579326695,0.0
부산광역시,9,2015,5.5606109870000004,0.0
부산광역시,9,2016,5.2335162230000005,0.0
부산광역시,9,2017,8.177369098,0.0
부산광역시,9,2018,8.177369098,0.0
부산광역시,9,2019,4.906421459,0.0
부산광역시,9,2020,2.6167581109999998,0.0
부산광역시,10,2012,6.868990042999999,0.0
부산광역시,10,2013,4.252231931,0.0
부산광역시,10,2014,4.579326695,0.0
부산광역시,10,2015,5.5606109870000004,0.0
부산광역시,10,2016,5.2335162230000005,0.0
부산광역시,10,2017,8.177369098,0.0
부산광역시,10,2018,8.177369098,0.0
부산광역시,10,2019,4.906421459,0.0
부산광역시,10,2020,2.6167581109999998,0.0
부산광역시,11,2012,6.868990042999999,0.0
부산광역시,11,2013,4.252231931,0.0
부산광역시,11,2014,4.579326695,0.0
부산광역시,11,2015,5.5606109870000004,0.0
부산광역시,11,2016,5.2335162230000005,0.0
부산광역시,11,2017,8.177369098,0.0
부산광역시,11,2018,8.177369098,0.0
부산광역시,11,2019,4.906421459,0.0
부산광역시,11,2020,2.6167581109999998,0.0
부산광역시,12,2012,6.868990042999999,1.0
부산광역시,12,2013,4.252231931,1.0
부산광역시,12,2014,4.579326695,1.0
부산광역시,12,2015,5.5606109870000004,1.0
부산광역시,12,2016,5.2335162230000005,1.0
부산광역시,12,2017,8.177369098,1.0
부산광역시,12,2018,8.177369098,1.0
부산광역시,12,2019,4.906421459,1.0
부산광역시,12,2020,2.6167581109999998,1.0
서울특별시,1,2012,0.0,0.0
서울특별시,1,2013,0.0,0.0
서울특별시,1,2014,0.0,0.0
서울특별시,1,2015,0.0,0.0
서울특별시,1,2016,0.0,0.0
서울특별시,1,2017,0.0,0.0
서울특별시,1,2018,0.0,0.0
서울특별시,1,2019,0.0,0.0
서울특별시,1,2020,0.0,0.0
서울특별시,2,2012,0.0,0.0
서울특별시,2,2013,0.0,0.0
서울특별시,2,2014,0.0,0.0
서울특별시,2,2015,0.0,0.0
서울특별시,2,2016,0.0,0.0
서울특별시,2,2017,0.0,0.0
서울특별시,2,2018,0.0,0.0
서울특별시,2,2019,0.0,0.0
서울특별시,2,2020,0.0,0.0
서울특별시,3,2012,0.0,0.0
서울특별시,3,2013,0.0,0.0
서울특별시,3,2014,0.0,0.0
서울특별시,3,2015,0.0,0.0
서울특별시,3,2016,0.0,0.0
서울특별시,3,2017,0.0,0.0
서울특별시,3,2018,0.0,0.0
서울특별시,3,2019,0.0,0.0
서울특별시,3,2020,0.0,0.0
서울특별시,4,2012,0.0,0.0
서울특별시,4,2013,0.0,0.0
서울특별시,4,2014,0.0,0.0
서울특별시,4,2015,0.0,0.0
서울특별시,4,2016,0.0,0.0
서울특별시,4,2017,0.0,0.0
서울특별시,4,2018,0.0,0.0
서울특별시,4,2019,0.0,0.0
서울특별시,4,2020,0.0,0.0
서울특별시,5,2012,0.0,0.0
서울특별시,5,2013,0.0,0.0
서울특별시,5,2014,0.0,0.0
서울특별시,5,2015,0.0,0.0
서울특별시,5,2016,0.0,0.0
서울특별시,5,2017,0.0,0.0
서울특별시,5,2018,0.0,0.0
서울특별시,5,2019,0.0,0.0
서울특별시,5,2020,0.0,0.0
서울특별시,6,2012,0.0,0.0
서울특별시,6,2013,0.0,0.0
서울특별시,6,2014,0.0,0.0
서울특별시,6,2015,0.0,0.0
서울특별시,6,2016,0.0,0.0
서울특별시,6,2017,0.0,0.0
서울특별시,6,2018,0.0,0.0
서울특별시,6,2019,0.0,0.0
서울특별시,6,2020,0.0,0.0
서울특별시,7,2012,0.0,0.0
서울특별시,7,2013,0.0,0.0
서울특별시,7,2014,0.0,0.0
서울특별시,7,2015,0.0,0.0
서울특별시,7,2016,0.0,0.0
서울특별시,7,2017,0.0,0.0
서울특별시,7,2018,0.0,0.0
서울특별시,7,2019,0.0,0.0
서울특별시,7,2020,0.0,0.0
서울특별시,8,2012,0.0,0.0
서울특별시,8,2013,0.0,0.0
서울특별시,8,2014,0.0,0.0
서울특별시,8,2015,0.0,0.0
서울특별시,8,2016,0.0,0.0
서울특별시,8,2017,0.0,0.0
서울특별시,8,2018,0.0,0.0
서울특별시,8,2019,0.0,0.0
서울특별시,8,2020,0.0,0.0
서울특별시,9,2012,0.0,0.0
서울특별시,9,2013,0.0,0.0
서울특별시,9,2014,0.0,0.0
서울특별시,9,2015,0.0,0.0
서울특별시,9,2016,0.0,0.0
서울특별시,9,2017,0.0,0.0
서울특별시,9,2018,0.0,0.0
서울특별시,9,2019,0.0,0.0
서울특별시,9,2020,0.0,0.0
서울특별시,10,2012,0.0,0.0
서울특별시,10,2013,0.0,0.0
서울특별시,10,2014,0.0,0.0
서울특별시,10,2015,0.0,0.0
서울특별시,10,2016,0.0,0.0
서울특별시,10,2017,0.0,0.0
서울특별시,10,2018,0.0,0.0
서울특별시,10,2019,0.0,0.0
서울특별시,10,2020,0.0,0.0
서울특별시,11,2012,0.0,0.0
서울특별시,11,2013,0.0,0.0
서울특별시,11,2014,0.0,0.0
서울특별시,11,2015,0.0,0.0
서울특별시,11,2016,0.0,0.0
서울특별시,11,2017,0.0,0.0
서울특별시,11,2018,0.0,0.0
서울특별시,11,2019,0.0,0.0
서울특별시,11,2020,0.0,0.0
서울특별시,12,2012,0.0,0.0
서울특별시,12,2013,0.0,0.0
서울특별시,12,2014,0.0,0.0
서울특별시,12,2015,0.0,0.0
서울특별시,12,2016,0.0,0.0
서울특별시,12,2017,0.0,0.0
서울특별시,12,2018,0.0,0.0
서울특별시,12,2019,0.0,0.0
서울특별시,12,2020,0.0,0.0
세종특별자치시,1,2012,0.0,0.0
세종특별자치시,1,2013,0.0,0.0
세종특별자치시,1,2014,0.0,0.0
세종특별자치시,1,2015,0.0,0.0
세종특별자치시,1,2016,0.0,0.0
세종특별자치시,1,2017,0.0,0.0
세종특별자치시,1,2018,16.59398825,0.0
세종특별자치시,1,2019,22.64591338,0.0
세종특별자치시,1,2020,20.69367947,0.0
세종특별자치시,2,2012,0.0,0.0
세종특별자치시,2,2013,0.0,0.0
세종특별자치시,2,2014,0.0,0.0
세종특별자치시,2,2015,0.0,0.0
세종특별자치시,2,2016,0.0,0.0
세종특별자치시,2,2017,0.0,0.0
세종특별자치시,2,2018,16.59398825,0.0
세종특별자치시,2,2019,22.64591338,0.0
세종특별자치시,2,2020,20.69367947,0.0
세종특별자치시,3,2012,0.0,4.0
세종특별자치시,3,2013,0.0,4.0
세종특별자치시,3,2014,0.0,4.0
세종특별자치시,3,2015,0.0,4.0
세종특별자치시,3,2016,0.0,4.0
세종특별자치시,3,2017,0.0,4.0
세종특별자치시,3,2018,16.59398825,4.0
세종특별자치시,3,2019,22.64591338,4.0
세종특별자치시,3,2020,20.69367947,4.0
세종특별자치시,4,2012,0.0,0.0
세종특별자치시,4,2013,0.0,0.0
세종특별자치시,4,2014,0.0,0.0
세종특별자치시,4,2015,0.0,0.0
세종특별자치시,4,2016,0.0,0.0
세종특별자치시,4,2017,0.0,0.0
세종특별자치시,4,2018,16.59398825,0.0
세종특별자치시,4,2019,22.64591338,0.0
세종특별자치시,4,2020,20.69367947,0.0
세종특별자치시,5,2012,0.0,0.0
세종특별자치시,5,2013,0.0,0.0
세종특별자치시,5,2014,0.0,0.0
세종특별자치시,5,2015,0.0,0.0
세종특별자치시,5,2016,0.0,0.0
세종특별자치시,5,2017,0.0,0.0
세종특별자치시,5,2018,16.59398825,0.0
세종특별자치시,5,2019,22.64591338,0.0
세종특별자치시,5,2020,20.69367947,0.0
세종특별자치시,6,2012,0.0,0.0
세종특별자치시,6,2013,0.0,0.0
세종특별자치시,6,2014,0.0,0.0
세종특별자치시,6,2015,0.0,0.0
세종특별자치시,6,2016,0.0,0.0
세종특별자치시,6,2017,0.0,0.0
세종특별자치시,6,2018,16.59398825,0.0
세종특별자치시,6,2019,22.64591338,0.0
세종특별자치시,6,2020,20.69367947,0.0
세종특별자치시,7,2012,0.0,0.0
세종특별자치시,7,2013,0.0,0.0
세종특별자치시,7,2014,0.0,0.0
세종특별자치시,7,2015,0.0,0.0
세종특별자치시,7,2016,0.0,0.0
세종특별자치시,7,2017,0.0,0.0
세종특별자치시,7,2018,16.59398825,0.0
세종특별자치시,7,2019,22.64591338,0.0
세종특별자치시,7,2020,20.69367947,0.0
세종특별자치시,8,2012,0.0,0.0
세종특별자치시,8,2013,0.0,0.0
세종특별자치시,8,2014,0.0,0.0
세종특별자치시,8,2015,0.0,0.0
세종특별자치시,8,2016,0.0,0.0
세종특별자치시,8,2017,0.0,0.0
세종특별자치시,8,2018,16.59398825,0.0
세종특별자치시,8,2019,22.64591338,0.0
세종특별자치시,8,2020,20.69367947,0.0
세종특별자치시,9,2012,0.0,0.0
세종특별자치시,9,2013,0.0,0.0
세종특별자치시,9,2014,0.0,0.0
세종특별자치시,9,2015,0.0,0.0
세종특별자치시,9,2016,0.0,0.0
세종특별자치시,9,2017,0.0,0.0
세종특별자치시,9,2018,16.59398825,0.0
세종특별자치시,9,2019,22.64591338,0.0
세종특별자치시,9,2020,20.69367947,0.0
세종특별자치시,10,2012,0.0,0.0
세종특별자치시,10,2013,0.0,0.0
세종특별자치시,10,2014,0.0,0.0
세종특별자치시,10,2015,0.0,0.0
세종특별자치시,10,2016,0.0,0.0
세종특별자치시,10,2017,0.0,0.0
세종특별자치시,10,2018,16.59398825,0.0
세종특별자치시,10,2019,22.64591338,0.0
세종특별자치시,10,2020,20.69367947,0.0
세종특별자치시,11,2012,0.0,1.0
세종특별자치시,11,2013,0.0,1.0
세종특별자치시,11,2014,0.0,1.0
세종특별자치시,11,2015,0.0,1.0
세종특별자치시,11,2016,0.0,1.0
세종특별자치시,11,2017,0.0,1.0
세종특별자치시,11,2018,16.59398825,1.0
세종특별자치시,11,2019,22.64591338,1.0
세종특별자치시,11,2020,20.69367947,1.0
세종특별자치시,12,2012,0.0,16.0
세종특별자치시,12,2013,0.0,16.0
세종특별자치시,12,2014,0.0,16.0
세종특별자치시,12,2015,0.0,16.0
세종특별자치시,12,2016,0.0,16.0
세종특별자치시,12,2017,0.0,16.0
세종특별자치시,12,2018,16.59398825,16.0
세종특별자치시,12,2019,22.64591338,16.0
세종특별자치시,12,2020,20.69367947,16.0
울산광역시,1,2012,34.7669104,0.0
울산광역시,1,2013,27.04093031,0.0
울산광역시,1,2014,38.62990044,0.0
울산광역시,1,2015,34.7669104,0.0
울산광역시,1,2016,29.61625701,0.0
울산광역시,1,2017,27.68476199,0.0
울산광역시,1,2018,25.75326696,0.0
울산광역시,1,2019,18.67111855,0.0
울산광역시,1,2020,19.31495022,0.0
울산광역시,2,2012,34.7669104,2.0
울산광역시,2,2013,27.04093031,2.0
울산광역시,2,2014,38.62990044,2.0
울산광역시,2,2015,34.7669104,2.0
울산광역시,2,2016,29.61625701,2.0
울산광역시,2,2017,27.68476199,2.0
울산광역시,2,2018,25.75326696,2.0
울산광역시,2,2019,18.67111855,2.0
울산광역시,2,2020,19.31495022,2.0
울산광역시,3,2012,34.7669104,0.0
울산광역시,3,2013,27.04093031,0.0
울산광역시,3,2014,38.62990044,0.0
울산광역시,3,2015,34.7669104,0.0
울산광역시,3,2016,29.61625701,0.0
울산광역시,3,2017,27.68476199,0.0
울산광역시,3,2018,25.75326696,0.0
울산광역시,3,2019,18.67111855,0.0
울산광역시,3,2020,19.31495022,0.0
울산광역시,4,2012,34.7669104,1.0
울산광역시,4,2013,27.04093031,1.0
울산광역시,4,2014,38.62990044,1.0
울산광역시,4,2015,34.7669104,1.0
울산광역시,4,2016,29.61625701,1.0
울산광역시,4,2017,27.68476199,1.0
울산광역시,4,2018,25.75326696,1.0
울산광역시,4,2019,18.67111855,1.0
울산광역시,4,2020,19.31495022,1.0
울산광역시,5,2012,34.7669104,0.0
울산광역시,5,2013,27.04093031,0.0
울산광역시,5,2014,38.62990044,0.0
울산광역시,5,2015,34.7669104,0.0
울산광역시,5,2016,29.61625701,0.0
울산광역시,5,2017,27.68476199,0.0
울산광역시,5,2018,25.75326696,0.0
울산광역시,5,2019,18.67111855,0.0
울산광역시,5,2020,19.31495022,0.0
울산광역시,6,2012,34.7669104,3.0
울산광역시,6,2013,27.04093031,3.0
울산광역시,6,2014,38.62990044,3.0
울산광역시,6,2015,34.7669104,3.0
울산광역시,6,2016,29.61625701,3.0
울산광역시,6,2017,27.68476199,3.0
울산광역시,6,2018,25.75326696,3.0
울산광역시,6,2019,18.67111855,3.0
울산광역시,6,2020,19.31495022,3.0
울산광역시,7,2012,34.7669104,0.0
울산광역시,7,2013,27.04093031,0.0
울산광역시,7,2014,38.62990044,0.0
울산광역시,7,2015,34.7669104,0.0
울산광역시,7,2016,29.61625701,0.0
울산광역시,7,2017,27.68476199,0.0
울산광역시,7,2018,25.75326696,0.0
울산광역시,7,2019,18.67111855,0.0
울산광역시,7,2020,19.31495022,0.0
울산광역시,8,2012,34.7669104,0.0
울산광역시,8,2013,27.04093031,0.0
울산광역시,8,2014,38.62990044,0.0
울산광역시,8,2015,34.7669104,0.0
울산광역시,8,2016,29.61625701,0.0
울산광역시,8,2017,27.68476199,0.0
울산광역시,8,2018,25.75326696,0.0
울산광역시,8,2019,18.67111855,0.0
울산광역시,8,2020,19.31495022,0.0
울산광역시,9,2012,34.7669104,0.0
울산광역시,9,2013,27.04093031,0.0
울산광역시,9,2014,38.62990044,0.0
울산광역시,9,2015,34.7669104,0.0
울산광역시,9,2016,29.61625701,0.0
울산광역시,9,2017,27.68476199,0.0
울산광역시,9,2018,25.75326696,0.0
울산광역시,9,2019,18.67111855,0.0
울산광역시,9,2020,19.31495022,0.0
울산광역시,10,2012,34.7669104,0.0
울산광역시,10,2013,27.04093031,0.0
울산광역시,10,2014,38.62990044,0.0
울산광역시,10,2015,34.7669104,0.0
울산광역시,10,2016,29.61625701,0.0
울산광역시,10,2017,27.68476199,0.0
울산광역시,10,2018,25.75326696,0.0
울산광역시,10,2019,18.67111855,0.0
울산광역시,10,2020,19.31495022,0.0
울산광역시,11,2012,34.7669104,0.0
울산광역시,11,2013,27.04093031,0.0
울산광역시,11,2014,38.62990044,0.0
울산광역시,11,2015,34.7669104,0.0
울산광역시,11,2016,29.61625701,0.0
울산광역시,11,2017,27.68476199,0.0
울산광역시,11,2018,25.75326696,0.0
울산광역시,11,2019,18.67111855,0.0
울산광역시,11,2020,19.31495022,0.0
울산광역시,12,2012,34.7669104,0.0
울산광역시,12,2013,27.04093031,0.0
울산광역시,12,2014,38.62990044,0.0
울산광역시,12,2015,34.7669104,0.0
울산광역시,12,2016,29.61625701,0.0
울산광역시,12,2017,27.68476199,0.0
울산광역시,12,2018,25.75326696,0.0
울산광역시,12,2019,18.67111855,0.0
울산광역시,12,2020,19.31495022,0.0
인천광역시,1,2012,46.4912789,0.0
인천광역시,1,2013,41.28703126,0.0
인천광역시,1,2014,39.89923189,0.0
인천광역시,1,2015,38.85838236,0.0
인천광역시,1,2016,34.69498425,0.0
인천광역시,1,2017,32.26633535,0.0
인천광역시,1,2018,28.44988709,0.0
인천광역시,1,2019,21.16394039,0.0
인천광역시,1,2020,20.81699055,0.0
인천광역시,2,2012,46.4912789,1.0
인천광역시,2,2013,41.28703126,1.0
인천광역시,2,2014,39.89923189,1.0
인천광역시,2,2015,38.85838236,1.0
인천광역시,2,2016,34.69498425,1.0
인천광역시,2,2017,32.26633535,1.0
인천광역시,2,2018,28.44988709,1.0
인천광역시,2,2019,21.16394039,1.0
인천광역시,2,2020,20.81699055,1.0
인천광역시,3,2012,46.4912789,0.0
인천광역시,3,2013,41.28703126,0.0
인천광역시,3,2014,39.89923189,0.0
인천광역시,3,2015,38.85838236,0.0
인천광역시,3,2016,34.69498425,0.0
인천광역시,3,2017,32.26633535,0.0
인천광역시,3,2018,28.44988709,0.0
인천광역시,3,2019,21.16394039,0.0
인천광역시,3,2020,20.81699055,0.0
인천광역시,4,2012,46.4912789,0.0
인천광역시,4,2013,41.28703126,0.0
인천광역시,4,2014,39.89923189,0.0
인천광역시,4,2015,38.85838236,0.0
인천광역시,4,2016,34.69498425,0.0
인천광역시,4,2017,32.26633535,0.0
인천광역시,4,2018,28.44988709,0.0
인천광역시,4,2019,21.16394039,0.0
인천광역시,4,2020,20.81699055,0.0
인천광역시,5,2012,46.4912789,0.0
인천광역시,5,2013,41.28703126,0.0
인천광역시,5,2014,39.89923189,0.0
인천광역시,5,2015,38.85838236,0.0
인천광역시,5,2016,34.69498425,0.0
인천광역시,5,2017,32.26633535,0.0
인천광역시,5,2018,28.44988709,0.0
인천광역시,5,2019,21.16394039,0.0
인천광역시,5,2020,20.81699055,0.0
인천광역시,6,2012,46.4912789,0.0
인천광역시,6,2013,41.28703126,0.0
인천광역시,6,2014,39.89923189,0.0
인천광역시,6,2015,38.85838236,0.0
인천광역시,6,2016,34.69498425,0.0
인천광역시,6,2017,32.26633535,0.0
인천광역시,6,2018,28.44988709,0.0
인천광역시,6,2019,21.16394039,0.0
인천광역시,6,2020,20.81699055,0.0
인천광역시,7,2012,46.4912789,0.0
인천광역시,7,2013,41.28703126,0.0
인천광역시,7,2014,39.89923189,0.0
인천광역시,7,2015,38.85838236,0.0
인천광역시,7,2016,34.69498425,0.0
인천광역시,7,2017,32.26633535,0.0
인천광역시,7,2018,28.44988709,0.0
인천광역시,7,2019,21.16394039,0.0
인천광역시,7,2020,20.81699055,0.0
인천광역시,8,2012,46.4912789,0.0
인천광역시,8,2013,41.28703126,0.0
인천광역시,8,2014,39.89923189,0.0
인천광역시,8,2015,38.85838236,0.0
인천광역시,8,2016,34.69498425,0.0
인천광역시,8,2017,32.26633535,0.0
인천광역시,8,2018,28.44988709,0.0
인천광역시,8,2019,21.16394039,0.0
인천광역시,8,2020,20.81699055,0.0
인천광역시,9,2012,46.4912789,0.0
인천광역시,9,2013,41.28703126,0.0
인천광역시,9,2014,39.89923189,0.0
인천광역시,9,2015,38.85838236,0.0
인천광역시,9,2016,34.69498425,0.0
인천광역시,9,2017,32.26633535,0.0
인천광역시,9,2018,28.44988709,0.0
인천광역시,9,2019,21.16394039,0.0
인천광역시,9,2020,20.81699055,0.0
인천광역시,10,2012,46.4912789,0.0
인천광역시,10,2013,41.28703126,0.0
인천광역시,10,2014,39.89923189,0.0
인천광역시,10,2015,38.85838236,0.0
인천광역시,10,2016,34.69498425,0.0
인천광역시,10,2017,32.26633535,0.0
인천광역시,10,2018,28.44988709,0.0
인천광역시,10,2019,21.16394039,0.0
인천광역시,10,2020,20.81699055,0.0
인천광역시,11,2012,46.4912789,0.0
인천광역시,11,2013,41.28703126,0.0
인천광역시,11,2014,39.89923189,0.0
인천광역시,11,2015,38.85838236,0.0
인천광역시,11,2016,34.69498425,0.0
인천광역시,11,2017,32.26633535,0.0
인천광역시,11,2018,28.44988709,0.0
인천광역시,11,2019,21.16394039,0.0
인천광역시,11,2020,20.81699055,0.0
인천광역시,12,2012,46.4912789,1.0
인천광역시,12,2013,41.28703126,1.0
인천광역시,12,2014,39.89923189,1.0
인천광역시,12,2015,38.85838236,1.0
인천광역시,12,2016,34.69498425,1.0
인천광역시,12,2017,32.26633535,1.0
인천광역시,12,2018,28.44988709,1.0
인천광역시,12,2019,21.16394039,1.0
인천광역시,12,2020,20.81699055,1.0
전라남도,1,2012,374.9826546,31.0
전라남도,1,2013,349.1662929,31.0
전라남도,1,2014,364.33340539999995,31.0
전라남도,1,2015,373.0464275,31.0
전라남도,1,2016,368.5285642,31.0
전라남도,1,2017,370.1420868,31.0
전라남도,1,2018,387.2454265,31.0
전라남도,1,2019,409.834743,31.0
전라남도,1,2020,386.92272189999994,31.0
전라남도,2,2012,374.9826546,19.0
전라남도,2,2013,349.1662929,19.0
전라남도,2,2014,364.33340539999995,19.0
전라남도,2,2015,373.0464275,19.0
전라남도,2,2016,368.5285642,19.0
전라남도,2,2017,370.1420868,19.0
전라남도,2,2018,387.2454265,19.0
전라남도,2,2019,409.834743,19.0
전라남도,2,2020,386.92272189999994,19.0
전라남도,3,2012,374.9826546,34.0
전라남도,3,2013,349.1662929,34.0
전라남도,3,2014,364.33340539999995,34.0
전라남도,3,2015,373.0464275,34.0
전라남도,3,2016,368.5285642,34.0
전라남도,3,2017,370.1420868,34.0
전라남도,3,2018,387.2454265,34.0
전라남도,3,2019,409.834743,34.0
전라남도,3,2020,386.92272189999994,34.0
전라남도,4,2012,374.9826546,3.0
전라남도,4,2013,349.1662929,3.0
전라남도,4,2014,364.33340539999995,3.0
전라남도,4,2015,373.0464275,3.0
전라남도,4,2016,368.5285642,3.0
전라남도,4,2017,370.1420868,3.0
전라남도,4,2018,387.2454265,3.0
전라남도,4,2019,409.834743,3.0
전라남도,4,2020,386.92272189999994,3.0
전라남도,5,2012,374.9826546,7.0
전라남도,5,2013,349.1662929,7.0
전라남도,5,2014,364.33340539999995,7.0
전라남도,5,2015,373.0464275,7.0
전라남도,5,2016,368.5285642,7.0
전라남도,5,2017,370.1420868,7.0
전라남도,5,2018,387.2454265,7.0
