년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
2019,경기도과천시,경기도,과천시,오리,2,0,2,2,0,47,마리
2019,경기도남양주시,경기도,남양주시,육계,21,0,25,13,12,168577,마리
2019,경기도남양주시,경기도,남양주시,꿩,1,0,1,1,0,15,마리
2019,경기도오산시,경기도,오산시,육계,4,0,6,3,3,40110,마리
2019,경기도시흥시,경기도,시흥시,육계,35,0,36,35,1,10388,마리
2019,경기도시흥시,경기도,시흥시,오리,8,0,8,8,0,420,마리
2019,경기도시흥시,경기도,시흥시,타조,3,0,3,3,0,32,마리
2019,경기도군포시,경기도,군포시,육계,3,0,3,3,0,130,마리
2019,경기도의왕시,경기도,의왕시,육계,3,0,3,3,0,125,마리
2019,경기도의왕시,경기도,의왕시,칠면조,1,0,1,1,0,2,마리
2019,경기도의왕시,경기도,의왕시,오리,2,0,2,2,0,55,마리
2019,경기도용인시 처인구,경기도,용인시 처인구,육계,67,0,143,100,43,2957816,마리
2019,경기도용인시 처인구,경기도,용인시 처인구,오리,4,0,7,5,2,44000,마리
2019,경기도용인시 처인구,경기도,용인시 처인구,메추리,2,0,2,2,0,220000,마리
2019,경기도용인시 기흥구,경기도,용인시 기흥구,꿩,1,0,1,1,0,500,마리
2019,경기도파주시,경기도,파주시,육계,86,0,111,88,23,1921888,마리
2019,경기도파주시,경기도,파주시,오리,2,0,2,1,1,3300,마리
2019,경기도파주시,경기도,파주시,메추리,1,0,3,3,0,150000,마리
2019,경기도파주시,경기도,파주시,타조,1,0,1,0,1,4,마리
2019,경기도이천시,경기도,이천시,육계,62,0,92,64,28,2548120,마리
2019,경기도이천시,경기도,이천시,오리,7,0,13,11,2,70000,마리
2019,경기도이천시,경기도,이천시,메추리,3,0,5,5,0,1560000,마리
2019,경기도이천시,경기도,이천시,꿩,2,0,5,5,0,48000,마리
2019,경기도안성시,경기도,안성시,육계,71,0,108,80,28,3595685,마리
2019,경기도안성시,경기도,안성시,칠면조,1,0,1,1,0,1500,마리
2019,경기도안성시,경기도,안성시,오리,25,0,40,31,9,376650,마리
2019,경기도안성시,경기도,안성시,꿩,5,0,5,4,1,52020,마리
2019,경기도김포시,경기도,김포시,육계,26,0,33,31,2,850030,마리
2019,경기도김포시,경기도,김포시,칠면조,1,0,1,1,0,2,마리
2019,경기도김포시,경기도,김포시,오리,1,0,1,1,0,20,마리
2019,경기도김포시,경기도,김포시,메추리,7,0,8,8,0,1370120,마리
2019,경기도화성시,경기도,화성시,육계,89,0,117,98,19,3150850,마리
2019,경기도화성시,경기도,화성시,꿩,6,0,6,5,1,17800,마리
2019,경기도광주시,경기도,광주시,육계,15,0,16,13,3,136502,마리
2019,경기도광주시,경기도,광주시,오리,1,0,1,1,0,20,마리
2019,경기도양주시,경기도,양주시,육계,23,0,35,33,2,785710,마리
2019,경기도양주시,경기도,양주시,오리,1,0,1,0,1,5000,마리
2019,경기도양주시,경기도,양주시,메추리,1,0,1,1,0,50,마리
2019,경기도포천시,경기도,포천시,육계,91,0,147,132,15,3576615,마리
2019,경기도포천시,경기도,포천시,오리,1,0,1,1,0,260,마리
2019,경기도포천시,경기도,포천시,메추리,2,0,3,3,0,402000,마리
2019,경기도여주시,경기도,여주시,육계,67,0,106,91,15,3299000,마리
2019,경기도여주시,경기도,여주시,오리,4,0,5,4,1,72000,마리
2019,경기도여주시,경기도,여주시,메추리,10,0,11,10,1,1590000,마리
2019,경기도여주시,경기도,여주시,타조,1,0,1,1,0,13,마리
2019,경기도연천군,경기도,연천군,육계,96,0,122,97,25,4168760,마리
2019,경기도연천군,경기도,연천군,오리,1,0,1,1,0,11000,마리
2019,경기도가평군,경기도,가평군,육계,40,0,59,55,4,1929160,마리
2019,경기도가평군,경기도,가평군,오리,1,0,1,0,1,500,마리
2019,경기도가평군,경기도,가평군,꿩,1,0,1,1,0,40,마리
2019,경기도양평군,경기도,양평군,육계,69,0,99,85,14,5192164,마리
2019,경기도양평군,경기도,양평군,오리,3,0,3,3,0,26000,마리
2019,경기도양평군,경기도,양평군,메추리,9,0,12,12,0,817000,마리
2019,강원도춘천시,강원도,춘천시,육계,21,0,29,25,4,891140,마리
2019,강원도춘천시,강원도,춘천시,칠면조,1,0,1,1,0,7,마리
2019,강원도춘천시,강원도,춘천시,오리,1,0,2,2,0,18000,마리
2019,강원도춘천시,강원도,춘천시,꿩,2,0,2,2,0,10000,마리
2019,강원도원주시,강원도,원주시,육계,16,0,25,25,0,372111,마리
2019,강원도원주시,강원도,원주시,오리,1,0,1,1,0,2000,마리
2019,강원도강릉시,강원도,강릉시,육계,34,0,36,33,3,282325,마리
2019,강원도강릉시,강원도,강릉시,오리,5,0,5,5,0,1076,마리
2019,강원도강릉시,강원도,강릉시,타조,1,0,1,1,0,8,마리
2019,강원도동해시,강원도,동해시,육계,4,0,4,4,0,2400,마리
2019,강원도속초시,강원도,속초시,육계,4,0,4,2,2,5410,마리
2019,강원도삼척시,강원도,삼척시,육계,1,0,1,1,0,12800,마리
2019,강원도삼척시,강원도,삼척시,오리,1,0,1,1,0,150,마리
2019,강원도홍천군,강원도,홍천군,육계,35,0,43,40,3,1014115,마리
2019,강원도홍천군,강원도,홍천군,칠면조,2,0,2,2,0,12,마리
2019,강원도홍천군,강원도,홍천군,오리,2,0,2,2,0,56,마리
2019,강원도횡성군,강원도,횡성군,육계,13,0,15,12,3,609000,마리
2019,강원도횡성군,강원도,횡성군,메추리,5,0,5,4,1,995000,마리
2019,강원도횡성군,강원도,횡성군,꿩,1,0,2,2,0,2000,마리
2019,강원도영월군,강원도,영월군,육계,7,0,11,10,1,469070,마리
2019,강원도평창군,강원도,평창군,육계,8,0,9,9,0,12264,마리
2019,강원도평창군,강원도,평창군,칠면조,2,0,2,1,1,6,마리
2019,강원도평창군,강원도,평창군,오리,1,0,1,1,0,100,마리
2019,강원도평창군,강원도,평창군,타조,1,0,1,1,0,1,마리
2019,강원도정선군,강원도,정선군,육계,2,0,2,2,0,440,마리
2019,강원도철원군,강원도,철원군,육계,62,0,73,69,4,3582445,마리
2019,강원도철원군,강원도,철원군,오리,1,0,1,1,0,10000,마리
2019,강원도화천군,강원도,화천군,육계,23,0,34,29,5,1088840,마리
2019,강원도양구군,강원도,양구군,육계,5,0,12,12,0,273292,마리
2019,강원도인제군,강원도,인제군,육계,10,0,10,8,2,329550,마리
2019,강원도고성군,강원도,고성군,육계,12,0,12,10,2,88469,마리
2019,강원도고성군,강원도,고성군,오리,1,0,1,1,0,10,마리
2019,강원도양양군,강원도,양양군,육계,7,0,8,7,1,1243,마리
2019,충청북도청주시 상당구,충청북도,청주시 상당구,육계,28,0,29,23,6,959160,마리
2019,충청북도청주시 상당구,충청북도,청주시 상당구,오리,3,0,3,3,0,22000,마리
2019,충청북도청주시 상당구,충청북도,청주시 상당구,메추리,1,0,1,1,0,50000,마리
2019,충청북도청주시 서원구,충청북도,청주시 서원구,육계,17,0,17,15,2,229816,마리
2019,충청북도청주시 서원구,충청북도,청주시 서원구,칠면조,1,0,1,1,0,6,마리
2019,충청북도청주시 서원구,충청북도,청주시 서원구,오리,3,0,3,3,0,1000,마리
2019,충청북도청주시 흥덕구,충청북도,청주시 흥덕구,육계,17,0,19,11,8,567500,마리
2019,충청북도청주시 흥덕구,충청북도,청주시 흥덕구,오리,2,0,4,1,3,18000,마리
2019,충청북도청주시 청원구,충청북도,청주시 청원구,육계,29,0,38,36,2,1574186,마리
2019,충청북도청주시 청원구,충청북도,청주시 청원구,오리,14,0,18,14,4,193800,마리
2019,충청북도청주시 청원구,충청북도,청주시 청원구,메추리,2,0,2,2,0,240000,마리
2019,충청북도청주시 청원구,충청북도,청주시 청원구,꿩,1,0,1,1,0,50,마리
2019,충청북도충주시,충청북도,충주시,육계,59,0,65,52,13,2763000,마리
2019,충청북도충주시,충청북도,충주시,오리,5,0,6,5,1,184900,마리
2019,충청북도충주시,충청북도,충주시,꿩,3,0,3,2,1,12200,마리
2019,충청북도제천시,충청북도,제천시,육계,37,0,49,47,2,1079360,마리
2019,충청북도제천시,충청북도,제천시,칠면조,1,0,1,1,0,100,마리
2019,충청북도제천시,충청북도,제천시,오리,1,0,1,1,0,10,마리
2019,충청북도보은군,충청북도,보은군,육계,25,0,35,28,7,1052580,마리
2019,충청북도보은군,충청북도,보은군,메추리,2,0,2,2,0,201000,마리
2019,충청북도보은군,충청북도,보은군,꿩,1,0,1,0,1,50,마리
2019,충청북도옥천군,충청북도,옥천군,육계,8,0,9,8,1,326520,마리
2019,충청북도옥천군,충청북도,옥천군,메추리,1,0,1,1,0,100000,마리
2019,충청북도영동군,충청북도,영동군,육계,26,0,40,37,3,1393437,마리
2019,충청북도영동군,충청북도,영동군,오리,4,0,10,9,1,35610,마리
2019,충청북도영동군,충청북도,영동군,메추리,4,0,4,2,2,1095000,마리
2019,충청북도증평군,충청북도,증평군,육계,9,0,14,13,1,297150,마리
2019,충청북도진천군,충청북도,진천군,육계,53,0,77,33,44,3024740,마리
2019,충청북도진천군,충청북도,진천군,오리,43,0,87,46,41,562166,마리
2019,충청북도진천군,충청북도,진천군,메추리,1,0,1,1,0,200000,마리
2019,충청북도괴산군,충청북도,괴산군,육계,45,0,68,67,1,1855765,마리
2019,충청북도괴산군,충청북도,괴산군,오리,7,0,16,13,3,52700,마리
2019,충청북도음성군,충청북도,음성군,육계,68,0,107,81,26,4119646,마리
2019,충청북도음성군,충청북도,음성군,오리,52,0,100,59,41,730700,마리
2019,충청북도음성군,충청북도,음성군,메추리,3,0,14,14,0,1074608,마리
2019,충청북도음성군,충청북도,음성군,타조,1,0,1,0,1,90,마리
2019,충청북도단양군,충청북도,단양군,육계,17,0,18,17,1,286434,마리
2019,충청남도천안시 동남구,충청남도,천안시 동남구,육계,45,0,89,70,19,2080150,마리
2019,충청남도천안시 동남구,충청남도,천안시 동남구,오리,16,0,38,31,7,199300,마리
2019,충청남도천안시 동남구,충청남도,천안시 동남구,메추리,5,0,5,4,1,665000,마리
2019,충청남도천안시 서북구,충청남도,천안시 서북구,육계,10,0,12,7,5,453050,마리
2019,충청남도천안시 서북구,충청남도,천안시 서북구,오리,3,0,5,5,0,25400,마리
2019,충청남도공주시,충청남도,공주시,육계,72,0,101,97,4,3453985,마리
2019,충청남도공주시,충청남도,공주시,칠면조,1,0,1,1,0,20,마리
2019,충청남도공주시,충청남도,공주시,오리,4,0,4,4,0,10749,마리
2019,충청남도공주시,충청남도,공주시,꿩,1,0,1,1,0,10000,마리
2019,충청남도공주시,충청남도,공주시,타조,1,0,1,1,0,13,마리
2019,충청남도보령시,충청남도,보령시,육계,61,0,87,79,8,3600420,마리
2019,충청남도아산시,충청남도,아산시,육계,59,0,76,53,23,2714485,마리
2019,충청남도아산시,충청남도,아산시,오리,1,0,1,0,1,7500,마리
2019,충청남도아산시,충청남도,아산시,메추리,2,0,2,1,1,550000,마리
2019,충청남도서산시,충청남도,서산시,육계,36,0,49,47,2,1736660,마리
2019,충청남도서산시,충청남도,서산시,오리,1,0,1,1,0,200,마리
2019,충청남도서산시,충청남도,서산시,메추리,1,0,1,1,0,115000,마리
2019,충청남도논산시,충청남도,논산시,육계,93,0,141,121,20,5908910,마리
2019,충청남도논산시,충청남도,논산시,오리,7,0,19,13,6,457000,마리
2019,충청남도논산시,충청남도,논산시,메추리,1,0,1,1,0,200000,마리
2019,충청남도계룡시,충청남도,계룡시,육계,1,0,1,0,1,80000,마리
2019,충청남도당진시,충청남도,당진시,육계,96,0,114,99,15,5061800,마리
2019,충청남도당진시,충청남도,당진시,메추리,1,0,1,1,0,80000,마리
2019,충청남도금산군,충청남도,금산군,육계,37,0,47,43,4,828985,마리
2019,충청남도금산군,충청남도,금산군,오리,5,0,6,6,0,16029,마리
2019,충청남도부여군,충청남도,부여군,육계,103,0,132,104,28,6103100,마리
2019,충청남도부여군,충청남도,부여군,오리,2,0,2,2,0,13500,마리
2019,충청남도서천군,충청남도,서천군,육계,44,0,74,64,10,2541620,마리
2019,충청남도청양군,충청남도,청양군,육계,57,0,92,87,5,2676610,마리
2019,충청남도청양군,충청남도,청양군,오리,3,0,5,5,0,37600,마리
2019,충청남도홍성군,충청남도,홍성군,육계,62,0,80,70,10,2906170,마리
2019,충청남도홍성군,충청남도,홍성군,칠면조,1,0,1,1,0,1,마리
2019,충청남도홍성군,충청남도,홍성군,오리,2,0,4,4,0,4006,마리
2019,충청남도예산군,충청남도,예산군,육계,45,0,60,50,10,2384500,마리
2019,충청남도예산군,충청남도,예산군,오리,1,0,1,1,0,4500,마리
2019,충청남도예산군,충청남도,예산군,메추리,2,0,3,1,2,860000,마리
2019,충청남도태안군,충청남도,태안군,육계,14,0,17,14,3,859145,마리
2019,전라북도전주시 완산구,전라북도,전주시 완산구,육계,3,0,3,3,0,21800,마리
2019,전라북도전주시 덕진구,전라북도,전주시 덕진구,육계,2,0,5,5,0,130000,마리
2019,전라북도군산시,전라북도,군산시,육계,19,0,32,21,11,1154400,마리
2019,전라북도군산시,전라북도,군산시,오리,1,0,3,3,0,10000,마리
2019,전라북도군산시,전라북도,군산시,꿩,1,0,1,1,0,250,마리
2019,전라북도익산시,전라북도,익산시,육계,139,0,226,137,89,8878171,마리
2019,전라북도익산시,전라북도,익산시,오리,5,0,6,5,1,55000,마리
2019,전라북도정읍시,전라북도,정읍시,육계,130,0,182,145,37,7725356,마리
2019,전라북도정읍시,전라북도,정읍시,오리,55,0,77,47,30,1000350,마리
2019,전라북도정읍시,전라북도,정읍시,메추리,1,0,1,1,0,210000,마리
2019,전라북도정읍시,전라북도,정읍시,타조,4,0,4,4,0,420,마리
2019,전라북도남원시,전라북도,남원시,육계,149,0,238,189,49,9194510,마리
2019,전라북도남원시,전라북도,남원시,오리,35,0,112,101,11,851671,마리
2019,전라북도남원시,전라북도,남원시,꿩,2,0,2,2,0,22000,마리
2019,전라북도김제시,전라북도,김제시,육계,88,0,151,123,28,4346205,마리
2019,전라북도김제시,전라북도,김제시,오리,14,0,23,20,3,251420,마리
2019,전라북도김제시,전라북도,김제시,메추리,2,0,2,2,0,420000,마리
2019,전라북도완주군,전라북도,완주군,육계,36,0,61,49,12,1596900,마리
2019,전라북도완주군,전라북도,완주군,칠면조,1,0,1,0,1,10,마리
2019,전라북도완주군,전라북도,완주군,오리,1,0,1,1,0,1000,마리
2019,전라북도완주군,전라북도,완주군,메추리,2,0,2,2,0,450000,마리
2019,전라북도완주군,전라북도,완주군,꿩,1,0,1,1,0,50,마리
2019,전라북도진안군,전라북도,진안군,육계,68,0,83,58,25,4211499,마리
2019,전라북도진안군,전라북도,진안군,오리,4,0,8,1,7,54000,마리
2019,전라북도진안군,전라북도,진안군,메추리,1,0,1,1,0,300000,마리
2019,전라북도진안군,전라북도,진안군,꿩,1,0,1,1,0,2000,마리
2019,전라북도무주군,전라북도,무주군,육계,6,0,7,7,0,183150,마리
2019,전라북도무주군,전라북도,무주군,오리,1,0,1,1,0,5300,마리
2019,전라북도장수군,전라북도,장수군,육계,24,0,28,20,8,1007091,마리
2019,전라북도장수군,전라북도,장수군,오리,15,0,22,14,8,273500,마리
2019,전라북도임실군,전라북도,임실군,육계,54,0,90,69,21,3696794,마리
2019,전라북도임실군,전라북도,임실군,오리,6,0,7,5,2,59800,마리
2019,전라북도순창군,전라북도,순창군,육계,43,0,71,49,22,2672870,마리
2019,전라북도순창군,전라북도,순창군,오리,8,0,12,8,4,139500,마리
2019,전라북도고창군,전라북도,고창군,육계,82,0,110,87,23,5478525,마리
2019,전라북도고창군,전라북도,고창군,오리,35,0,46,31,15,573635,마리
2019,전라북도고창군,전라북도,고창군,메추리,1,0,1,1,0,100000,마리
2019,전라북도고창군,전라북도,고창군,타조,1,0,1,1,0,11,마리
2019,전라북도부안군,전라북도,부안군,육계,84,0,121,102,19,6601510,마리
2019,전라북도부안군,전라북도,부안군,오리,52,0,65,47,18,1023830,마리
2019,전라북도부안군,전라북도,부안군,메추리,1,0,1,1,0,160000,마리
2019,전라남도목포시,전라남도,목포시,육계,1,0,1,1,0,400,마리
2019,전라남도여수시,전라남도,여수시,육계,20,0,29,28,1,619664,마리
2019,전라남도여수시,전라남도,여수시,오리,1,0,1,1,0,30,마리
2019,전라남도순천시,전라남도,순천시,육계,32,0,50,44,6,1573295,마리
2019,전라남도순천시,전라남도,순천시,오리,6,0,11,7,4,159000,마리
2019,전라남도순천시,전라남도,순천시,메추리,1,0,1,1,0,60000,마리
2019,전라남도나주시,전라남도,나주시,육계,90,0,133,105,28,7015580,마리
2019,전라남도나주시,전라남도,나주시,오리,98,0,158,98,60,2236700,마리
2019,전라남도나주시,전라남도,나주시,메추리,1,0,1,1,0,60000,마리
2019,전라남도나주시,전라남도,나주시,꿩,1,0,1,1,0,6000,마리
2019,전라남도광양시,전라남도,광양시,육계,7,0,7,6,1,41230,마리
2019,전라남도광양시,전라남도,광양시,꿩,1,0,2,2,0,11000,마리
2019,전라남도담양군,전라남도,담양군,육계,29,0,49,31,18,1570810,마리
2019,전라남도담양군,전라남도,담양군,오리,15,0,26,15,11,156150,마리
2019,전라남도담양군,전라남도,담양군,꿩,1,0,1,1,0,4000,마리
2019,전라남도곡성군,전라남도,곡성군,육계,45,0,75,52,23,2695174,마리
2019,전라남도곡성군,전라남도,곡성군,오리,21,0,54,25,29,334250,마리
2019,전라남도곡성군,전라남도,곡성군,메추리,2,0,2,2,0,550000,마리
2019,전라남도구례군,전라남도,구례군,육계,10,0,20,16,4,336500,마리
2019,전라남도구례군,전라남도,구례군,오리,20,0,77,40,37,529000,마리
2019,전라남도고흥군,전라남도,고흥군,육계,20,0,25,20,5,662335,마리
2019,전라남도고흥군,전라남도,고흥군,오리,9,0,19,15,4,160000,마리
2019,전라남도보성군,전라남도,보성군,육계,17,0,23,21,2,1203327,마리
2019,전라남도보성군,전라남도,보성군,오리,20,0,33,29,4,422050,마리
2019,전라남도화순군,전라남도,화순군,육계,23,0,29,15,14,707500,마리
2019,전라남도화순군,전라남도,화순군,오리,1,0,1,1,0,150,마리
2019,전라남도화순군,전라남도,화순군,메추리,1,0,1,0,1,150000,마리
2019,전라남도장흥군,전라남도,장흥군,육계,19,0,24,20,4,1097250,마리
2019,전라남도장흥군,전라남도,장흥군,칠면조,1,0,1,1,0,20,마리
2019,전라남도장흥군,전라남도,장흥군,오리,46,0,95,67,28,826800,마리
2019,전라남도강진군,전라남도,강진군,육계,29,0,31,27,4,1853968,마리
2019,전라남도강진군,전라남도,강진군,오리,26,0,36,31,5,443740,마리
2019,전라남도강진군,전라남도,강진군,타조,1,0,1,1,0,29,마리
2019,전라남도해남군,전라남도,해남군,육계,31,0,35,29,6,2000891,마리
2019,전라남도해남군,전라남도,해남군,오리,15,0,17,14,3,273000,마리
2019,전라남도영암군,전라남도,영암군,육계,58,0,81,60,21,4092135,마리
2019,전라남도영암군,전라남도,영암군,오리,68,0,117,67,50,1756330,마리
2019,전라남도영암군,전라남도,영암군,메추리,1,0,1,1,0,150000,마리
2019,전라남도무안군,전라남도,무안군,육계,58,0,80,70,10,2969392,마리
2019,전라남도무안군,전라남도,무안군,오리,26,0,48,40,8,410200,마리
2019,전라남도함평군,전라남도,함평군,육계,65,0,103,90,13,4685250,마리
2019,전라남도함평군,전라남도,함평군,오리,32,0,44,34,10,594700,마리
2019,전라남도영광군,전라남도,영광군,육계,52,0,60,53,7,3872205,마리
2019,전라남도영광군,전라남도,영광군,오리,6,0,9,9,0,116870,마리
2019,전라남도장성군,전라남도,장성군,육계,10,0,12,11,1,227550,마리
2019,전라남도장성군,전라남도,장성군,오리,4,0,4,4,0,35500,마리
2019,전라남도장성군,전라남도,장성군,꿩,1,0,1,0,1,1000,마리
2019,전라남도진도군,전라남도,진도군,육계,6,0,6,6,0,55100,마리
2019,전라남도진도군,전라남도,진도군,오리,9,0,13,10,3,84000,마리
2019,전라남도신안군,전라남도,신안군,육계,11,0,12,12,0,4180,마리
2019,경상북도포항시 남구,경상북도,포항시 남구,육계,3,0,4,4,0,75630,마리
2019,경상북도포항시 북구,경상북도,포항시 북구,육계,6,0,6,4,2,1230,마리
2019,경상북도포항시 북구,경상북도,포항시 북구,오리,2,0,2,1,1,440,마리
2019,경상북도포항시 북구,경상북도,포항시 북구,꿩,1,0,1,0,1,200,마리
2019,경상북도경주시,경상북도,경주시,육계,36,0,36,32,4,211375,마리
2019,경상북도경주시,경상북도,경주시,오리,4,0,4,4,0,2730,마리
2019,경상북도경주시,경상북도,경주시,메추리,2,0,4,4,0,105000,마리
2019,경상북도경주시,경상북도,경주시,타조,1,0,1,1,0,100,마리
2019,경상북도김천시,경상북도,김천시,육계,49,0,68,44,24,3594141,마리
2019,경상북도김천시,경상북도,김천시,오리,1,0,1,0,1,20,마리
2019,경상북도안동시,경상북도,안동시,육계,90,0,104,96,8,3497945,마리
2019,경상북도안동시,경상북도,안동시,칠면조,3,0,3,3,0,15,마리
2019,경상북도안동시,경상북도,안동시,오리,7,0,9,9,0,72058,마리
2019,경상북도안동시,경상북도,안동시,메추리,1,0,1,1,0,100000,마리
2019,경상북도안동시,경상북도,안동시,꿩,2,0,2,2,0,6200,마리
2019,경상북도구미시,경상북도,구미시,육계,23,0,23,19,4,323860,마리
2019,경상북도구미시,경상북도,구미시,오리,2,0,2,2,0,3150,마리
2019,경상북도구미시,경상북도,구미시,꿩,1,0,1,1,0,4000,마리
2019,경상북도영주시,경상북도,영주시,육계,29,0,33,31,2,948045,마리
2019,경상북도영천시,경상북도,영천시,육계,32,0,51,45,6,893541,마리
2019,경상북도영천시,경상북도,영천시,오리,2,0,2,2,0,700,마리
2019,경상북도영천시,경상북도,영천시,메추리,3,0,3,3,0,550000,마리
