년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
2020,세종특별자치시세종시,세종특별자치시,세종시,육계,21,0,24,22,2,573660,마리
2020,세종특별자치시세종시,세종특별자치시,세종시,오리,1,0,1,1,0,30,마리
2020,세종특별자치시세종시,세종특별자치시,세종시,메추리,2,0,3,3,0,122600,마리
2020,경기도수원시 장안구,경기도,수원시 장안구,육계,2,0,2,2,0,200,마리
2020,경기도수원시 권선구,경기도,수원시 권선구,오리,1,0,1,1,0,1500,마리
2020,경기도성남시 수정구,경기도,성남시 수정구,육계,1,0,1,1,0,150,마리
2020,경기도성남시 중원구,경기도,성남시 중원구,육계,1,0,2,2,0,2500,마리
2020,경기도성남시 분당구,경기도,성남시 분당구,육계,1,0,1,1,0,25000,마리
2020,경기도의정부시,경기도,의정부시,육계,1,0,1,1,0,500,마리
2020,경기도광명시,경기도,광명시,육계,14,0,14,14,0,3880,마리
2020,경기도광명시,경기도,광명시,오리,1,0,1,1,0,50,마리
2020,경기도평택시,경기도,평택시,육계,47,0,64,52,12,1946000,마리
2020,경기도평택시,경기도,평택시,칠면조,1,0,1,1,0,30,마리
2020,경기도평택시,경기도,평택시,오리,3,0,5,5,0,35700,마리
2020,경기도평택시,경기도,평택시,꿩,1,0,1,0,1,4500,마리
2020,경기도안산시 상록구,경기도,안산시 상록구,육계,7,0,7,6,1,780,마리
2020,경기도안산시 상록구,경기도,안산시 상록구,칠면조,1,0,1,1,0,4,마리
2020,경기도안산시 상록구,경기도,안산시 상록구,꿩,1,0,1,1,0,6,마리
2020,경기도안산시 단원구,경기도,안산시 단원구,육계,6,0,6,5,1,490,마리
2020,경기도안산시 단원구,경기도,안산시 단원구,칠면조,1,0,1,1,0,3,마리
2020,경기도안산시 단원구,경기도,안산시 단원구,오리,1,0,1,1,0,200,마리
2020,경기도안산시 단원구,경기도,안산시 단원구,꿩,2,0,2,2,0,2070,마리
2020,경기도고양시 덕양구,경기도,고양시 덕양구,육계,19,0,19,17,2,7069,마리
2020,경기도고양시 덕양구,경기도,고양시 덕양구,오리,3,0,3,3,0,3005,마리
2020,경기도고양시 일산동구,경기도,고양시 일산동구,육계,12,0,13,9,4,189475,마리
2020,경기도고양시 일산동구,경기도,고양시 일산동구,꿩,1,0,1,1,0,200,마리
2020,경기도고양시 일산서구,경기도,고양시 일산서구,육계,11,0,13,11,2,196158,마리
2020,경기도과천시,경기도,과천시,육계,1,0,1,1,0,400,마리
2020,경기도과천시,경기도,과천시,오리,1,0,1,1,0,40,마리
2020,경기도남양주시,경기도,남양주시,육계,18,0,22,11,11,164880,마리
2020,경기도남양주시,경기도,남양주시,꿩,1,0,1,1,0,15,마리
2020,경기도남양주시,경기도,남양주시,타조,1,0,1,1,0,2,마리
2020,경기도오산시,경기도,오산시,육계,4,0,6,3,3,43110,마리
2020,경기도시흥시,경기도,시흥시,육계,32,0,32,31,1,3928,마리
2020,경기도시흥시,경기도,시흥시,오리,7,0,7,7,0,320,마리
2020,경기도시흥시,경기도,시흥시,메추리,1,0,1,1,0,5500,마리
2020,경기도시흥시,경기도,시흥시,타조,2,0,2,2,0,31,마리
2020,경기도군포시,경기도,군포시,육계,2,0,2,2,0,120,마리
2020,경기도의왕시,경기도,의왕시,육계,2,0,2,2,0,75,마리
2020,경기도의왕시,경기도,의왕시,칠면조,1,0,1,1,0,2,마리
2020,경기도의왕시,경기도,의왕시,오리,2,0,2,2,0,55,마리
2020,경기도용인시 처인구,경기도,용인시 처인구,육계,64,1,137,88,50,2777846,마리
2020,경기도용인시 처인구,경기도,용인시 처인구,오리,5,1,7,5,3,45030,마리
2020,경기도용인시 처인구,경기도,용인시 처인구,메추리,2,0,2,2,0,220000,마리
2020,경기도용인시 기흥구,경기도,용인시 기흥구,꿩,1,0,1,1,0,500,마리
2020,경기도파주시,경기도,파주시,육계,78,0,101,87,14,1896635,마리
2020,경기도파주시,경기도,파주시,오리,2,0,2,1,1,3300,마리
2020,경기도파주시,경기도,파주시,메추리,1,0,3,3,0,150000,마리
2020,경기도파주시,경기도,파주시,타조,2,0,2,0,2,13,마리
2020,경기도이천시,경기도,이천시,육계,58,0,100,62,38,2712320,마리
2020,경기도이천시,경기도,이천시,오리,5,0,5,4,1,40000,마리
2020,경기도이천시,경기도,이천시,메추리,2,0,5,5,0,1870000,마리
2020,경기도이천시,경기도,이천시,꿩,2,0,5,5,0,42000,마리
2020,경기도안성시,경기도,안성시,육계,74,0,109,82,27,3707635,마리
2020,경기도안성시,경기도,안성시,칠면조,1,0,1,1,0,1500,마리
2020,경기도안성시,경기도,안성시,오리,23,0,37,28,9,358650,마리
2020,경기도안성시,경기도,안성시,꿩,5,0,5,4,1,52020,마리
2020,경기도김포시,경기도,김포시,육계,22,0,29,24,5,942660,마리
2020,경기도김포시,경기도,김포시,칠면조,1,0,1,1,0,2,마리
2020,경기도김포시,경기도,김포시,오리,1,0,1,1,0,20,마리
2020,경기도김포시,경기도,김포시,메추리,6,0,8,8,0,1370000,마리
2020,경기도화성시,경기도,화성시,육계,86,0,115,98,17,3354780,마리
2020,경기도화성시,경기도,화성시,꿩,6,0,6,5,1,17800,마리
2020,경기도광주시,경기도,광주시,육계,13,0,14,11,3,48432,마리
2020,경기도광주시,경기도,광주시,오리,1,0,1,1,0,20,마리
2020,경기도양주시,경기도,양주시,육계,24,0,37,34,3,774710,마리
2020,경기도양주시,경기도,양주시,오리,1,0,1,0,1,5000,마리
2020,경기도양주시,경기도,양주시,메추리,1,0,1,1,0,50,마리
2020,경기도포천시,경기도,포천시,육계,87,0,144,133,11,3557078,마리
2020,경기도포천시,경기도,포천시,오리,1,0,1,1,0,100,마리
2020,경기도포천시,경기도,포천시,메추리,2,0,3,3,0,402000,마리
2020,경기도여주시,경기도,여주시,육계,67,0,103,90,13,3509500,마리
2020,경기도여주시,경기도,여주시,오리,3,0,4,2,2,51000,마리
2020,경기도여주시,경기도,여주시,메추리,10,0,11,10,1,1675000,마리
2020,경기도여주시,경기도,여주시,타조,1,0,1,1,0,13,마리
2020,경기도연천군,경기도,연천군,육계,98,0,131,104,27,4316710,마리
2020,경기도연천군,경기도,연천군,오리,1,0,1,1,0,11000,마리
2020,경기도가평군,경기도,가평군,육계,41,0,61,57,4,2336910,마리
2020,경기도가평군,경기도,가평군,오리,1,0,1,0,1,500,마리
2020,경기도가평군,경기도,가평군,꿩,1,0,1,1,0,40,마리
2020,경기도양평군,경기도,양평군,육계,65,0,97,85,12,8425160,마리
2020,경기도양평군,경기도,양평군,오리,2,0,2,1,1,19000,마리
2020,경기도양평군,경기도,양평군,메추리,8,0,11,11,0,815000,마리
2020,강원도춘천시,강원도,춘천시,육계,21,0,29,25,4,948820,마리
2020,강원도춘천시,강원도,춘천시,칠면조,1,0,1,1,0,7,마리
2020,강원도춘천시,강원도,춘천시,오리,1,0,2,2,0,18000,마리
2020,강원도춘천시,강원도,춘천시,꿩,2,0,2,2,0,10000,마리
2020,강원도원주시,강원도,원주시,육계,13,0,20,19,1,349042,마리
2020,강원도원주시,강원도,원주시,오리,1,0,1,1,0,2000,마리
2020,강원도강릉시,강원도,강릉시,육계,32,0,36,32,4,279520,마리
2020,강원도강릉시,강원도,강릉시,오리,4,0,4,3,1,1000,마리
2020,강원도동해시,강원도,동해시,육계,3,0,3,2,1,2300,마리
2020,강원도속초시,강원도,속초시,육계,3,0,3,2,1,35220,마리
2020,강원도삼척시,강원도,삼척시,육계,2,0,2,2,0,42800,마리
2020,강원도삼척시,강원도,삼척시,오리,1,0,1,1,0,150,마리
2020,강원도홍천군,강원도,홍천군,육계,31,0,37,35,2,1182696,마리
2020,강원도홍천군,강원도,홍천군,칠면조,1,0,1,1,0,2,마리
2020,강원도홍천군,강원도,홍천군,오리,2,0,2,2,0,54,마리
2020,강원도횡성군,강원도,횡성군,육계,10,0,11,6,5,305000,마리
2020,강원도횡성군,강원도,횡성군,메추리,5,0,5,4,1,875000,마리
2020,강원도횡성군,강원도,횡성군,꿩,1,0,2,2,0,750,마리
2020,강원도횡성군,강원도,횡성군,타조,1,0,1,1,0,24,마리
2020,강원도영월군,강원도,영월군,육계,6,0,6,6,0,369070,마리
2020,강원도평창군,강원도,평창군,육계,8,0,9,9,0,12664,마리
2020,강원도평창군,강원도,평창군,칠면조,2,0,2,1,1,6,마리
2020,강원도평창군,강원도,평창군,오리,1,0,1,1,0,100,마리
2020,강원도평창군,강원도,평창군,타조,1,0,1,1,0,1,마리
2020,강원도정선군,강원도,정선군,육계,2,0,2,2,0,440,마리
2020,강원도철원군,강원도,철원군,육계,59,0,72,66,6,3769730,마리
2020,강원도철원군,강원도,철원군,오리,1,0,1,1,0,10000,마리
2020,강원도철원군,강원도,철원군,메추리,1,0,1,1,0,140000,마리
2020,강원도화천군,강원도,화천군,육계,23,0,31,28,3,1216600,마리
2020,강원도양구군,강원도,양구군,육계,5,0,11,10,1,273292,마리
2020,강원도인제군,강원도,인제군,육계,12,0,13,12,1,408950,마리
2020,강원도고성군,강원도,고성군,육계,12,0,12,10,2,88469,마리
2020,강원도고성군,강원도,고성군,오리,1,0,1,1,0,10,마리
2020,강원도양양군,강원도,양양군,육계,5,0,5,4,1,900,마리
2020,충청북도청주시 상당구,충청북도,청주시 상당구,육계,26,0,27,22,5,930160,마리
2020,충청북도청주시 상당구,충청북도,청주시 상당구,오리,4,0,4,4,0,32000,마리
2020,충청북도청주시 상당구,충청북도,청주시 상당구,메추리,1,0,1,1,0,50000,마리
2020,충청북도청주시 서원구,충청북도,청주시 서원구,육계,16,0,16,15,1,229716,마리
2020,충청북도청주시 서원구,충청북도,청주시 서원구,칠면조,1,0,1,1,0,5,마리
2020,충청북도청주시 서원구,충청북도,청주시 서원구,오리,4,0,4,4,0,2050,마리
2020,충청북도청주시 흥덕구,충청북도,청주시 흥덕구,육계,14,0,16,11,5,466500,마리
2020,충청북도청주시 흥덕구,충청북도,청주시 흥덕구,오리,2,0,4,1,3,20500,마리
2020,충청북도청주시 청원구,충청북도,청주시 청원구,육계,27,0,35,33,2,1508186,마리
2020,충청북도청주시 청원구,충청북도,청주시 청원구,오리,14,0,18,14,4,202600,마리
2020,충청북도청주시 청원구,충청북도,청주시 청원구,메추리,2,0,2,2,0,920000,마리
2020,충청북도청주시 청원구,충청북도,청주시 청원구,꿩,1,0,1,1,0,50,마리
2020,충청북도충주시,충청북도,충주시,육계,62,0,66,54,12,2706450,마리
2020,충청북도충주시,충청북도,충주시,오리,5,0,5,5,0,172300,마리
2020,충청북도충주시,충청북도,충주시,꿩,3,0,3,3,0,12200,마리
2020,충청북도제천시,충청북도,제천시,육계,34,0,47,45,2,830520,마리
2020,충청북도제천시,충청북도,제천시,칠면조,1,0,1,1,0,100,마리
2020,충청북도제천시,충청북도,제천시,오리,1,0,1,1,0,10,마리
2020,충청북도보은군,충청북도,보은군,육계,24,0,33,30,3,1084430,마리
2020,충청북도보은군,충청북도,보은군,메추리,2,0,2,2,0,201000,마리
2020,충청북도옥천군,충청북도,옥천군,육계,8,0,9,8,1,326320,마리
2020,충청북도옥천군,충청북도,옥천군,메추리,1,0,1,1,0,100000,마리
2020,충청북도영동군,충청북도,영동군,육계,24,0,36,32,4,1580267,마리
2020,충청북도영동군,충청북도,영동군,오리,4,0,10,9,1,35610,마리
2020,충청북도영동군,충청북도,영동군,메추리,4,0,4,1,3,1095000,마리
2020,충청북도증평군,충청북도,증평군,육계,9,0,14,13,1,302150,마리
2020,충청북도진천군,충청북도,진천군,육계,52,0,80,40,40,3012240,마리
2020,충청북도진천군,충청북도,진천군,오리,42,0,72,29,43,516666,마리
2020,충청북도진천군,충청북도,진천군,메추리,1,0,1,1,0,200000,마리
2020,충청북도괴산군,충청북도,괴산군,육계,46,0,71,70,1,1938815,마리
2020,충청북도괴산군,충청북도,괴산군,오리,7,0,16,13,3,52700,마리
2020,충청북도음성군,충청북도,음성군,육계,63,0,95,71,24,4744361,마리
2020,충청북도음성군,충청북도,음성군,오리,51,0,91,53,38,734400,마리
2020,충청북도음성군,충청북도,음성군,메추리,3,0,15,15,0,1266920,마리
2020,충청북도음성군,충청북도,음성군,타조,1,0,1,0,1,90,마리
2020,충청북도단양군,충청북도,단양군,육계,17,0,18,17,1,374394,마리
2020,충청남도천안시 동남구,충청남도,천안시 동남구,육계,49,0,103,86,17,3137330,마리
2020,충청남도천안시 동남구,충청남도,천안시 동남구,오리,15,0,33,26,7,184300,마리
2020,충청남도천안시 동남구,충청남도,천안시 동남구,메추리,5,0,5,4,1,665000,마리
2020,충청남도천안시 서북구,충청남도,천안시 서북구,육계,12,0,17,12,5,527050,마리
2020,충청남도천안시 서북구,충청남도,천안시 서북구,오리,3,0,5,5,0,25400,마리
2020,충청남도공주시,충청남도,공주시,육계,75,0,99,94,5,3589426,마리
2020,충청남도공주시,충청남도,공주시,칠면조,1,0,1,1,0,20,마리
2020,충청남도공주시,충청남도,공주시,오리,3,0,3,3,0,10214,마리
2020,충청남도공주시,충청남도,공주시,꿩,1,0,1,1,0,10000,마리
2020,충청남도공주시,충청남도,공주시,타조,1,0,1,1,0,13,마리
2020,충청남도보령시,충청남도,보령시,육계,63,0,81,70,11,3631620,마리
2020,충청남도아산시,충청남도,아산시,육계,53,0,65,50,15,2484750,마리
2020,충청남도아산시,충청남도,아산시,오리,1,0,1,0,1,7500,마리
2020,충청남도아산시,충청남도,아산시,메추리,2,0,2,1,1,550000,마리
2020,충청남도서산시,충청남도,서산시,육계,36,0,50,49,1,1704280,마리
2020,충청남도서산시,충청남도,서산시,오리,1,0,1,1,0,200,마리
2020,충청남도서산시,충청남도,서산시,메추리,1,0,1,1,0,115000,마리
2020,충청남도논산시,충청남도,논산시,육계,88,0,131,116,15,5417860,마리
2020,충청남도논산시,충청남도,논산시,오리,6,0,8,7,1,165000,마리
2020,충청남도논산시,충청남도,논산시,메추리,1,0,1,1,0,200000,마리
2020,충청남도계룡시,충청남도,계룡시,육계,1,0,1,0,1,80000,마리
2020,충청남도당진시,충청남도,당진시,육계,100,0,122,109,13,5042500,마리
2020,충청남도금산군,충청남도,금산군,육계,40,0,53,46,7,1134705,마리
2020,충청남도금산군,충청남도,금산군,오리,5,0,6,6,0,17029,마리
2020,충청남도부여군,충청남도,부여군,육계,106,0,131,103,28,6460400,마리
2020,충청남도부여군,충청남도,부여군,오리,2,0,2,2,0,13500,마리
2020,충청남도서천군,충청남도,서천군,육계,43,0,60,50,10,2561452,마리
2020,충청남도청양군,충청남도,청양군,육계,57,0,94,86,8,2766580,마리
2020,충청남도청양군,충청남도,청양군,오리,3,0,5,5,0,37600,마리
2020,충청남도홍성군,충청남도,홍성군,육계,67,0,87,74,13,3107346,마리
2020,충청남도홍성군,충청남도,홍성군,칠면조,1,0,1,1,0,1,마리
2020,충청남도홍성군,충청남도,홍성군,오리,2,0,4,4,0,4006,마리
2020,충청남도예산군,충청남도,예산군,육계,43,0,59,51,8,2460000,마리
2020,충청남도예산군,충청남도,예산군,오리,1,0,1,1,0,4500,마리
2020,충청남도예산군,충청남도,예산군,메추리,2,0,3,1,2,860000,마리
2020,충청남도태안군,충청남도,태안군,육계,13,0,17,15,2,859100,마리
2020,전라북도전주시 완산구,전라북도,전주시 완산구,육계,3,0,3,3,0,21800,마리
2020,전라북도전주시 덕진구,전라북도,전주시 덕진구,육계,2,0,5,5,0,130000,마리
2020,전라북도군산시,전라북도,군산시,육계,19,0,30,19,11,1144400,마리
2020,전라북도군산시,전라북도,군산시,오리,1,0,3,3,0,10000,마리
2020,전라북도군산시,전라북도,군산시,꿩,1,0,1,1,0,250,마리
2020,전라북도익산시,전라북도,익산시,육계,146,0,231,157,74,9253580,마리
2020,전라북도익산시,전라북도,익산시,오리,3,0,4,4,0,41000,마리
2020,전라북도정읍시,전라북도,정읍시,육계,142,0,200,157,43,8897556,마리
2020,전라북도정읍시,전라북도,정읍시,오리,50,0,71,44,27,1115937,마리
2020,전라북도정읍시,전라북도,정읍시,메추리,1,0,1,1,0,210000,마리
2020,전라북도정읍시,전라북도,정읍시,타조,4,0,4,4,0,420,마리
2020,전라북도남원시,전라북도,남원시,육계,155,0,254,208,46,10042410,마리
2020,전라북도남원시,전라북도,남원시,오리,35,0,116,110,6,929671,마리
2020,전라북도남원시,전라북도,남원시,꿩,1,0,2,2,0,16000,마리
2020,전라북도김제시,전라북도,김제시,육계,87,0,143,120,23,4583705,마리
2020,전라북도김제시,전라북도,김제시,오리,15,0,24,21,3,274420,마리
2020,전라북도김제시,전라북도,김제시,메추리,2,0,2,2,0,420000,마리
2020,전라북도완주군,전라북도,완주군,육계,36,0,58,49,9,1567700,마리
2020,전라북도완주군,전라북도,완주군,칠면조,1,0,1,0,1,10,마리
2020,전라북도완주군,전라북도,완주군,오리,1,0,1,1,0,1000,마리
2020,전라북도완주군,전라북도,완주군,메추리,2,0,2,2,0,450000,마리
2020,전라북도완주군,전라북도,완주군,꿩,1,0,1,1,0,50,마리
2020,전라북도진안군,전라북도,진안군,육계,65,0,74,55,19,4321314,마리
2020,전라북도진안군,전라북도,진안군,오리,5,0,9,2,7,69000,마리
2020,전라북도진안군,전라북도,진안군,메추리,1,0,1,1,0,300000,마리
2020,전라북도진안군,전라북도,진안군,꿩,1,0,1,0,1,2000,마리
2020,전라북도무주군,전라북도,무주군,육계,7,0,7,6,1,191350,마리
2020,전라북도무주군,전라북도,무주군,오리,1,0,1,1,0,5300,마리
2020,전라북도장수군,전라북도,장수군,육계,27,0,31,23,8,1282791,마리
2020,전라북도장수군,전라북도,장수군,오리,14,0,21,13,8,248500,마리
2020,전라북도임실군,전라북도,임실군,육계,55,0,87,71,16,3108535,마리
2020,전라북도임실군,전라북도,임실군,오리,5,0,6,4,2,36900,마리
2020,전라북도순창군,전라북도,순창군,육계,45,0,68,49,19,2691570,마리
2020,전라북도순창군,전라북도,순창군,오리,8,0,12,8,4,139500,마리
2020,전라북도고창군,전라북도,고창군,육계,84,0,113,94,19,5710925,마리
2020,전라북도고창군,전라북도,고창군,오리,38,0,50,38,12,656615,마리
2020,전라북도고창군,전라북도,고창군,메추리,1,0,1,1,0,100000,마리
2020,전라북도부안군,전라북도,부안군,육계,90,0,131,118,13,7389710,마리
2020,전라북도부안군,전라북도,부안군,오리,57,0,70,58,12,1110330,마리
2020,전라북도부안군,전라북도,부안군,메추리,1,0,1,1,0,160000,마리
2020,전라북도부안군,전라북도,부안군,타조,1,0,1,1,0,85,마리
2020,전라남도여수시,전라남도,여수시,육계,14,0,22,22,0,612207,마리
2020,전라남도여수시,전라남도,여수시,오리,1,0,1,1,0,30,마리
2020,전라남도순천시,전라남도,순천시,육계,31,0,49,45,4,1589460,마리
2020,전라남도순천시,전라남도,순천시,오리,5,0,8,7,1,135000,마리
2020,전라남도순천시,전라남도,순천시,메추리,1,0,1,1,0,60000,마리
2020,전라남도나주시,전라남도,나주시,육계,88,0,129,103,26,7022980,마리
2020,전라남도나주시,전라남도,나주시,오리,99,0,158,93,65,2241000,마리
2020,전라남도나주시,전라남도,나주시,꿩,1,0,1,1,0,6000,마리
2020,전라남도광양시,전라남도,광양시,육계,6,0,6,5,1,40760,마리
2020,전라남도광양시,전라남도,광양시,꿩,1,0,2,2,0,5000,마리
2020,전라남도담양군,전라남도,담양군,육계,27,0,43,28,15,1521210,마리
2020,전라남도담양군,전라남도,담양군,오리,17,0,29,16,13,175150,마리
2020,전라남도담양군,전라남도,담양군,꿩,1,0,1,1,0,4000,마리
2020,전라남도곡성군,전라남도,곡성군,육계,47,0,76,58,18,2849574,마리
2020,전라남도곡성군,전라남도,곡성군,오리,22,0,50,21,29,340750,마리
2020,전라남도곡성군,전라남도,곡성군,메추리,2,0,2,2,0,550000,마리
2020,전라남도구례군,전라남도,구례군,육계,10,0,20,17,3,502100,마리
2020,전라남도구례군,전라남도,구례군,오리,20,0,73,39,34,522900,마리
2020,전라남도고흥군,전라남도,고흥군,육계,18,0,23,20,3,582135,마리
2020,전라남도고흥군,전라남도,고흥군,오리,10,0,22,15,7,189000,마리
2020,전라남도보성군,전라남도,보성군,육계,18,0,24,22,2,1245177,마리
2020,전라남도보성군,전라남도,보성군,오리,21,0,34,26,8,554000,마리
2020,전라남도보성군,전라남도,보성군,타조,1,0,2,0,2,25,마리
2020,전라남도화순군,전라남도,화순군,육계,22,0,28,15,13,492000,마리
2020,전라남도화순군,전라남도,화순군,오리,1,0,1,1,0,150,마리
2020,전라남도화순군,전라남도,화순군,메추리,1,0,1,0,1,150000,마리
2020,전라남도장흥군,전라남도,장흥군,육계,17,0,23,21,2,1091200,마리
2020,전라남도장흥군,전라남도,장흥군,칠면조,1,0,1,1,0,20,마리
2020,전라남도장흥군,전라남도,장흥군,오리,46,0,97,70,27,942300,마리
2020,전라남도강진군,전라남도,강진군,육계,31,0,33,31,2,1975468,마리
2020,전라남도강진군,전라남도,강진군,오리,24,0,32,28,4,446440,마리
2020,전라남도강진군,전라남도,강진군,타조,1,0,1,1,0,29,마리
2020,전라남도해남군,전라남도,해남군,육계,32,0,34,30,4,2022891,마리
2020,전라남도해남군,전라남도,해남군,오리,13,0,14,11,3,242000,마리
2020,전라남도영암군,전라남도,영암군,육계,64,0,86,67,19,4780655,마리
2020,전라남도영암군,전라남도,영암군,오리,72,0,115,69,46,1853453,마리
2020,전라남도영암군,전라남도,영암군,메추리,1,0,1,1,0,150000,마리
2020,전라남도무안군,전라남도,무안군,육계,56,0,68,59,9,2908342,마리
2020,전라남도무안군,전라남도,무안군,오리,26,0,38,31,7,363400,마리
2020,전라남도함평군,전라남도,함평군,육계,64,0,96,83,13,4539350,마리
2020,전라남도함평군,전라남도,함평군,오리,32,0,39,30,9,587200,마리
2020,전라남도영광군,전라남도,영광군,육계,55,0,63,55,8,4074605,마리
2020,전라남도영광군,전라남도,영광군,오리,6,0,9,9,0,116870,마리
2020,전라남도장성군,전라남도,장성군,육계,11,0,13,12,1,259050,마리
2020,전라남도장성군,전라남도,장성군,오리,4,0,4,4,0,35500,마리
2020,전라남도장성군,전라남도,장성군,꿩,1,0,1,0,1,1000,마리
2020,전라남도완도군,전라남도,완도군,육계,1,0,1,1,0,100,마리
2020,전라남도진도군,전라남도,진도군,육계,6,0,6,6,0,55100,마리
2020,전라남도진도군,전라남도,진도군,오리,8,0,13,11,2,111210,마리
2020,전라남도신안군,전라남도,신안군,육계,10,0,10,10,0,3880,마리
2020,경상북도포항시 남구,경상북도,포항시 남구,육계,1,0,2,2,0,75000,마리
2020,경상북도포항시 북구,경상북도,포항시 북구,육계,3,0,3,1,2,1800,마리
2020,경상북도포항시 북구,경상북도,포항시 북구,오리,1,0,1,1,0,300,마리
2020,경상북도경주시,경상북도,경주시,육계,29,0,29,24,5,210570,마리
2020,경상북도경주시,경상북도,경주시,칠면조,1,0,1,1,0,55,마리
2020,경상북도경주시,경상북도,경주시,오리,5,0,5,5,0,2750,마리
2020,경상북도경주시,경상북도,경주시,메추리,2,0,4,4,0,105000,마리
2020,경상북도경주시,경상북도,경주시,꿩,1,0,1,1,0,50,마리
2020,경상북도경주시,경상북도,경주시,타조,1,0,1,1,0,100,마리
2020,경상북도김천시,경상북도,김천시,육계,53,0,73,54,19,3361035,마리
2020,경상북도김천시,경상북도,김천시,오리,1,0,1,0,1,20,마리
2020,경상북도안동시,경상북도,안동시,육계,93,0,107,99,8,3769700,마리
2020,경상북도안동시,경상북도,안동시,칠면조,3,0,3,3,0,15,마리
2020,경상북도안동시,경상북도,안동시,오리,7,0,9,9,0,72058,마리
2020,경상북도안동시,경상북도,안동시,메추리,1,0,1,1,0,120000,마리
2020,경상북도안동시,경상북도,안동시,꿩,2,0,2,2,0,6200,마리
2020,경상북도구미시,경상북도,구미시,육계,20,0,20,16,4,323690,마리
2020,경상북도구미시,경상북도,구미시,오리,2,0,2,2,0,3150,마리
2020,경상북도구미시,경상북도,구미시,꿩,1,0,1,1,0,4000,마리
2020,경상북도영주시,경상북도,영주시,육계,24,0,28,25,3,790945,마리
2020,경상북도영천시,경상북도,영천시,육계,31,0,47,39,8,856541,마리
2020,경상북도영천시,경상북도,영천시,오리,2,0,2,2,0,320,마리
2020,경상북도영천시,경상북도,영천시,메추리,3,0,3,3,0,550000,마리
2020,경상북도상주시,경상북도,상주시,육계,81,0,94,79,15,5217095,마리
2020,경상북도상주시,경상북도,상주시,칠면조,1,0,1,1,0,6,마리
