년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
,,,,,,시설 없음,시설 있음,자영,임차,,
2018,경상북도안동시,경상북도,안동시,오리,9,0,11,11,0,10125,마리
2018,경상북도안동시,경상북도,안동시,메추리,1,0,1,1,0,100000,마리
2018,경상북도안동시,경상북도,안동시,꿩,2,0,2,2,0,10200,마리
2018,경상북도구미시,경상북도,구미시,육계,26,0,27,20,7,333390,마리
2018,경상북도구미시,경상북도,구미시,오리,2,0,2,2,0,3150,마리
2018,경상북도구미시,경상북도,구미시,꿩,1,0,1,1,0,2000,마리
2018,경상북도영주시,경상북도,영주시,육계,40,0,47,44,3,1652288,마리
2018,경상북도영주시,경상북도,영주시,칠면조,1,0,1,1,0,7,마리
2018,경상북도영천시,경상북도,영천시,육계,39,0,58,48,10,1262621,마리
2018,경상북도영천시,경상북도,영천시,오리,1,0,1,1,0,600,마리
2018,경상북도영천시,경상북도,영천시,메추리,3,0,3,3,0,550000,마리
2018,경상북도상주시,경상북도,상주시,육계,71,0,81,66,15,4061500,마리
2018,경상북도상주시,경상북도,상주시,칠면조,1,0,1,1,0,6,마리
2018,경상북도상주시,경상북도,상주시,오리,1,0,2,2,0,750,마리
2018,경상북도상주시,경상북도,상주시,메추리,2,0,4,4,0,290000,마리
2018,경상북도문경시,경상북도,문경시,육계,33,0,44,44,0,1234752,마리
2018,경상북도문경시,경상북도,문경시,칠면조,1,0,1,1,0,5,마리
2018,경상북도문경시,경상북도,문경시,메추리,1,0,1,1,0,300,마리
2018,경상북도문경시,경상북도,문경시,꿩,1,0,1,1,0,300,마리
2018,경상북도경산시,경상북도,경산시,육계,20,0,23,18,5,100744,마리
2018,경상북도경산시,경상북도,경산시,칠면조,1,0,1,0,1,2,마리
2018,경상북도경산시,경상북도,경산시,오리,1,0,1,1,0,300,마리
2018,경상북도경산시,경상북도,경산시,꿩,12,0,12,1,11,26080,마리
2018,경상북도군위군,경상북도,군위군,육계,21,0,24,20,4,752250,마리
2018,경상북도군위군,경상북도,군위군,꿩,3,0,4,4,0,17600,마리
2018,경상북도군위군,경상북도,군위군,타조,1,0,1,1,0,11,마리
2018,경상북도의성군,경상북도,의성군,육계,43,0,58,53,5,4819800,마리
2018,경상북도청송군,경상북도,청송군,육계,8,0,14,10,4,697000,마리
2018,경상북도청송군,경상북도,청송군,타조,1,0,1,1,0,1,마리
2018,경상북도영양군,경상북도,영양군,육계,2,0,2,0,2,700,마리
2018,경상북도영덕군,경상북도,영덕군,육계,2,0,2,2,0,2000,마리
2018,경상북도영덕군,경상북도,영덕군,오리,1,0,1,1,0,200,마리
2018,경상북도청도군,경상북도,청도군,육계,28,0,29,25,4,135187,마리
2018,경상북도청도군,경상북도,청도군,오리,1,0,1,0,1,800,마리
2018,경상북도청도군,경상북도,청도군,꿩,1,0,1,1,0,5000,마리
2018,경상북도고령군,경상북도,고령군,육계,17,0,22,20,2,243872,마리
2018,경상북도고령군,경상북도,고령군,오리,1,0,1,1,0,80,마리
2018,경상북도고령군,경상북도,고령군,꿩,3,0,4,4,0,5335,마리
2018,경상북도성주군,경상북도,성주군,육계,24,0,33,31,2,674939,마리
2018,경상북도성주군,경상북도,성주군,오리,5,0,6,3,3,16607,마리
2018,경상북도칠곡군,경상북도,칠곡군,육계,63,0,110,103,7,1387888,마리
2018,경상북도칠곡군,경상북도,칠곡군,오리,6,0,6,5,1,1060,마리
2018,경상북도칠곡군,경상북도,칠곡군,메추리,4,0,4,4,0,155000,마리
2018,경상북도칠곡군,경상북도,칠곡군,꿩,4,0,4,4,0,870,마리
2018,경상북도예천군,경상북도,예천군,육계,30,0,36,31,5,1058513,마리
2018,경상북도예천군,경상북도,예천군,오리,5,0,8,8,0,38800,마리
2018,경상북도예천군,경상북도,예천군,메추리,1,0,2,2,0,1780000,마리
2018,경상북도봉화군,경상북도,봉화군,육계,14,0,16,14,2,681785,마리
2018,경상북도봉화군,경상북도,봉화군,오리,3,0,3,2,1,24000,마리
2018,경상북도봉화군,경상북도,봉화군,꿩,1,0,1,1,0,700,마리
2018,경상북도울진군,경상북도,울진군,육계,3,0,3,2,1,3300,마리
2018,경상북도울릉군,경상북도,울릉군,육계,1,0,1,1,0,60,마리
2018,경상남도창원시,경상남도,창원시,육계,72,0,85,73,12,188490,마리
2018,경상남도창원시,경상남도,창원시,오리,10,0,11,9,2,3123,마리
2018,경상남도창원시,경상남도,창원시,메추리,1,0,1,1,0,100000,마리
2018,경상남도창원시,경상남도,창원시,타조,1,0,1,1,0,7,마리
2018,경상남도진주시,경상남도,진주시,육계,54,0,61,56,5,340072,마리
2018,경상남도진주시,경상남도,진주시,오리,6,0,16,5,11,64203,마리
2018,경상남도통영시,경상남도,통영시,육계,7,0,8,7,1,32148,마리
2018,경상남도통영시,경상남도,통영시,오리,1,0,1,1,0,1,마리
2018,경상남도사천시,경상남도,사천시,육계,14,0,16,12,4,218327,마리
2018,경상남도사천시,경상남도,사천시,칠면조,2,0,2,2,0,46,마리
2018,경상남도사천시,경상남도,사천시,오리,3,0,5,5,0,16008,마리
2018,경상남도김해시,경상남도,김해시,육계,46,0,54,45,9,862822,마리
2018,경상남도김해시,경상남도,김해시,오리,5,0,6,6,0,1806,마리
2018,경상남도김해시,경상남도,김해시,메추리,1,0,1,1,0,80000,마리
2018,경상남도밀양시,경상남도,밀양시,육계,32,1,40,33,8,1245657,마리
2018,경상남도밀양시,경상남도,밀양시,오리,4,0,4,3,1,2206,마리
2018,경상남도밀양시,경상남도,밀양시,꿩,2,0,2,2,0,4300,마리
2018,경상남도거제시,경상남도,거제시,육계,30,0,40,33,7,276625,마리
2018,경상남도거제시,경상남도,거제시,칠면조,1,0,1,1,0,11,마리
2018,경상남도거제시,경상남도,거제시,오리,3,0,4,4,0,351,마리
2018,경상남도거제시,경상남도,거제시,꿩,1,0,1,1,0,100,마리
2018,경상남도양산시,경상남도,양산시,육계,24,0,26,19,7,267878,마리
2018,경상남도양산시,경상남도,양산시,오리,3,0,3,3,0,130,마리
2018,경상남도양산시,경상남도,양산시,메추리,4,0,4,4,0,365000,마리
2018,경상남도양산시,경상남도,양산시,꿩,2,0,2,2,0,40500,마리
2018,경상남도의령군,경상남도,의령군,육계,20,0,22,19,3,339690,마리
2018,경상남도의령군,경상남도,의령군,칠면조,1,0,1,0,1,6,마리
2018,경상남도의령군,경상남도,의령군,오리,4,0,13,11,2,53800,마리
2018,경상남도의령군,경상남도,의령군,메추리,3,0,3,3,0,750000,마리
2018,경상남도의령군,경상남도,의령군,꿩,1,0,1,1,0,5000,마리
2018,경상남도함안군,경상남도,함안군,육계,22,0,23,23,0,220695,마리
2018,경상남도함안군,경상남도,함안군,오리,2,0,2,2,0,650,마리
2018,경상남도창녕군,경상남도,창녕군,육계,50,0,68,58,10,2506612,마리
2018,경상남도창녕군,경상남도,창녕군,오리,7,0,14,7,7,56554,마리
2018,경상남도창녕군,경상남도,창녕군,메추리,1,0,1,1,0,380000,마리
2018,경상남도고성군,경상남도,고성군,육계,23,0,31,29,2,903350,마리
2018,경상남도고성군,경상남도,고성군,오리,7,0,11,6,5,70800,마리
2018,경상남도남해군,경상남도,남해군,육계,6,0,6,5,1,79055,마리
2018,경상남도남해군,경상남도,남해군,꿩,1,0,1,1,0,8,마리
2018,경상남도남해군,경상남도,남해군,타조,1,0,1,1,0,1,마리
2018,경상남도하동군,경상남도,하동군,육계,16,0,19,14,5,178866,마리
2018,경상남도하동군,경상남도,하동군,오리,4,0,6,4,2,59700,마리
2018,경상남도하동군,경상남도,하동군,꿩,1,0,1,0,1,40,마리
2018,경상남도산청군,경상남도,산청군,육계,21,0,29,27,2,1543557,마리
2018,경상남도산청군,경상남도,산청군,오리,3,0,3,3,0,22507,마리
2018,경상남도산청군,경상남도,산청군,메추리,1,0,1,1,0,30000,마리
2018,경상남도산청군,경상남도,산청군,꿩,2,0,4,4,0,40000,마리
2018,경상남도산청군,경상남도,산청군,타조,1,0,1,1,0,3,마리
2018,경상남도함양군,경상남도,함양군,육계,7,0,7,5,2,360016,마리
2018,경상남도함양군,경상남도,함양군,오리,14,0,18,13,5,129025,마리
2018,경상남도거창군,경상남도,거창군,육계,16,0,20,18,2,784530,마리
2018,경상남도거창군,경상남도,거창군,오리,31,0,63,51,12,388700,마리
2018,경상남도거창군,경상남도,거창군,타조,3,0,3,3,0,110,마리
2018,경상남도합천군,경상남도,합천군,육계,35,0,44,39,5,1697950,마리
2018,경상남도합천군,경상남도,합천군,오리,3,0,7,5,2,42000,마리
2018,경상남도합천군,경상남도,합천군,꿩,1,0,1,1,0,100,마리
2018,제주특별자치도제주시,제주특별자치도,제주시,육계,67,3,70,62,11,2544064,마리
2018,제주특별자치도제주시,제주특별자치도,제주시,오리,10,1,11,9,3,77320,마리
2018,제주특별자치도제주시,제주특별자치도,제주시,메추리,1,0,1,1,0,100000,마리
2018,제주특별자치도제주시,제주특별자치도,제주시,꿩,3,0,4,4,0,11550,마리
2018,제주특별자치도서귀포시,제주특별자치도,서귀포시,육계,22,0,26,23,3,562375,마리
2018,제주특별자치도서귀포시,제주특별자치도,서귀포시,오리,2,0,2,2,0,800,마리
2018,제주특별자치도서귀포시,제주특별자치도,서귀포시,꿩,2,0,2,2,0,8000,마리
2018,총계,총계,,,7255,11,10124,8088,2047,285164721,마리
