년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
2015,세종특별자치시세종시,세종특별자치시,세종시,타조,1,1,0,1,0,1,마리
2015,경기도수원시,경기도,수원시,육계,5,0,5,3,2,1580,마리
2015,경기도수원시,경기도,수원시,오리,2,0,2,1,1,1540,마리
2015,경기도수원시,경기도,수원시,메추리,1,0,1,1,0,60000,마리
2015,경기도성남시,경기도,성남시,육계,4,0,5,5,0,23930,마리
2015,경기도성남시,경기도,성남시,오리,1,0,1,1,0,3000,마리
2015,경기도의정부시,경기도,의정부시,육계,5,1,4,4,1,2770,마리
2015,경기도안양시,경기도,안양시,육계,2,1,1,2,0,50,마리
2015,경기도안양시,경기도,안양시,오리,1,1,0,1,0,10,마리
2015,경기도부천시,경기도,부천시,육계,6,1,5,6,0,304,마리
2015,경기도광명시,경기도,광명시,육계,32,0,33,31,2,8079,마리
2015,경기도광명시,경기도,광명시,칠면조,1,0,1,1,0,5,마리
2015,경기도광명시,경기도,광명시,오리,5,0,5,5,0,140,마리
2015,경기도광명시,경기도,광명시,타조,1,0,1,1,0,2,마리
2015,경기도평택시,경기도,평택시,육계,69,0,86,75,11,2721624,마리
2015,경기도평택시,경기도,평택시,칠면조,2,0,3,3,0,5,마리
2015,경기도평택시,경기도,평택시,오리,7,0,7,6,1,28658,마리
2015,경기도평택시,경기도,평택시,꿩,2,0,2,1,1,25000,마리
2015,경기도동두천시,경기도,동두천시,육계,4,1,3,4,0,36043,마리
2015,경기도안산시,경기도,안산시,육계,23,0,23,21,2,5380,마리
2015,경기도안산시,경기도,안산시,칠면조,2,0,3,3,0,11,마리
2015,경기도안산시,경기도,안산시,오리,3,0,3,3,0,570,마리
2015,경기도안산시,경기도,안산시,꿩,3,0,4,4,0,6512,마리
2015,경기도고양시,경기도,고양시,육계,76,0,78,69,9,629012,마리
2015,경기도고양시,경기도,고양시,오리,8,0,8,7,1,12165,마리
2015,경기도고양시,경기도,고양시,메추리,2,0,4,4,0,186666,마리
2015,경기도고양시,경기도,고양시,칠면조,2,0,2,2,0,20,마리
2015,경기도과천시,경기도,과천시,육계,5,0,5,5,0,1700,마리
2015,경기도과천시,경기도,과천시,오리,2,0,2,2,0,55,마리
2015,경기도구리시,경기도,구리시,육계,1,0,1,1,0,160,마리
2015,경기도남양주시,경기도,남양주시,육계,45,1,50,43,8,216974,마리
2015,경기도남양주시,경기도,남양주시,칠면조,1,0,1,1,0,50,마리
2015,경기도남양주시,경기도,남양주시,오리,4,0,4,4,0,1000,마리
2015,경기도남양주시,경기도,남양주시,꿩,1,0,1,1,0,15,마리
2015,경기도오산시,경기도,오산시,육계,4,1,4,5,0,21120,마리
2015,경기도오산시,경기도,오산시,칠면조,1,1,0,1,0,5,마리
2015,경기도시흥시,경기도,시흥시,육계,54,0,59,59,0,27737,마리
2015,경기도시흥시,경기도,시흥시,칠면조,2,0,2,1,1,930,마리
2015,경기도시흥시,경기도,시흥시,오리,10,0,11,11,0,712,마리
2015,경기도시흥시,경기도,시흥시,꿩,2,0,4,4,0,430,마리
2015,경기도시흥시,경기도,시흥시,타조,1,0,1,1,0,7,마리
2015,경기도군포시,경기도,군포시,육계,6,0,6,6,0,4460,마리
2015,경기도의왕시,경기도,의왕시,육계,13,0,13,13,0,1070,마리
2015,경기도의왕시,경기도,의왕시,칠면조,1,0,1,1,0,2,마리
2015,경기도의왕시,경기도,의왕시,오리,3,1,2,3,0,102,마리
2015,경기도의왕시,경기도,의왕시,꿩,3,0,3,3,0,38,마리
2015,경기도하남시,경기도,하남시,육계,4,1,3,4,0,409,마리
2015,경기도용인시,경기도,용인시,육계,83,1,124,97,28,2738908,마리
2015,경기도용인시,경기도,용인시,칠면조,2,1,1,2,0,37,마리
2015,경기도용인시,경기도,용인시,오리,8,1,8,6,3,50574,마리
2015,경기도용인시,경기도,용인시,메추리,2,0,3,3,0,250000,마리
2015,경기도용인시,경기도,용인시,타조,1,0,1,1,0,10,마리
2015,경기도용인시,경기도,용인시,꿩,1,0,1,1,0,500,마리
2015,경기도파주시,경기도,파주시,육계,123,2,148,142,8,1906150,마리
2015,경기도파주시,경기도,파주시,오리,5,1,4,4,1,3321,마리
2015,경기도파주시,경기도,파주시,메추리,1,0,3,3,0,120000,마리
2015,경기도파주시,경기도,파주시,꿩,1,0,1,1,0,8000,마리
2015,경기도파주시,경기도,파주시,타조,2,0,4,4,0,176,마리
2015,경기도이천시,경기도,이천시,육계,67,1,97,63,35,2062560,마리
2015,경기도이천시,경기도,이천시,칠면조,1,0,1,1,0,4,마리
2015,경기도이천시,경기도,이천시,오리,12,0,12,10,2,134200,마리
2015,경기도이천시,경기도,이천시,메추리,3,0,4,4,0,960000,마리
2015,경기도이천시,경기도,이천시,꿩,2,0,5,5,0,45000,마리
2015,경기도안성시,경기도,안성시,육계,86,1,106,94,13,3912175,마리
2015,경기도안성시,경기도,안성시,칠면조,1,0,1,1,0,1500,마리
2015,경기도안성시,경기도,안성시,오리,33,0,47,38,9,357390,마리
2015,경기도안성시,경기도,안성시,꿩,4,0,5,4,1,42000,마리
2015,경기도김포시,경기도,김포시,육계,66,2,68,65,5,1081339,마리
2015,경기도김포시,경기도,김포시,칠면조,2,0,2,2,0,5,마리
2015,경기도김포시,경기도,김포시,오리,4,0,4,4,0,95,마리
2015,경기도김포시,경기도,김포시,메추리,6,0,7,7,0,1225000,마리
2015,경기도김포시,경기도,김포시,꿩,1,0,1,1,0,50,마리
2015,경기도화성시,경기도,화성시,육계,106,1,136,127,10,3677373,마리
2015,경기도화성시,경기도,화성시,오리,6,1,8,7,2,16204,마리
2015,경기도화성시,경기도,화성시,꿩,8,1,7,6,2,18370,마리
2015,경기도광주시,경기도,광주시,육계,44,11,34,43,2,312695,마리
2015,경기도광주시,경기도,광주시,오리,7,1,6,6,1,918,마리
2015,경기도양주시,경기도,양주시,육계,41,4,43,44,3,1168058,마리
2015,경기도양주시,경기도,양주시,오리,3,1,2,3,0,5501,마리
2015,경기도양주시,경기도,양주시,타조,1,0,1,1,0,4,마리
2015,경기도포천시,경기도,포천시,육계,160,0,270,242,28,5640768,마리
2015,경기도포천시,경기도,포천시,오리,6,0,7,6,1,101720,마리
2015,경기도포천시,경기도,포천시,메추리,2,0,3,3,0,402000,마리
2015,경기도포천시,경기도,포천시,꿩,1,0,1,1,0,3,마리
2015,경기도포천시,경기도,포천시,타조,1,0,1,1,0,40,마리
2015,경기도여주시,경기도,여주시,육계,67,0,88,77,11,3003750,마리
2015,경기도여주시,경기도,여주시,오리,8,0,8,8,0,81000,마리
2015,경기도여주시,경기도,여주시,메추리,13,0,20,20,0,1622000,마리
2015,경기도연천군,경기도,연천군,육계,105,0,150,103,47,3831780,마리
2015,경기도연천군,경기도,연천군,칠면조,1,0,2,2,0,300,마리
2015,경기도연천군,경기도,연천군,오리,4,0,4,3,1,24500,마리
2015,경기도연천군,경기도,연천군,메추리,1,0,2,2,0,60000,마리
2015,경기도연천군,경기도,연천군,타조,1,0,1,1,0,19,마리
2015,경기도가평군,경기도,가평군,육계,50,0,69,61,8,2559693,마리
2015,경기도가평군,경기도,가평군,오리,1,0,1,0,1,500,마리
2015,경기도양평군,경기도,양평군,육계,115,20,128,107,41,3263120,마리
2015,경기도양평군,경기도,양평군,칠면조,2,1,1,2,0,3,마리
2015,경기도양평군,경기도,양평군,오리,7,3,4,7,0,23586,마리
2015,경기도양평군,경기도,양평군,메추리,12,0,18,17,1,1017000,마리
2015,강원도춘천시,강원도,춘천시,육계,64,29,43,63,9,661306,마리
2015,강원도춘천시,강원도,춘천시,칠면조,3,1,2,3,0,57,마리
2015,강원도춘천시,강원도,춘천시,오리,8,4,4,8,0,17647,마리
2015,강원도춘천시,강원도,춘천시,꿩,3,0,5,5,0,61000,마리
2015,강원도춘천시,강원도,춘천시,타조,1,0,1,1,0,10,마리
2015,강원도원주시,강원도,원주시,육계,40,2,49,47,4,607426,마리
2015,강원도원주시,강원도,원주시,칠면조,1,0,1,1,0,4,마리
2015,강원도원주시,강원도,원주시,오리,1,0,1,1,0,2000,마리
2015,강원도원주시,강원도,원주시,메추리,1,0,2,2,0,80000,마리
2015,강원도강릉시,강원도,강릉시,육계,122,50,74,119,5,155924,마리
2015,강원도강릉시,강원도,강릉시,오리,10,3,8,10,1,2949,마리
2015,강원도강릉시,강원도,강릉시,타조,2,0,2,1,1,19,마리
2015,강원도동해시,강원도,동해시,육계,23,13,11,23,1,43925,마리
2015,강원도동해시,강원도,동해시,메추리,1,0,1,1,0,30000,마리
2015,강원도동해시,강원도,동해시,꿩,1,1,0,1,0,3,마리
2015,강원도태백시,강원도,태백시,육계,12,8,4,12,0,904,마리
2015,강원도태백시,강원도,태백시,오리,3,1,2,3,0,58,마리
2015,강원도속초시,강원도,속초시,육계,8,0,8,7,1,1470,마리
2015,강원도속초시,강원도,속초시,칠면조,1,1,0,1,0,2,마리
2015,강원도속초시,강원도,속초시,오리,1,0,1,1,0,50,마리
2015,강원도삼척시,강원도,삼척시,육계,42,30,12,42,0,41752,마리
2015,강원도삼척시,강원도,삼척시,칠면조,1,0,1,1,0,2,마리
2015,강원도삼척시,강원도,삼척시,오리,5,4,1,5,0,330,마리
2015,강원도삼척시,강원도,삼척시,타조,1,1,0,1,0,2,마리
2015,강원도홍천군,강원도,홍천군,육계,58,8,58,64,2,795594,마리
2015,강원도홍천군,강원도,홍천군,칠면조,2,1,1,2,0,2,마리
2015,강원도홍천군,강원도,홍천군,오리,4,2,2,4,0,189,마리
2015,강원도횡성군,강원도,횡성군,육계,71,47,27,73,1,400230,마리
2015,강원도횡성군,강원도,횡성군,칠면조,1,0,1,1,0,10,마리
2015,강원도횡성군,강원도,횡성군,오리,2,1,1,2,0,28,마리
2015,강원도횡성군,강원도,횡성군,메추리,4,0,4,4,0,610000,마리
2015,강원도횡성군,강원도,횡성군,꿩,2,1,2,3,0,1660,마리
2015,강원도영월군,강원도,영월군,육계,31,4,27,28,3,474523,마리
2015,강원도영월군,강원도,영월군,칠면조,2,1,1,1,1,15,마리
2015,강원도영월군,강원도,영월군,오리,1,0,1,0,1,100,마리
2015,강원도평창군,강원도,평창군,육계,42,13,33,46,0,41840,마리
2015,강원도평창군,강원도,평창군,칠면조,1,0,1,1,0,2,마리
2015,강원도평창군,강원도,평창군,오리,4,1,3,4,0,360,마리
2015,강원도평창군,강원도,평창군,타조,1,0,1,1,0,1,마리
2015,강원도정선군,강원도,정선군,육계,168,125,44,163,6,9436,마리
2015,강원도정선군,강원도,정선군,오리,9,9,0,9,0,90,마리
2015,강원도철원군,강원도,철원군,육계,51,0,67,55,12,1813880,마리
2015,강원도철원군,강원도,철원군,오리,2,0,3,3,0,10020,마리
2015,강원도철원군,강원도,철원군,타조,1,0,1,1,0,5,마리
2015,강원도화천군,강원도,화천군,육계,32,2,34,35,1,759415,마리
2015,강원도양구군,강원도,양구군,육계,8,0,8,8,0,126490,마리
2015,강원도양구군,강원도,양구군,오리,2,0,4,4,0,48000,마리
2015,강원도인제군,강원도,인제군,육계,16,3,16,19,0,243060,마리
2015,강원도고성군,강원도,고성군,육계,31,8,24,30,2,107864,마리
2015,강원도고성군,강원도,고성군,칠면조,1,1,0,1,0,4,마리
2015,강원도고성군,강원도,고성군,오리,2,0,2,1,1,400,마리
2015,강원도양양군,강원도,양양군,육계,86,54,32,82,4,4735,마리
2015,강원도양양군,강원도,양양군,칠면조,2,2,0,2,0,7,마리
2015,강원도양양군,강원도,양양군,오리,12,10,2,12,0,57,마리
2015,강원도양양군,강원도,양양군,꿩,1,1,0,1,0,4,마리
2015,충청북도청주시,충청북도,청주시,육계,119,4,130,91,43,2139815,마리
2015,충청북도청주시,충청북도,청주시,오리,22,0,30,9,21,341095,마리
2015,충청북도청주시,충청북도,청주시,메추리,3,0,5,5,0,245000,마리
2015,충청북도청주시,충청북도,청주시,칠면조,2,0,2,2,0,25,마리
2015,충청북도청주시,충청북도,청주시,꿩,1,0,1,1,0,50,마리
2015,충청북도충주시,충청북도,충주시,육계,75,0,81,68,13,3716420,마리
2015,충청북도충주시,충청북도,충주시,오리,8,0,11,8,3,241340,마리
2015,충청북도충주시,충청북도,충주시,꿩,4,0,4,3,1,12300,마리
2015,충청북도충주시,충청북도,충주시,타조,1,0,1,1,0,2,마리
2015,충청북도제천시,충청북도,제천시,육계,96,23,77,88,12,844507,마리
2015,충청북도제천시,충청북도,제천시,칠면조,1,0,1,1,0,3,마리
2015,충청북도제천시,충청북도,제천시,오리,9,6,3,9,0,3145,마리
2015,충청북도제천시,충청북도,제천시,꿩,1,1,0,1,0,50,마리
2015,충청북도보은군,충청북도,보은군,육계,29,1,37,21,17,978323,마리
2015,충청북도보은군,충청북도,보은군,메추리,2,0,2,2,0,201000,마리
2015,충청북도보은군,충청북도,보은군,꿩,1,0,1,0,1,50,마리
2015,충청북도옥천군,충청북도,옥천군,육계,26,6,21,23,4,690330,마리
2015,충청북도옥천군,충청북도,옥천군,칠면조,2,1,1,2,0,12,마리
2015,충청북도옥천군,충청북도,옥천군,오리,3,1,2,3,0,470,마리
2015,충청북도옥천군,충청북도,옥천군,메추리,2,0,2,2,0,440000,마리
2015,충청북도영동군,충청북도,영동군,육계,30,1,41,33,9,825015,마리
2015,충청북도영동군,충청북도,영동군,칠면조,1,1,0,1,0,1,마리
2015,충청북도영동군,충청북도,영동군,오리,5,0,17,17,0,37500,마리
2015,충청북도영동군,충청북도,영동군,메추리,1,0,1,1,0,240000,마리
2015,충청북도증평군,충청북도,증평군,육계,10,0,10,7,3,236200,마리
2015,충청북도증평군,충청북도,증평군,꿩,1,0,1,0,1,50,마리
2015,충청북도진천군,충청북도,진천군,육계,43,1,60,34,27,1691430,마리
2015,충청북도진천군,충청북도,진천군,오리,44,0,82,29,53,509366,마리
2015,충청북도진천군,충청북도,진천군,메추리,1,0,1,1,0,200000,마리
2015,충청북도괴산군,충청북도,괴산군,육계,56,1,73,64,10,2223137,마리
2015,충청북도괴산군,충청북도,괴산군,칠면조,1,0,1,1,0,11,마리
2015,충청북도괴산군,충청북도,괴산군,오리,5,0,7,5,2,44500,마리
2015,충청북도음성군,충청북도,음성군,육계,68,3,116,94,25,3451368,마리
2015,충청북도음성군,충청북도,음성군,오리,54,2,89,68,23,856438,마리
2015,충청북도음성군,충청북도,음성군,메추리,5,0,16,16,0,1117608,마리
2015,충청북도음성군,충청북도,음성군,타조,1,0,1,0,1,27,마리
2015,충청북도단양군,충청북도,단양군,육계,54,16,39,49,6,417673,마리
2015,충청북도단양군,충청북도,단양군,칠면조,1,0,1,1,0,4,마리
2015,충청북도단양군,충청북도,단양군,오리,2,1,1,2,0,16,마리
2015,충청남도천안시,충청남도,천안시,육계,81,0,141,98,43,2606240,마리
2015,충청남도천안시,충청남도,천안시,오리,28,0,80,54,26,333420,마리
2015,충청남도천안시,충청남도,천안시,메추리,5,0,6,5,1,420000,마리
2015,충청남도공주시,충청남도,공주시,육계,107,20,106,106,20,2943847,마리
2015,충청남도공주시,충청남도,공주시,칠면조,1,0,1,1,0,20,마리
2015,충청남도공주시,충청남도,공주시,오리,6,1,7,8,0,20265,마리
2015,충청남도공주시,충청남도,공주시,메추리,1,0,1,1,0,175000,마리
2015,충청남도공주시,충청남도,공주시,꿩,1,0,1,1,0,10000,마리
2015,충청남도공주시,충청남도,공주시,타조,1,0,1,1,0,17,마리
2015,충청남도보령시,충청남도,보령시,육계,73,5,104,92,17,3290656,마리
2015,충청남도아산시,충청남도,아산시,육계,84,1,105,79,27,3247543,마리
2015,충청남도아산시,충청남도,아산시,오리,4,0,8,1,7,61000,마리
2015,충청남도아산시,충청남도,아산시,메추리,2,0,3,3,0,500000,마리
2015,충청남도아산시,충청남도,아산시,꿩,1,0,2,2,0,132,마리
2015,충청남도서산시,충청남도,서산시,육계,97,48,57,101,4,1277329,마리
2015,충청남도서산시,충청남도,서산시,칠면조,3,2,1,3,0,11,마리
2015,충청남도서산시,충청남도,서산시,오리,5,4,1,5,0,28,마리
2015,충청남도서산시,충청남도,서산시,메추리,1,0,1,1,0,118000,마리
2015,충청남도서산시,충청남도,서산시,꿩,1,1,0,1,0,2,마리
2015,충청남도논산시,충청남도,논산시,육계,108,1,185,162,24,4243532,마리
2015,충청남도논산시,충청남도,논산시,오리,9,0,29,22,7,305840,마리
2015,충청남도논산시,충청남도,논산시,메추리,1,0,1,1,0,200000,마리
2015,충청남도계룡시,충청남도,계룡시,육계,5,0,5,4,1,290,마리
2015,충청남도당진시,충청남도,당진시,육계,126,7,136,132,11,4332740,마리
2015,충청남도당진시,충청남도,당진시,칠면조,1,0,1,1,0,7,마리
2015,충청남도당진시,충청남도,당진시,오리,3,1,2,3,0,130,마리
2015,충청남도당진시,충청남도,당진시,메추리,1,0,1,1,0,60000,마리
2015,충청남도금산군,충청남도,금산군,육계,50,1,53,53,1,544446,마리
2015,충청남도금산군,충청남도,금산군,오리,3,0,3,3,0,15070,마리
2015,충청남도부여군,충청남도,부여군,육계,115,6,126,86,46,5733266,마리
2015,충청남도부여군,충청남도,부여군,오리,4,1,3,4,0,11430,마리
2015,충청남도부여군,충청남도,부여군,꿩,1,1,0,1,0,40,마리
2015,충청남도서천군,충청남도,서천군,육계,81,18,87,77,28,2086095,마리
2015,충청남도서천군,충청남도,서천군,칠면조,1,0,1,1,0,5,마리
2015,충청남도서천군,충청남도,서천군,오리,1,0,2,2,0,160,마리
2015,충청남도서천군,충청남도,서천군,메추리,1,0,1,1,0,45000,마리
2015,충청남도서천군,충청남도,서천군,타조,1,0,1,1,0,15,마리
2015,충청남도청양군,충청남도,청양군,육계,64,3,95,88,10,2842156,마리
2015,충청남도청양군,충청남도,청양군,오리,3,0,3,3,0,43000,마리
2015,충청남도홍성군,충청남도,홍성군,육계,64,1,95,75,21,2535390,마리
2015,충청남도홍성군,충청남도,홍성군,칠면조,1,1,0,1,0,1,마리
2015,충청남도홍성군,충청남도,홍성군,오리,3,1,4,5,0,10020,마리
2015,충청남도예산군,충청남도,예산군,육계,70,5,85,76,14,2384215,마리
2015,충청남도예산군,충청남도,예산군,칠면조,1,1,0,1,0,2,마리
2015,충청남도예산군,충청남도,예산군,오리,5,0,6,6,0,9643,마리
2015,충청남도예산군,충청남도,예산군,타조,1,0,1,1,0,1,마리
2015,충청남도태안군,충청남도,태안군,육계,56,33,26,57,2,662377,마리
2015,충청남도태안군,충청남도,태안군,칠면조,1,1,0,1,0,1,마리
2015,충청남도태안군,충청남도,태안군,오리,2,1,1,2,0,501,마리
2015,충청남도태안군,충청남도,태안군,메추리,1,0,1,1,0,38000,마리
2015,충청남도태안군,충청남도,태안군,꿩,1,0,1,1,0,50,마리
2015,충청남도태안군,충청남도,태안군,타조,1,0,1,1,0,4,마리
2015,전라북도전주시,전라북도,전주시,육계,9,0,9,8,1,170910,마리
2015,전라북도군산시,전라북도,군산시,육계,34,14,28,36,6,664294,마리
2015,전라북도군산시,전라북도,군산시,칠면조,1,1,0,1,0,5,마리
2015,전라북도군산시,전라북도,군산시,오리,4,3,5,8,0,16053,마리
2015,전라북도군산시,전라북도,군산시,꿩,1,0,2,2,0,500,마리
2015,전라북도익산시,전라북도,익산시,육계,160,46,172,119,99,5391555,마리
2015,전라북도익산시,전라북도,익산시,칠면조,3,3,0,3,0,16,마리
2015,전라북도익산시,전라북도,익산시,오리,10,7,4,9,2,37596,마리
2015,전라북도익산시,전라북도,익산시,타조,1,0,1,1,0,2,마리
2015,전라북도정읍시,전라북도,정읍시,육계,127,2,167,92,77,6331053,마리
2015,전라북도정읍시,전라북도,정읍시,오리,55,1,84,42,43,922345,마리
2015,전라북도정읍시,전라북도,정읍시,메추리,2,0,2,2,0,330000,마리
2015,전라북도정읍시,전라북도,정읍시,타조,3,0,3,3,0,212,마리
2015,전라북도남원시,전라북도,남원시,육계,128,8,185,94,99,6743970,마리
2015,전라북도남원시,전라북도,남원시,칠면조,1,0,1,1,0,20,마리
2015,전라북도남원시,전라북도,남원시,오리,43,1,94,43,52,809145,마리
2015,전라북도남원시,전라북도,남원시,꿩,1,0,1,1,0,2500,마리
2015,전라북도김제시,전라북도,김제시,육계,87,0,128,84,44,3248281,마리
2015,전라북도김제시,전라북도,김제시,칠면조,1,0,1,0,1,3,마리
2015,전라북도김제시,전라북도,김제시,오리,19,0,21,12,9,452028,마리
2015,전라북도김제시,전라북도,김제시,메추리,2,0,2,2,0,420000,마리
2015,전라북도완주군,전라북도,완주군,육계,48,1,82,52,31,1853585,마리
2015,전라북도완주군,전라북도,완주군,칠면조,2,0,2,0,2,28,마리
2015,전라북도완주군,전라북도,완주군,오리,2,0,5,5,0,5900,마리
2015,전라북도완주군,전라북도,완주군,메추리,3,0,3,2,1,270020,마리
2015,전라북도완주군,전라북도,완주군,꿩,1,0,1,1,0,50,마리
